,Asynchrony,IOI,Max,Mean Asynchrony,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Std Dev Asynchrony,Tap Onset,Test,True Onset,Unnamed: 0,Unnamed: 0.1,User ID
45,-141.876,431.707,2018-07-21 22:32:56.311761,-108.21747058823532,2018-07-21 22:32:55.872006,0,27.13000000000001,-141.876,-108.21747058823532,43.55233163589926,2018-07-21 22:32:55.954032,43.55233163589926,2018-07-21 22:32:55.954032,H1a3,2018-07-21 22:32:56.095908,45,11,114.0
46,-114.746,447.651,2018-07-21 22:32:56.751441,-108.21747058823532,2018-07-21 22:32:56.311761,0,-62.792000000000016,-114.746,-108.21747058823532,43.55233163589926,2018-07-21 22:32:56.412869,43.55233163589926,2018-07-21 22:32:56.412869,H1a3,2018-07-21 22:32:56.527615,46,12,114.0
47,-177.53799999999995,447.853,2018-07-21 22:32:57.199193,-108.21747058823532,2018-07-21 22:32:56.751441,0,51.54600000000001,-177.53799999999995,-108.21747058823532,43.55233163589926,2018-07-21 22:32:56.797728,43.55233163589926,2018-07-21 22:32:56.797728,H1a3,2018-07-21 22:32:56.975266,47,13,114.0
48,-125.992,447.722,2018-07-21 22:32:57.646980,-108.21747058823532,2018-07-21 22:32:57.199193,0,2.6030000000000086,-125.992,-108.21747058823532,43.55233163589926,2018-07-21 22:32:57.297127,43.55233163589926,2018-07-21 22:32:57.297127,H1a3,2018-07-21 22:32:57.423119,48,14,114.0
49,-123.389,431.769,2018-07-21 22:32:58.086726,-108.21747058823532,2018-07-21 22:32:57.646980,0,34.878,-123.389,-108.21747058823532,43.55233163589926,2018-07-21 22:32:57.747452,43.55233163589926,2018-07-21 22:32:57.747452,H1a3,2018-07-21 22:32:57.870841,49,15,114.0
50,-88.51100000000002,447.791,2018-07-21 22:32:58.526505,-108.21747058823532,2018-07-21 22:32:58.086726,0,6.676000000000003,-88.51100000000002,-108.21747058823532,43.55233163589926,2018-07-21 22:32:58.214099,43.55233163589926,2018-07-21 22:32:58.214099,H1a3,2018-07-21 22:32:58.302610,50,16,114.0
51,-81.835,447.951,2018-07-21 22:32:58.974377,-108.21747058823532,2018-07-21 22:32:58.526505,0,-62.90000000000002,-81.835,-108.21747058823532,43.55233163589926,2018-07-21 22:32:58.668566,43.55233163589926,2018-07-21 22:32:58.668566,H1a3,2018-07-21 22:32:58.750401,51,17,114.0
52,-144.735,447.669,2018-07-21 22:32:59.422186,-108.21747058823532,2018-07-21 22:32:58.974377,0,-5.6359999999999975,-144.735,-108.21747058823532,43.55233163589926,2018-07-21 22:32:59.053617,43.55233163589926,2018-07-21 22:32:59.053617,H1a3,2018-07-21 22:32:59.198352,52,18,114.0
53,-150.371,431.752,2018-07-21 22:32:59.861897,-108.21747058823532,2018-07-21 22:32:59.422186,0,-18.203000000000007,-150.371,-108.21747058823532,43.55233163589926,2018-07-21 22:32:59.495650,43.55233163589926,2018-07-21 22:32:59.495650,H1a3,2018-07-21 22:32:59.646021,53,19,114.0
54,-168.574,447.671,2018-07-21 22:33:00.301608,-108.21747058823532,2018-07-21 22:32:59.861897,0,43.51500000000002,-168.574,-108.21747058823532,43.55233163589926,2018-07-21 22:32:59.909199,43.55233163589926,2018-07-21 22:32:59.909199,H1a3,2018-07-21 22:33:00.077773,54,20,114.0
55,-125.059,448.004,2018-07-21 22:33:00.749446,-108.21747058823532,2018-07-21 22:33:00.301608,0,26.956000000000003,-125.059,-108.21747058823532,43.55233163589926,2018-07-21 22:33:00.400385,43.55233163589926,2018-07-21 22:33:00.400385,H1a3,2018-07-21 22:33:00.525444,55,21,114.0
56,-98.103,447.644,2018-07-21 22:33:01.197270,-108.21747058823532,2018-07-21 22:33:00.749446,0,6.677999999999997,-98.103,-108.21747058823532,43.55233163589926,2018-07-21 22:33:00.875345,43.55233163589926,2018-07-21 22:33:00.875345,H1a3,2018-07-21 22:33:00.973448,56,22,114.0
57,-91.425,431.71,2018-07-21 22:33:01.636947,-108.21747058823532,2018-07-21 22:33:01.197270,0,6.453000000000002,-91.425,-108.21747058823532,43.55233163589926,2018-07-21 22:33:01.329667,43.55233163589926,2018-07-21 22:33:01.329667,H1a3,2018-07-21 22:33:01.421092,57,23,114.0
58,-84.97200000000002,447.976,2018-07-21 22:33:02.076790,-108.21747058823532,2018-07-21 22:33:01.636947,0,-42.68300000000001,-84.97200000000002,-108.21747058823532,43.55233163589926,2018-07-21 22:33:01.767830,43.55233163589926,2018-07-21 22:33:01.767830,H1a3,2018-07-21 22:33:01.852802,58,24,114.0
59,-127.655,447.653,2018-07-21 22:33:02.524605,-108.21747058823532,2018-07-21 22:33:02.076790,0,47.881,-127.655,-108.21747058823532,43.55233163589926,2018-07-21 22:33:02.173123,43.55233163589926,2018-07-21 22:33:02.173123,H1a3,2018-07-21 22:33:02.300778,59,25,114.0
60,-79.774,447.685,2018-07-21 22:33:02.972274,-108.21747058823532,2018-07-21 22:33:02.524605,0,-46.411,-79.774,-108.21747058823532,43.55233163589926,2018-07-21 22:33:02.668657,43.55233163589926,2018-07-21 22:33:02.668657,H1a3,2018-07-21 22:33:02.748431,60,26,114.0
