,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,-232.908,2018-05-05 20:24:16.076673000,A4b3,2018-05-05 20:24:16.309581000,399.0,0 days 00:00:00.417960000,2018-05-05 20:24:16.518561000,2018-05-05 20:24:16.100601500,2018-05-05 20:24:16.336185000,26.604,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
2,-391.356,2018-05-05 20:24:16.336185000,A4b3,2018-05-05 20:24:16.727541000,399.0,0 days 00:00:00.394739000,2018-05-05 20:24:16.924910500,2018-05-05 20:24:16.518561000,2018-05-05 20:24:16.706142000,-21.399,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
3,-416.138,2018-05-05 20:24:16.706142000,A4b3,2018-05-05 20:24:17.122280000,399.0,0 days 00:00:00.417959000,2018-05-05 20:24:17.331259500,2018-05-05 20:24:16.924910500,2018-05-05 20:24:17.092472000,-29.808,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
4,-447.767,2018-05-05 20:24:17.092472000,A4b3,2018-05-05 20:24:17.540239000,399.0,0 days 00:00:00.464399000,2018-05-05 20:24:17.772438500,2018-05-05 20:24:17.331259500,2018-05-05 20:24:17.514616000,-25.623,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
5,-490.022,2018-05-05 20:24:17.514616000,A4b3,2018-05-05 20:24:18.004638000,399.0,0 days 00:00:00.464399000,2018-05-05 20:24:18.236837500,2018-05-05 20:24:17.772438500,2018-05-05 20:24:17.953833000,-50.805,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
6,-515.204,2018-05-05 20:24:17.953833000,A4b3,2018-05-05 20:24:18.469037000,399.0,0 days 00:00:00.510839000,2018-05-05 20:24:18.724456500,2018-05-05 20:24:18.236837500,2018-05-05 20:24:18.416188000,-52.849,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
7,-563.688,2018-05-05 20:24:18.416188000,A4b3,2018-05-05 20:24:18.979876000,399.0,0 days 00:00:00.487619000,2018-05-05 20:24:19.223685500,2018-05-05 20:24:18.724456500,2018-05-05 20:24:18.946665000,-33.211,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
8,-520.83,2018-05-05 20:24:18.946665000,A4b3,2018-05-05 20:24:19.467495000,399.0,0 days 00:00:00.487619000,2018-05-05 20:24:19.711304500,2018-05-05 20:24:19.223685500,2018-05-05 20:24:19.454519000,-12.976,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
9,-500.595,2018-05-05 20:24:19.454519000,A4b3,2018-05-05 20:24:19.955114000,399.0,0 days 00:00:00.464399000,2018-05-05 20:24:20.187313500,2018-05-05 20:24:19.711304500,2018-05-05 20:24:19.886825000,-68.289,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
10,-532.688,2018-05-05 20:24:19.886825000,A4b3,2018-05-05 20:24:20.419513000,399.0,0 days 00:00:00.464399000,2018-05-05 20:24:20.651712500,2018-05-05 20:24:20.187313500,2018-05-05 20:24:20.379405000,-40.108,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
11,-504.507,2018-05-05 20:24:20.379405000,A4b3,2018-05-05 20:24:20.883912000,399.0,0 days 00:00:00.417960000,2018-05-05 20:24:21.092892000,2018-05-05 20:24:20.651712500,2018-05-05 20:24:20.876549000,-7.363,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
12,-425.323,2018-05-05 20:24:20.876549000,A4b3,2018-05-05 20:24:21.301872000,399.0,0 days 00:00:00.441179000,2018-05-05 20:24:21.522461500,2018-05-05 20:24:21.092892000,2018-05-05 20:24:21.269637000,-32.235,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
13,-473.414,2018-05-05 20:24:21.269637000,A4b3,2018-05-05 20:24:21.743051000,399.0,0 days 00:00:00.487619000,2018-05-05 20:24:21.986860500,2018-05-05 20:24:21.522461500,2018-05-05 20:24:21.678864000,-64.187,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
14,-551.806,2018-05-05 20:24:21.678864000,A4b3,2018-05-05 20:24:22.230670000,399.0,0 days 00:00:00.487619000,2018-05-05 20:24:22.474479500,2018-05-05 20:24:21.986860500,2018-05-05 20:24:22.174445000,-56.225,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
15,-543.844,2018-05-05 20:24:22.174445000,A4b3,2018-05-05 20:24:22.718289000,399.0,0 days 00:00:00.487619000,2018-05-05 20:24:22.962098500,2018-05-05 20:24:22.474479500,2018-05-05 20:24:22.678217000,-40.072,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
16,-527.691,2018-05-05 20:24:22.678217000,A4b3,2018-05-05 20:24:23.205908000,399.0,0 days 00:00:00.464399000,2018-05-05 20:24:23.438107500,2018-05-05 20:24:22.962098500,2018-05-05 20:24:23.175729000,-30.179,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
17,-494.578,2018-05-05 20:24:23.175729000,A4b3,2018-05-05 20:24:23.670307000,399.0,0 days 00:00:00.417959000,2018-05-05 20:24:23.879286500,2018-05-05 20:24:23.438107500,2018-05-05 20:24:23.628943000,-41.364,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
18,-459.323,2018-05-05 20:24:23.628943000,A4b3,2018-05-05 20:24:24.088266000,399.0,0 days 00:00:00.417959000,2018-05-05 20:24:24.297245500,2018-05-05 20:24:23.879286500,2018-05-05 20:24:24.045288000,-42.978,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
19,-460.937,2018-05-05 20:24:24.045288000,A4b3,2018-05-05 20:24:24.506225000,399.0,0 days 00:00:00.394740000,2018-05-05 20:24:24.703595000,2018-05-05 20:24:24.297245500,2018-05-05 20:24:24.473524000,-32.701,-34.514105263157894,21.74800441903869,-476.4536315789473,75.69855312150992
