,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,-232.145,2018-05-05 20:30:24.033919000,A1a3,2018-05-05 20:30:24.266064000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:24.486653500,2018-05-05 20:30:24.045474500,2018-05-05 20:30:24.144341000,-121.723,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
2,-562.902,2018-05-05 20:30:24.144341000,A1a3,2018-05-05 20:30:24.707243000,399.0,0 days 00:00:00.441180000,2018-05-05 20:30:24.927833000,2018-05-05 20:30:24.486653500,2018-05-05 20:30:24.648160000,-59.083,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
3,-828.124,2018-05-05 20:30:24.320299000,A1a3,2018-05-05 20:30:25.148423000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:25.369012500,2018-05-05 20:30:24.927833000,2018-05-05 20:30:25.081785000,-66.638,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
4,-941.442,2018-05-05 20:30:24.648160000,A1a3,2018-05-05 20:30:25.589602000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:25.810191500,2018-05-05 20:30:25.369012500,2018-05-05 20:30:25.524338000,-65.264,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
5,-948.996,2018-05-05 20:30:25.081785000,A1a3,2018-05-05 20:30:26.030781000,399.0,0 days 00:00:00.464399000,2018-05-05 20:30:26.262980500,2018-05-05 20:30:25.810191500,2018-05-05 20:30:26.020419000,-10.362,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
6,-970.842,2018-05-05 20:30:25.524338000,A1a3,2018-05-05 20:30:26.495180000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:26.715769500,2018-05-05 20:30:26.262980500,2018-05-05 20:30:26.476894000,-18.286,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
7,-915.94,2018-05-05 20:30:26.020419000,A1a3,2018-05-05 20:30:26.936359000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:27.156948500,2018-05-05 20:30:26.715769500,2018-05-05 20:30:26.935295000,-1.064,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
8,-900.644,2018-05-05 20:30:26.476894000,A1a3,2018-05-05 20:30:27.377538000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:27.598127500,2018-05-05 20:30:27.156948500,2018-05-05 20:30:27.362927000,-14.611,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
9,-883.422,2018-05-05 20:30:26.935295000,A1a3,2018-05-05 20:30:27.818717000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:28.039306500,2018-05-05 20:30:27.598127500,2018-05-05 20:30:27.794691000,-24.026,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
10,-896.969,2018-05-05 20:30:27.362927000,A1a3,2018-05-05 20:30:28.259896000,399.0,0 days 00:00:00.441180000,2018-05-05 20:30:28.480486000,2018-05-05 20:30:28.039306500,2018-05-05 20:30:28.267425000,7.529,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
11,-906.385,2018-05-05 20:30:27.794691000,A1a3,2018-05-05 20:30:28.701076000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:28.921665500,2018-05-05 20:30:28.480486000,2018-05-05 20:30:28.733566000,32.49,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
12,-874.83,2018-05-05 20:30:28.267425000,A1a3,2018-05-05 20:30:29.142255000,399.0,0 days 00:00:00.464399000,2018-05-05 20:30:29.374454500,2018-05-05 20:30:28.921665500,2018-05-05 20:30:29.129499000,-12.756,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
13,-873.088,2018-05-05 20:30:28.733566000,A1a3,2018-05-05 20:30:29.606654000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:29.827243500,2018-05-05 20:30:29.374454500,2018-05-05 20:30:29.579352000,-27.302,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
14,-918.334,2018-05-05 20:30:29.129499000,A1a3,2018-05-05 20:30:30.047833000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:30.268422500,2018-05-05 20:30:29.827243500,2018-05-05 20:30:30.005131000,-42.702,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
15,-909.66,2018-05-05 20:30:29.579352000,A1a3,2018-05-05 20:30:30.489012000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:30.709601500,2018-05-05 20:30:30.268422500,2018-05-05 20:30:30.458267000,-30.745,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
16,-925.06,2018-05-05 20:30:30.005131000,A1a3,2018-05-05 20:30:30.930191000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:31.150780500,2018-05-05 20:30:30.709601500,2018-05-05 20:30:30.993776000,63.585,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
17,-913.103,2018-05-05 20:30:30.458267000,A1a3,2018-05-05 20:30:31.371370000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:31.591959500,2018-05-05 20:30:31.150780500,2018-05-05 20:30:31.339491000,-31.879,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
18,-818.773,2018-05-05 20:30:30.993776000,A1a3,2018-05-05 20:30:31.812549000,399.0,0 days 00:00:00.441180000,2018-05-05 20:30:32.033139000,2018-05-05 20:30:31.591959500,2018-05-05 20:30:31.776565000,-35.984,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
19,-914.238,2018-05-05 20:30:31.339491000,A1a3,2018-05-05 20:30:32.253729000,399.0,0 days 00:00:00.464399000,2018-05-05 20:30:32.485928500,2018-05-05 20:30:32.033139000,2018-05-05 20:30:32.237944000,-15.785,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
20,-941.563,2018-05-05 20:30:31.776565000,A1a3,2018-05-05 20:30:32.718128000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:32.938717500,2018-05-05 20:30:32.485928500,2018-05-05 20:30:32.669185000,-48.943,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
21,-921.363,2018-05-05 20:30:32.237944000,A1a3,2018-05-05 20:30:33.159307000,399.0,0 days 00:00:00.441179000,2018-05-05 20:30:33.379896500,2018-05-05 20:30:32.938717500,2018-05-05 20:30:33.142429000,-16.878,-20.294976190476188,42.796937845488884,-881.2544651162791,121.48908786905395
