,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,39.99,2018-05-05 20:28:15.915402000,A3b2,2018-05-05 20:28:15.875412000,399,0 days 00:00:00.464400000,2018-05-05 20:28:16.107612000,2018-05-05 20:28:15.805752500,2018-05-05 20:28:15.915402000,39.99,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
2,48.76,2018-05-05 20:28:16.388572000,A3b2,2018-05-05 20:28:16.339812000,399,0 days 00:00:00.139319000,2018-05-05 20:28:16.409471500,2018-05-05 20:28:16.107612000,2018-05-05 20:28:16.388572000,48.76,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
3,431.957,2018-05-05 20:28:16.911088000,A3b2,2018-05-05 20:28:16.479131000,399,0 days 00:00:00.557279000,2018-05-05 20:28:16.757770500,2018-05-05 20:28:16.409471500,,,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
4,664.8,2018-05-05 20:28:17.701210000,A3b2,2018-05-05 20:28:17.036410000,399,0 days 00:00:00.743039000,2018-05-05 20:28:17.407929500,2018-05-05 20:28:16.757770500,2018-05-05 20:28:16.911088000,-125.322,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
5,662.72,2018-05-05 20:28:18.442169000,A3b2,2018-05-05 20:28:17.779449000,399,0 days 00:00:00.626939000,2018-05-05 20:28:18.092918500,2018-05-05 20:28:17.407929500,2018-05-05 20:28:17.701210000,-78.239,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
6,573.691,2018-05-05 20:28:18.980079000,A3b2,2018-05-05 20:28:18.406388000,399,0 days 00:00:00.557278000,2018-05-05 20:28:18.685027000,2018-05-05 20:28:18.092918500,2018-05-05 20:28:18.442169000,35.781,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
7,573.787,2018-05-05 20:28:19.537453000,A3b2,2018-05-05 20:28:18.963666000,399,0 days 00:00:00.139320000,2018-05-05 20:28:19.033326000,2018-05-05 20:28:18.685027000,2018-05-05 20:28:18.980079000,16.413,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
8,1169.727,2018-05-05 20:28:20.272713000,A3b2,2018-05-05 20:28:19.102986000,399,0 days 00:00:00.464399000,2018-05-05 20:28:19.335185500,2018-05-05 20:28:19.033326000,,,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
9,1312.875,2018-05-05 20:28:20.880260000,A3b2,2018-05-05 20:28:19.567385000,399,0 days 00:00:00.719819000,2018-05-05 20:28:19.927294500,2018-05-05 20:28:19.335185500,2018-05-05 20:28:19.537453000,-29.932,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
10,1265.646,2018-05-05 20:28:21.552850000,A3b2,2018-05-05 20:28:20.287204000,399,0 days 00:00:00.673379000,2018-05-05 20:28:20.623893500,2018-05-05 20:28:19.927294500,2018-05-05 20:28:20.272713000,-14.491,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
11,1157.1,2018-05-05 20:28:22.117683000,A3b2,2018-05-05 20:28:20.960583000,399,0 days 00:00:00.139319000,2018-05-05 20:28:21.030242500,2018-05-05 20:28:20.623893500,2018-05-05 20:28:20.880260000,-80.323,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
12,2015.744,2018-05-05 20:28:23.115646000,A3b2,2018-05-05 20:28:21.099902000,399,0 days 00:00:00.441179000,2018-05-05 20:28:21.320491500,2018-05-05 20:28:21.030242500,,,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
13,2092.912,2018-05-05 20:28:23.633993000,A3b2,2018-05-05 20:28:21.541081000,399,0 days 00:00:00.719819000,2018-05-05 20:28:21.900990500,2018-05-05 20:28:21.320491500,2018-05-05 20:28:21.552850000,11.769,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
14,1950.119,2018-05-05 20:28:24.211019000,A3b2,2018-05-05 20:28:22.260900000,399,0 days 00:00:00.766259000,2018-05-05 20:28:22.644029500,2018-05-05 20:28:21.900990500,2018-05-05 20:28:22.117683000,-143.217,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
15,2116.643,2018-05-05 20:28:25.143802000,A3b2,2018-05-05 20:28:23.027159000,399,0 days 00:00:00.626938000,2018-05-05 20:28:23.340628000,2018-05-05 20:28:22.644029500,2018-05-05 20:28:23.115646000,88.487,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
16,,,A3b2,2018-05-05 20:28:23.654097000,399,0 days 00:00:00.139320000,2018-05-05 20:28:23.723757000,2018-05-05 20:28:23.340628000,2018-05-05 20:28:23.633993000,-20.104,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
17,,,A3b2,2018-05-05 20:28:23.793417000,399,0 days 00:00:00.441179000,2018-05-05 20:28:24.014006500,2018-05-05 20:28:23.723757000,,,-19.263692307692313,70.10148451041606,1071.7647333333334,720.077728984018
