,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
67,33,416.281,2018-07-21 23:05:19.519307,H1a3,2018-07-21 23:05:19.103026,119,447.772,2018-07-21 23:05:19.326912,2018-07-21 23:05:18.887194,2018-07-21 23:05:19.035889,-67.137,-35.30630303030303,31.618075921342893,291.4230294117647,202.2281062419644,1,35.646
68,34,422.98900000000003,2018-07-21 23:05:19.973787,H1a3,2018-07-21 23:05:19.550798,119,447.789,2018-07-21 23:05:19.774692,2018-07-21 23:05:19.326912,2018-07-21 23:05:19.519307,-31.491,-35.30630303030303,31.618075921342893,291.4230294117647,202.2281062419644,1,
69,1,106.189,2018-07-21 23:08:34.360354,H1a4,2018-07-21 23:08:34.254165,119,335.846,2018-07-21 23:08:34.422088,2018-07-21 23:08:34.086252,2018-07-21 23:08:34.360354,106.189,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-65.613
70,2,40.576,2018-07-21 23:08:34.630587,H1a4,2018-07-21 23:08:34.590011,119,335.88,2018-07-21 23:08:34.757951,2018-07-21 23:08:34.422088,2018-07-21 23:08:34.630587,40.576,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,20.282
71,3,60.858000000000004,2018-07-21 23:08:34.986749,H1a4,2018-07-21 23:08:34.925891,119,335.795,2018-07-21 23:08:35.093789,2018-07-21 23:08:34.757951,2018-07-21 23:08:34.986749,60.858000000000004,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,
72,4,597.2669999999999,2018-07-21 23:08:35.858953,H1a4,2018-07-21 23:08:35.261686,119,319.882,2018-07-21 23:08:35.421627,2018-07-21 23:08:35.093789,,,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,
73,5,608.729,2018-07-21 23:08:36.190297,H1a4,2018-07-21 23:08:35.581568,119,335.801,2018-07-21 23:08:35.749468,2018-07-21 23:08:35.421627,,,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,
74,6,690.658,2018-07-21 23:08:36.608027,H1a4,2018-07-21 23:08:35.917369,119,335.935,2018-07-21 23:08:36.085337,2018-07-21 23:08:35.749468,2018-07-21 23:08:35.858953,-58.416000000000004,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-4.591000000000001
75,7,686.232,2018-07-21 23:08:36.939536,H1a4,2018-07-21 23:08:36.253304,119,335.724,2018-07-21 23:08:36.421166,2018-07-21 23:08:36.085337,2018-07-21 23:08:36.190297,-63.007,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,82.006
76,8,629.101,2018-07-21 23:08:37.218129,H1a4,2018-07-21 23:08:36.589028,119,335.845,2018-07-21 23:08:36.756951,2018-07-21 23:08:36.421166,2018-07-21 23:08:36.608027,18.999000000000002,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-4.335999999999999
77,9,665.8689999999999,2018-07-21 23:08:37.590742,H1a4,2018-07-21 23:08:36.924873,119,335.721,2018-07-21 23:08:37.092734,2018-07-21 23:08:36.756951,2018-07-21 23:08:36.939536,14.663,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-57.128
78,10,624.873,2018-07-21 23:08:37.885467,H1a4,2018-07-21 23:08:37.260594,119,320.03,2018-07-21 23:08:37.420609,2018-07-21 23:08:37.092734,2018-07-21 23:08:37.218129,-42.465,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,52.58300000000001
79,11,656.934,2018-07-21 23:08:38.237558,H1a4,2018-07-21 23:08:37.580624,119,335.875,2018-07-21 23:08:37.748562,2018-07-21 23:08:37.420609,2018-07-21 23:08:37.590742,10.118,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-41.15
80,12,644.378,2018-07-21 23:08:38.560877,H1a4,2018-07-21 23:08:37.916499,119,335.608,2018-07-21 23:08:38.084303,2018-07-21 23:08:37.748562,2018-07-21 23:08:37.885467,-31.031999999999996,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,16.483
81,13,669.2539999999999,2018-07-21 23:08:38.921361,H1a4,2018-07-21 23:08:38.252107,119,336.015,2018-07-21 23:08:38.420114,2018-07-21 23:08:38.084303,2018-07-21 23:08:38.237558,-14.549000000000001,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-12.696000000000002
82,14,652.456,2018-07-21 23:08:39.240578,H1a4,2018-07-21 23:08:38.588122,119,335.712,2018-07-21 23:08:38.755978,2018-07-21 23:08:38.420114,2018-07-21 23:08:38.560877,-27.245,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,24.772
83,15,615.639,2018-07-21 23:08:39.539473,H1a4,2018-07-21 23:08:38.923834,119,319.843,2018-07-21 23:08:39.083756,2018-07-21 23:08:38.755978,2018-07-21 23:08:38.921361,-2.4730000000000003,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-0.6260000000000003
84,16,602.909,2018-07-21 23:08:39.846586,H1a4,2018-07-21 23:08:39.243677,119,335.995,2018-07-21 23:08:39.411675,2018-07-21 23:08:39.083756,2018-07-21 23:08:39.240578,-3.0989999999999998,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-37.1
85,17,623.124,2018-07-21 23:08:40.202796,H1a4,2018-07-21 23:08:39.579672,119,335.651,2018-07-21 23:08:39.747498,2018-07-21 23:08:39.411675,2018-07-21 23:08:39.539473,-40.199,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-28.538
86,18,619.16,2018-07-21 23:08:40.534483,H1a4,2018-07-21 23:08:39.915323,119,335.79400000000004,2018-07-21 23:08:40.083220,2018-07-21 23:08:39.747498,2018-07-21 23:08:39.846586,-68.737,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,20.416
87,19,622.977,2018-07-21 23:08:40.874094,H1a4,2018-07-21 23:08:40.251117,119,335.871,2018-07-21 23:08:40.419052,2018-07-21 23:08:40.083220,2018-07-21 23:08:40.202796,-48.321000000000005,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-4.184000000000005
88,20,618.83,2018-07-21 23:08:41.205818,H1a4,2018-07-21 23:08:40.586988,119,319.868,2018-07-21 23:08:40.746922,2018-07-21 23:08:40.419052,2018-07-21 23:08:40.534483,-52.505,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,19.743
89,21,618.433,2018-07-21 23:08:41.525289,H1a4,2018-07-21 23:08:40.906856,119,335.841,2018-07-21 23:08:41.074777,2018-07-21 23:08:40.746922,2018-07-21 23:08:40.874094,-32.762,-24.641073170731698,39.695501247238475,655.2725476190478,212.5958983596037,4,-4.116999999999997
