,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
15,4,-237.158,2018-07-20 21:17:32.346768,H1a2,2018-07-20 21:17:32.583926,128,671.515,2018-07-20 21:17:32.919683,2018-07-20 21:17:32.247982,2018-07-20 21:17:32.346768,-237.158,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,28.307999999999996
16,5,-208.85,2018-07-20 21:17:33.046591,H1a2,2018-07-20 21:17:33.255441,128,655.8389999999999,2018-07-20 21:17:33.583361,2018-07-20 21:17:32.919683,2018-07-20 21:17:33.046591,-208.85,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-16.887
17,6,-225.737,2018-07-20 21:17:33.685543,H1a2,2018-07-20 21:17:33.911280,128,671.6569999999999,2018-07-20 21:17:34.247109,2018-07-20 21:17:33.583361,2018-07-20 21:17:33.685543,-225.737,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,106.234
18,7,-119.50299999999999,2018-07-20 21:17:34.463434,H1a2,2018-07-20 21:17:34.582937,128,671.515,2018-07-20 21:17:34.918694,2018-07-20 21:17:34.247109,2018-07-20 21:17:34.463434,-119.50299999999999,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-20.867000000000004
19,8,-140.37,2018-07-20 21:17:35.114082,H1a2,2018-07-20 21:17:35.254452,128,655.9789999999999,2018-07-20 21:17:35.582442,2018-07-20 21:17:34.918694,2018-07-20 21:17:35.114082,-140.37,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-29.36099999999999
20,9,-169.731,2018-07-20 21:17:35.740700,H1a2,2018-07-20 21:17:35.910431,128,671.798,2018-07-20 21:17:36.246330,2018-07-20 21:17:35.582442,2018-07-20 21:17:35.740700,-169.731,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-4.5800000000000125
21,10,-174.31099999999998,2018-07-20 21:17:36.407918,H1a2,2018-07-20 21:17:36.582229,128,655.701,2018-07-20 21:17:36.910080,2018-07-20 21:17:36.246330,2018-07-20 21:17:36.407918,-174.31099999999998,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,11.75
22,11,-162.561,2018-07-20 21:17:37.075369,H1a2,2018-07-20 21:17:37.237930,128,671.523,2018-07-20 21:17:37.573692,2018-07-20 21:17:36.910080,2018-07-20 21:17:37.075369,-162.561,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-12.376000000000005
23,12,-174.937,2018-07-20 21:17:37.734516,H1a2,2018-07-20 21:17:37.909453,128,671.7689999999999,2018-07-20 21:17:38.245338,2018-07-20 21:17:37.573692,2018-07-20 21:17:37.734516,-174.937,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-12.545999999999992
24,13,-187.483,2018-07-20 21:17:38.393739,H1a2,2018-07-20 21:17:38.581222,128,655.8389999999999,2018-07-20 21:17:38.909142,2018-07-20 21:17:38.245338,2018-07-20 21:17:38.393739,-187.483,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,7.241000000000013
25,14,-180.24200000000002,2018-07-20 21:17:39.056819,H1a2,2018-07-20 21:17:39.237061,128,671.775,2018-07-20 21:17:39.572948,2018-07-20 21:17:38.909142,2018-07-20 21:17:39.056819,-180.24200000000002,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-49.52600000000001
26,15,-229.768,2018-07-20 21:17:39.679068,H1a2,2018-07-20 21:17:39.908836,128,671.456,2018-07-20 21:17:40.244564,2018-07-20 21:17:39.572948,2018-07-20 21:17:39.679068,-229.768,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-4.150000000000007
27,16,-233.918,2018-07-20 21:17:40.346374,H1a2,2018-07-20 21:17:40.580292,128,656.043,2018-07-20 21:17:40.908314,2018-07-20 21:17:40.244564,2018-07-20 21:17:40.346374,-233.918,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,52.625
28,17,-181.293,2018-07-20 21:17:41.055042,H1a2,2018-07-20 21:17:41.236335,128,671.712,2018-07-20 21:17:41.572191,2018-07-20 21:17:40.908314,2018-07-20 21:17:41.055042,-181.293,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,48.74000000000001
29,18,-132.553,2018-07-20 21:17:41.775494,H1a2,2018-07-20 21:17:41.908047,128,655.7810000000001,2018-07-20 21:17:42.235937,2018-07-20 21:17:41.572191,2018-07-20 21:17:41.775494,-132.553,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-58.19400000000002
30,19,-190.747,2018-07-20 21:17:42.373081,H1a2,2018-07-20 21:17:42.563828,128,671.7139999999999,2018-07-20 21:17:42.899685,2018-07-20 21:17:42.235937,2018-07-20 21:17:42.373081,-190.747,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,3.7020000000000266
31,20,-187.045,2018-07-20 21:17:43.048497,H1a2,2018-07-20 21:17:43.235542,128,671.9730000000001,2018-07-20 21:17:43.571528,2018-07-20 21:17:42.899685,2018-07-20 21:17:43.048497,-187.045,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,-45.048
32,21,-232.093,2018-07-20 21:17:43.675422,H1a2,2018-07-20 21:17:43.907515,128,655.6439999999999,2018-07-20 21:17:44.235337,2018-07-20 21:17:43.571528,2018-07-20 21:17:43.675422,-232.093,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,19.31
33,22,-212.783,2018-07-20 21:17:44.350376,H1a2,2018-07-20 21:17:44.563159,128,671.454,2018-07-20 21:17:44.898886,2018-07-20 21:17:44.235337,2018-07-20 21:17:44.350376,-212.783,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,28.89699999999999
34,23,-183.886,2018-07-20 21:17:45.050727,H1a2,2018-07-20 21:17:45.234613,128,655.971,2018-07-20 21:17:45.562599,2018-07-20 21:17:44.898886,2018-07-20 21:17:45.050727,-183.886,-180.9835652173913,59.48856802539008,-180.9835652173913,59.48856802539008,0,
35,1,326.045,2018-07-20 21:12:15.872572,H1a3,2018-07-20 21:12:15.546527,128,447.786,2018-07-20 21:12:15.770420,2018-07-20 21:12:15.322616,2018-07-20 21:12:15.377185,-169.342,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,47.601000000000006
36,2,283.449,2018-07-20 21:12:16.277762,H1a3,2018-07-20 21:12:15.994313,128,447.726,2018-07-20 21:12:16.218176,2018-07-20 21:12:15.770420,2018-07-20 21:12:15.872572,-121.741,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-42.53599999999999
37,3,331.19,2018-07-20 21:12:16.773229,H1a3,2018-07-20 21:12:16.442039,128,431.658,2018-07-20 21:12:16.657868,2018-07-20 21:12:16.218176,2018-07-20 21:12:16.277762,-164.27700000000002,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,63.80899999999998
38,4,312.88599999999997,2018-07-20 21:12:17.186583,H1a3,2018-07-20 21:12:16.873697,128,448.217,2018-07-20 21:12:17.097805,2018-07-20 21:12:16.657868,2018-07-20 21:12:16.773229,-100.46799999999999,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-34.862999999999985
39,5,278.454,2018-07-20 21:12:17.600368,H1a3,2018-07-20 21:12:17.321914,128,447.574,2018-07-20 21:12:17.545701,2018-07-20 21:12:17.097805,2018-07-20 21:12:17.186583,-135.33100000000002,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-33.789000000000016
40,6,334.13199999999995,2018-07-20 21:12:18.103620,H1a3,2018-07-20 21:12:17.769488,128,447.69599999999997,2018-07-20 21:12:17.993336,2018-07-20 21:12:17.545701,2018-07-20 21:12:17.600368,-169.12,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,55.55600000000001
41,7,328.791,2018-07-20 21:12:18.545975,H1a3,2018-07-20 21:12:18.217184,128,432.13699999999994,2018-07-20 21:12:18.433253,2018-07-20 21:12:17.993336,2018-07-20 21:12:18.103620,-113.564,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,10.217999999999991
42,8,346.858,2018-07-20 21:12:18.996179,H1a3,2018-07-20 21:12:18.649321,128,447.80300000000005,2018-07-20 21:12:18.873222,2018-07-20 21:12:18.433253,2018-07-20 21:12:18.545975,-103.346,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,2.4010000000000105
43,9,320.58299999999997,2018-07-20 21:12:19.417707,H1a3,2018-07-20 21:12:19.097124,128,447.836,2018-07-20 21:12:19.321042,2018-07-20 21:12:18.873222,2018-07-20 21:12:18.996179,-100.945,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-26.30800000000001
44,10,310.914,2018-07-20 21:12:19.855874,H1a3,2018-07-20 21:12:19.544960,128,447.546,2018-07-20 21:12:19.768733,2018-07-20 21:12:19.321042,2018-07-20 21:12:19.417707,-127.25299999999999,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-9.379000000000003
45,11,321.786,2018-07-20 21:12:20.314292,H1a3,2018-07-20 21:12:19.992506,128,431.973,2018-07-20 21:12:20.208493,2018-07-20 21:12:19.768733,2018-07-20 21:12:19.855874,-136.632,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,26.44500000000001
46,12,336.155,2018-07-20 21:12:20.760634,H1a3,2018-07-20 21:12:20.424479,128,447.833,2018-07-20 21:12:20.648396,2018-07-20 21:12:20.208493,2018-07-20 21:12:20.314292,-110.18700000000001,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-1.4909999999999997
47,13,314.178,2018-07-20 21:12:21.186490,H1a3,2018-07-20 21:12:20.872312,128,447.587,2018-07-20 21:12:21.096105,2018-07-20 21:12:20.648396,2018-07-20 21:12:20.760634,-111.678,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-21.730999999999995
48,14,308.764,2018-07-20 21:12:21.628663,H1a3,2018-07-20 21:12:21.319899,128,448.13800000000003,2018-07-20 21:12:21.543968,2018-07-20 21:12:21.096105,2018-07-20 21:12:21.186490,-133.409,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-5.9650000000000025
49,15,298.522,2018-07-20 21:12:22.066559,H1a3,2018-07-20 21:12:21.768037,128,431.55800000000005,2018-07-20 21:12:21.983816,2018-07-20 21:12:21.543968,2018-07-20 21:12:21.628663,-139.374,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,6.337999999999994
50,16,305.24,2018-07-20 21:12:22.504835,H1a3,2018-07-20 21:12:22.199595,128,447.958,2018-07-20 21:12:22.423574,2018-07-20 21:12:21.983816,2018-07-20 21:12:22.066559,-133.036,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-9.681999999999988
51,17,319.863,2018-07-20 21:12:22.967416,H1a3,2018-07-20 21:12:22.647553,128,447.892,2018-07-20 21:12:22.871499,2018-07-20 21:12:22.423574,2018-07-20 21:12:22.504835,-142.718,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,14.688999999999993
52,18,334.624,2018-07-20 21:12:23.430069,H1a3,2018-07-20 21:12:23.095445,128,447.66900000000004,2018-07-20 21:12:23.319279,2018-07-20 21:12:22.871499,2018-07-20 21:12:22.967416,-128.029,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,14.983999999999995
53,19,337.25800000000004,2018-07-20 21:12:23.880372,H1a3,2018-07-20 21:12:23.543114,128,431.82599999999996,2018-07-20 21:12:23.759027,2018-07-20 21:12:23.319279,2018-07-20 21:12:23.430069,-113.045,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,18.477000000000004
54,20,331.288,2018-07-20 21:12:24.306228,H1a3,2018-07-20 21:12:23.974940,128,447.913,2018-07-20 21:12:24.198897,2018-07-20 21:12:23.759027,2018-07-20 21:12:23.880372,-94.568,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-22.057
55,21,341.902,2018-07-20 21:12:24.764755,H1a3,2018-07-20 21:12:24.422853,128,447.723,2018-07-20 21:12:24.646715,2018-07-20 21:12:24.198897,2018-07-20 21:12:24.306228,-116.625,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,10.804000000000002
56,22,327.876,2018-07-20 21:12:25.198452,H1a3,2018-07-20 21:12:24.870576,128,447.95099999999996,2018-07-20 21:12:25.094552,2018-07-20 21:12:24.646715,2018-07-20 21:12:24.764755,-105.821,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-14.254000000000005
57,23,306.01599999999996,2018-07-20 21:12:25.624543,H1a3,2018-07-20 21:12:25.318527,128,431.89300000000003,2018-07-20 21:12:25.534473,2018-07-20 21:12:25.094552,2018-07-20 21:12:25.198452,-120.075,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-5.8019999999999925
58,24,295.779,2018-07-20 21:12:26.046199,H1a3,2018-07-20 21:12:25.750420,128,447.741,2018-07-20 21:12:25.974290,2018-07-20 21:12:25.534473,2018-07-20 21:12:25.624543,-125.87700000000001,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-26.084999999999994
59,25,314.71299999999997,2018-07-20 21:12:26.512874,H1a3,2018-07-20 21:12:26.198161,128,447.852,2018-07-20 21:12:26.422087,2018-07-20 21:12:25.974290,2018-07-20 21:12:26.046199,-151.96200000000002,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,18.822999999999983
60,26,313.22,2018-07-20 21:12:26.959233,H1a3,2018-07-20 21:12:26.646013,128,447.721,2018-07-20 21:12:26.869874,2018-07-20 21:12:26.422087,2018-07-20 21:12:26.512874,-133.139,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-1.3619999999999948
61,27,291.276,2018-07-20 21:12:27.385010,H1a3,2018-07-20 21:12:27.093734,128,431.89300000000003,2018-07-20 21:12:27.309680,2018-07-20 21:12:26.869874,2018-07-20 21:12:26.959233,-134.501,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-6.1159999999999854
62,28,280.967,2018-07-20 21:12:27.806594,H1a3,2018-07-20 21:12:27.525627,128,447.81800000000004,2018-07-20 21:12:27.749536,2018-07-20 21:12:27.309680,2018-07-20 21:12:27.385010,-140.61700000000002,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-26.23400000000001
63,29,295.444,2018-07-20 21:12:28.268889,H1a3,2018-07-20 21:12:27.973445,128,447.746,2018-07-20 21:12:28.197318,2018-07-20 21:12:27.749536,2018-07-20 21:12:27.806594,-166.851,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,14.549000000000007
64,30,290.039,2018-07-20 21:12:28.711230,H1a3,2018-07-20 21:12:28.421191,128,447.774,2018-07-20 21:12:28.645078,2018-07-20 21:12:28.197318,2018-07-20 21:12:28.268889,-152.30200000000002,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-5.433000000000021
65,31,321.397,2018-07-20 21:12:29.190362,H1a3,2018-07-20 21:12:28.868965,128,432.079,2018-07-20 21:12:29.085005,2018-07-20 21:12:28.645078,2018-07-20 21:12:28.711230,-157.735,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,47.05300000000001
66,32,307.01099999999997,2018-07-20 21:12:29.608055,H1a3,2018-07-20 21:12:29.301044,128,447.666,2018-07-20 21:12:29.524877,2018-07-20 21:12:29.085005,2018-07-20 21:12:29.190362,-110.682,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,-29.973000000000003
67,33,321.786,2018-07-20 21:12:30.070496,H1a3,2018-07-20 21:12:29.748710,128,447.966,2018-07-20 21:12:29.972693,2018-07-20 21:12:29.524877,2018-07-20 21:12:29.608055,-140.655,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,14.474999999999996
68,34,319.878,2018-07-20 21:12:30.516554,H1a3,2018-07-20 21:12:30.196676,128,447.586,2018-07-20 21:12:30.420469,2018-07-20 21:12:29.972693,2018-07-20 21:12:30.070496,-126.18,-130.3260294117647,20.79490188612714,314.94952941176473,17.96634640222,0,
69,1,229.21599999999998,2018-07-20 21:15:45.560833,H1a4,2018-07-20 21:15:45.331617,128,320.014,2018-07-20 21:15:45.491624,2018-07-20 21:15:45.163711,,,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,
70,2,269.753,2018-07-20 21:15:45.921384,H1a4,2018-07-20 21:15:45.651631,128,335.769,2018-07-20 21:15:45.819516,2018-07-20 21:15:45.491624,2018-07-20 21:15:45.560833,-90.79799999999999,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,24.782
71,3,310.563,2018-07-20 21:15:46.297963,H1a4,2018-07-20 21:15:45.987400,128,335.81699999999995,2018-07-20 21:15:46.155309,2018-07-20 21:15:45.819516,2018-07-20 21:15:45.921384,-66.016,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,40.762
72,4,302.514,2018-07-20 21:15:46.625731,H1a4,2018-07-20 21:15:46.323217,128,335.85,2018-07-20 21:15:46.491142,2018-07-20 21:15:46.155309,2018-07-20 21:15:46.297963,-25.254,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-8.081999999999997
73,5,285.819,2018-07-20 21:15:46.944886,H1a4,2018-07-20 21:15:46.659067,128,335.74199999999996,2018-07-20 21:15:46.826938,2018-07-20 21:15:46.491142,2018-07-20 21:15:46.625731,-33.336,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-16.587000000000003
74,6,277.633,2018-07-20 21:15:47.272442,H1a4,2018-07-20 21:15:46.994809,128,320.05400000000003,2018-07-20 21:15:47.154836,2018-07-20 21:15:46.826938,2018-07-20 21:15:46.944886,-49.923,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,7.502000000000002
75,7,305.30400000000003,2018-07-20 21:15:47.620167,H1a4,2018-07-20 21:15:47.314863,128,335.83,2018-07-20 21:15:47.482778,2018-07-20 21:15:47.154836,2018-07-20 21:15:47.272442,-42.42100000000001,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,11.895
76,8,301.368,2018-07-20 21:15:47.952061,H1a4,2018-07-20 21:15:47.650693,128,335.858,2018-07-20 21:15:47.818622,2018-07-20 21:15:47.482778,2018-07-20 21:15:47.620167,-30.526,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-3.9640000000000017
77,9,264.242,2018-07-20 21:15:48.250793,H1a4,2018-07-20 21:15:47.986551,128,335.87800000000004,2018-07-20 21:15:48.154490,2018-07-20 21:15:47.818622,2018-07-20 21:15:47.952061,-34.49,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-37.146
78,10,280.57099999999997,2018-07-20 21:15:48.603000,H1a4,2018-07-20 21:15:48.322429,128,335.704,2018-07-20 21:15:48.490281,2018-07-20 21:15:48.154490,2018-07-20 21:15:48.250793,-71.63600000000001,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,16.502999999999993
79,11,288.73,2018-07-20 21:15:48.946863,H1a4,2018-07-20 21:15:48.658133,128,336.05300000000005,2018-07-20 21:15:48.826159,2018-07-20 21:15:48.490281,2018-07-20 21:15:48.603000,-55.133,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,7.810000000000002
80,12,267.992,2018-07-20 21:15:49.262178,H1a4,2018-07-20 21:15:48.994186,128,319.849,2018-07-20 21:15:49.154110,2018-07-20 21:15:48.826159,2018-07-20 21:15:48.946863,-47.323,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-4.533999999999999
81,13,291.965,2018-07-20 21:15:49.606000,H1a4,2018-07-20 21:15:49.314035,128,335.824,2018-07-20 21:15:49.481947,2018-07-20 21:15:49.154110,2018-07-20 21:15:49.262178,-51.857,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,7.997999999999997
82,14,312.122,2018-07-20 21:15:49.961981,H1a4,2018-07-20 21:15:49.649859,128,335.754,2018-07-20 21:15:49.817736,2018-07-20 21:15:49.481947,2018-07-20 21:15:49.606000,-43.858999999999995,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,20.227
83,15,292.0,2018-07-20 21:15:50.277613,H1a4,2018-07-20 21:15:49.985613,128,336.066,2018-07-20 21:15:50.153646,2018-07-20 21:15:49.817736,2018-07-20 21:15:49.961981,-23.631999999999998,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-20.434
84,16,316.061,2018-07-20 21:15:50.637740,H1a4,2018-07-20 21:15:50.321679,128,335.781,2018-07-20 21:15:50.489570,2018-07-20 21:15:50.153646,2018-07-20 21:15:50.277613,-44.066,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,24.346000000000004
85,17,303.682,2018-07-20 21:15:50.961142,H1a4,2018-07-20 21:15:50.657460,128,319.84,2018-07-20 21:15:50.817380,2018-07-20 21:15:50.489570,2018-07-20 21:15:50.637740,-19.72,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,3.5619999999999976
86,18,307.373,2018-07-20 21:15:51.284673,H1a4,2018-07-20 21:15:50.977300,128,335.837,2018-07-20 21:15:51.145218,2018-07-20 21:15:50.817380,2018-07-20 21:15:50.961142,-16.158,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-12.305999999999996
87,19,286.661,2018-07-20 21:15:51.599798,H1a4,2018-07-20 21:15:51.313137,128,335.977,2018-07-20 21:15:51.481125,2018-07-20 21:15:51.145218,2018-07-20 21:15:51.284673,-28.464000000000002,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-20.852000000000004
88,20,290.436,2018-07-20 21:15:51.939550,H1a4,2018-07-20 21:15:51.649114,128,335.838,2018-07-20 21:15:51.817033,2018-07-20 21:15:51.481125,2018-07-20 21:15:51.599798,-49.316,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,3.9140000000000015
89,21,282.238,2018-07-20 21:15:52.267190,H1a4,2018-07-20 21:15:51.984952,128,335.815,2018-07-20 21:15:52.152859,2018-07-20 21:15:51.817033,2018-07-20 21:15:51.939550,-45.402,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,-8.174999999999997
90,22,269.80400000000003,2018-07-20 21:15:52.590571,H1a4,2018-07-20 21:15:52.320767,128,319.80400000000003,2018-07-20 21:15:52.480669,2018-07-20 21:15:52.152859,2018-07-20 21:15:52.267190,-53.577,-38.13345454545456,25.75952190031425,294.88213333333334,25.563743749338013,1,3.576999999999998
