,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
1,257.617,2018-05-31 23:20:37.969070000,H2b4,2018-05-31 23:20:37.711453000,412,0 days 00:00:00.335849000,2018-05-31 23:20:37.879377500,2018-05-31 23:20:37.543537000,,,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
2,540.025,2018-05-31 23:20:38.587327000,H2b4,2018-05-31 23:20:38.047302000,412,0 days 00:00:00.319800000,2018-05-31 23:20:38.207202000,2018-05-31 23:20:37.879377500,2018-05-31 23:20:37.969070000,-78.232,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
3,789.268,2018-05-31 23:20:39.156370000,H2b4,2018-05-31 23:20:38.367102000,412,0 days 00:00:00.335758000,2018-05-31 23:20:38.534981000,2018-05-31 23:20:38.207202000,,,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
4,1092.163,2018-05-31 23:20:39.795023000,H2b4,2018-05-31 23:20:38.702860000,412,0 days 00:00:00.335960000,2018-05-31 23:20:38.870840000,2018-05-31 23:20:38.534981000,2018-05-31 23:20:38.587327000,-115.533,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,233.083
5,1390.906,2018-05-31 23:20:40.429726000,H2b4,2018-05-31 23:20:39.038820000,412,0 days 00:00:00.335761000,2018-05-31 23:20:39.206700500,2018-05-31 23:20:38.870840000,2018-05-31 23:20:39.156370000,117.55,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
6,1570.998,2018-05-31 23:20:40.945579000,H2b4,2018-05-31 23:20:39.374581000,412,0 days 00:00:00.335788000,2018-05-31 23:20:39.542475000,2018-05-31 23:20:39.206700500,,,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
7,1775.64,2018-05-31 23:20:41.486009000,H2b4,2018-05-31 23:20:39.710369000,412,0 days 00:00:00.335754000,2018-05-31 23:20:39.878246000,2018-05-31 23:20:39.542475000,2018-05-31 23:20:39.795023000,84.654,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
8,2082.697,2018-05-31 23:20:42.128820000,H2b4,2018-05-31 23:20:40.046123000,412,0 days 00:00:00.319963000,2018-05-31 23:20:40.206104500,2018-05-31 23:20:39.878246000,,,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
9,2516.122,2018-05-31 23:20:42.882208000,H2b4,2018-05-31 23:20:40.366086000,412,0 days 00:00:00.335826000,2018-05-31 23:20:40.533999000,2018-05-31 23:20:40.206104500,2018-05-31 23:20:40.429726000,63.64,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
10,2929.59,2018-05-31 23:20:43.631502000,H2b4,2018-05-31 23:20:40.701912000,412,0 days 00:00:00.335810000,2018-05-31 23:20:40.869817000,2018-05-31 23:20:40.533999000,,,-9.18090909090909,104.03470120633264,3554.9701739130433,2144.761657172437,34,
