,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,120.199,2018-07-16 14:11:18.827006,H2b4,2018-07-16 14:11:18.706807,805,336.178,2018-07-16 14:11:18.874896,2018-07-16 14:11:18.538875,2018-07-16 14:11:18.827006,120.199,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,,74.70622222222222,194.90522222222222
2,271.498,2018-07-16 14:11:19.314483,H2b4,2018-07-16 14:11:19.042985,805,319.676,2018-07-16 14:11:19.202823,2018-07-16 14:11:18.874896,,,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,,71.03911111111111,
3,406.395,2018-07-16 14:11:19.769056,H2b4,2018-07-16 14:11:19.362661,805,319.789,2018-07-16 14:11:19.522555,2018-07-16 14:11:19.202823,2018-07-16 14:11:19.314483,-48.178,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,134.784,71.06422222222221,22.886222222222216
4,364.934,2018-07-16 14:11:20.047384,H2b4,2018-07-16 14:11:19.682450,805,336.191,2018-07-16 14:11:19.850545,2018-07-16 14:11:19.522555,2018-07-16 14:11:19.769056,86.606,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-57.863,74.7091111111111,161.3151111111111
5,299.008,2018-07-16 14:11:20.317649,H2b4,2018-07-16 14:11:20.018641,805,319.655,2018-07-16 14:11:20.178468,2018-07-16 14:11:19.850545,2018-07-16 14:11:20.047384,28.743,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-49.39,71.03444444444443,99.77744444444443
6,290.512,2018-07-16 14:11:20.628808,H2b4,2018-07-16 14:11:20.338296,805,319.872,2018-07-16 14:11:20.498232,2018-07-16 14:11:20.178468,2018-07-16 14:11:20.317649,-20.647,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-8.713000000000001,71.08266666666667,50.43566666666667
7,277.782,2018-07-16 14:11:20.935950,H2b4,2018-07-16 14:11:20.658168,805,319.867,2018-07-16 14:11:20.818102,2018-07-16 14:11:20.498232,2018-07-16 14:11:20.628808,-29.36,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-12.725000000000001,71.08155555555555,41.721555555555554
8,272.969,2018-07-16 14:11:21.251004,H2b4,2018-07-16 14:11:20.978035,805,319.956,2018-07-16 14:11:21.138013,2018-07-16 14:11:20.818102,2018-07-16 14:11:20.935950,-42.085,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-4.902000000000001,71.10133333333334,29.016333333333343
9,288.575,2018-07-16 14:11:21.586566,H2b4,2018-07-16 14:11:21.297991,805,319.802,2018-07-16 14:11:21.457892,2018-07-16 14:11:21.138013,2018-07-16 14:11:21.251004,-46.987,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,15.760000000000002,71.06711111111112,24.080111111111115
10,284.309,2018-07-16 14:11:21.902102,H2b4,2018-07-16 14:11:21.617793,805,303.889,2018-07-16 14:11:21.769738,2018-07-16 14:11:21.457892,2018-07-16 14:11:21.586566,-31.227,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,11.647000000000002,67.5308888888889,36.30388888888889
11,303.772,2018-07-16 14:11:22.225454,H2b4,2018-07-16 14:11:21.921682,805,319.81,2018-07-16 14:11:22.081587,2018-07-16 14:11:21.769738,2018-07-16 14:11:21.902102,-19.58,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,3.541999999999998,71.06888888888889,51.488888888888894
12,262.061,2018-07-16 14:11:22.503553,H2b4,2018-07-16 14:11:22.241492,805,303.903,2018-07-16 14:11:22.393444,2018-07-16 14:11:22.081587,2018-07-16 14:11:22.225454,-16.038,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-25.804,67.534,51.49600000000001
13,294.108,2018-07-16 14:11:22.839503,H2b4,2018-07-16 14:11:22.545395,805,319.986,2018-07-16 14:11:22.705388,2018-07-16 14:11:22.393444,2018-07-16 14:11:22.503553,-41.842,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,15.963999999999999,71.108,29.266000000000005
