,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,-484.467,2018-07-16 14:12:00.701504,H1b1,2018-07-16 14:12:01.185971,805,1327.135,2018-07-16 14:12:01.849538,2018-07-16 14:12:00.522162,2018-07-16 14:12:00.701504,-484.467,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,233.06599999999997,294.9188888888889,-189.5481111111111
2,-251.401,2018-07-16 14:12:02.261705,H1b1,2018-07-16 14:12:02.513106,805,1343.706,2018-07-16 14:12:03.184959,2018-07-16 14:12:01.849538,2018-07-16 14:12:02.261705,-251.401,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,-0.9410000000000025,298.6013333333333,47.200333333333276
3,-252.342,2018-07-16 14:12:03.604470,H1b1,2018-07-16 14:12:03.856812,805,1327.348,2018-07-16 14:12:04.520486,2018-07-16 14:12:03.184959,2018-07-16 14:12:03.604470,-252.342,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,15.509000000000015,294.9662222222222,42.62422222222219
4,-236.833,2018-07-16 14:12:04.947327,H1b1,2018-07-16 14:12:05.184160,805,1327.445,2018-07-16 14:12:05.847882,2018-07-16 14:12:04.520486,2018-07-16 14:12:04.947327,-236.833,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,-74.71799999999999,294.98777777777775,58.15477777777775
5,-311.551,2018-07-16 14:12:06.200054,H1b1,2018-07-16 14:12:06.511605,805,1343.336,2018-07-16 14:12:07.183273,2018-07-16 14:12:05.847882,2018-07-16 14:12:06.200054,-311.551,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,134.45399999999998,298.5191111111111,-13.031888888888886
6,-177.097,2018-07-16 14:12:07.677844,H1b1,2018-07-16 14:12:07.854941,805,1327.736,2018-07-16 14:12:08.518809,2018-07-16 14:12:07.183273,2018-07-16 14:12:07.677844,-177.097,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,-115.679,295.05244444444446,117.95544444444445
7,-292.776,2018-07-16 14:12:08.889901,H1b1,2018-07-16 14:12:09.182677,805,1327.111,2018-07-16 14:12:09.846233,2018-07-16 14:12:08.518809,2018-07-16 14:12:08.889901,-292.776,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,44.45700000000002,294.9135555555556,2.1375555555555934
8,-248.319,2018-07-16 14:12:10.261469,H1b1,2018-07-16 14:12:10.509788,805,1327.732,2018-07-16 14:12:11.173654,2018-07-16 14:12:09.846233,2018-07-16 14:12:10.261469,-248.319,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,76.493,295.0515555555555,46.732555555555535
9,-171.826,2018-07-16 14:12:11.665694,H1b1,2018-07-16 14:12:11.837520,805,1343.279,2018-07-16 14:12:12.509159,2018-07-16 14:12:11.173654,2018-07-16 14:12:11.665694,-171.826,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,-4.348000000000013,298.50644444444447,126.68044444444448
10,-176.174,2018-07-16 14:12:13.004625,H1b1,2018-07-16 14:12:13.180799,805,1327.291,2018-07-16 14:12:13.844444,2018-07-16 14:12:12.509159,2018-07-16 14:12:13.004625,-176.174,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,-4.890999999999991,294.95355555555557,118.77955555555556
11,-181.065,2018-07-16 14:12:14.327025,H1b1,2018-07-16 14:12:14.508090,805,1327.735,2018-07-16 14:12:15.171957,2018-07-16 14:12:13.844444,2018-07-16 14:12:14.327025,-181.065,-253.07736363636366,90.71983886148907,-253.07736363636366,90.71983886148907,0,,295.0522222222222,113.98722222222221
