,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,-98.188,2018-07-16 14:09:56.417227,H2a1,2018-07-16 14:09:56.515415,805,1055.594,2018-07-16 14:09:57.043212,2018-07-16 14:09:55.883713,2018-07-16 14:09:56.417227,-98.188,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,25.067999999999998,234.57644444444446,136.38844444444447
2,-73.12,2018-07-16 14:09:57.497889,H2a1,2018-07-16 14:09:57.571009,805,879.858,2018-07-16 14:09:58.010938,2018-07-16 14:09:57.043212,2018-07-16 14:09:57.497889,-73.12,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,37.264,195.524,122.404
3,-35.856,2018-07-16 14:09:58.415011,H2a1,2018-07-16 14:09:58.450867,805,783.722,2018-07-16 14:09:58.842728,2018-07-16 14:09:58.010938,2018-07-16 14:09:58.415011,-35.856,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,-42.614,174.16044444444444,138.30444444444444
4,-78.47,2018-07-16 14:09:59.156119,H2a1,2018-07-16 14:09:59.234589,805,687.317,2018-07-16 14:09:59.578248,2018-07-16 14:09:58.842728,2018-07-16 14:09:59.156119,-78.47,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,4.391000000000005,152.73711111111112,74.26711111111112
5,-74.079,2018-07-16 14:09:59.847827,H2a1,2018-07-16 14:09:59.921906,805,639.985,2018-07-16 14:10:00.241899,2018-07-16 14:09:59.578248,2018-07-16 14:09:59.847827,-74.079,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,-25.827000000000012,142.2188888888889,68.1398888888889
6,-99.906,2018-07-16 14:10:00.461985,H2a1,2018-07-16 14:10:00.561891,805,735.636,2018-07-16 14:10:00.929709,2018-07-16 14:10:00.241899,2018-07-16 14:10:00.461985,-99.906,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,-133.69899999999998,163.47466666666665,63.568666666666644
7,-233.605,2018-07-16 14:10:01.063922,H2a1,2018-07-16 14:10:01.297527,805,831.691,2018-07-16 14:10:01.713373,2018-07-16 14:10:00.929709,2018-07-16 14:10:01.063922,-233.605,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,3.6619999999999777,184.82022222222224,-48.78477777777775
8,-229.943,2018-07-16 14:10:01.899275,H2a1,2018-07-16 14:10:02.129218,805,959.5,2018-07-16 14:10:02.608968,2018-07-16 14:10:01.713373,2018-07-16 14:10:01.899275,-229.943,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,84.28800000000001,213.22222222222223,-16.720777777777784
9,-145.655,2018-07-16 14:10:02.943063,H2a1,2018-07-16 14:10:03.088718,805,1151.699,2018-07-16 14:10:03.664568,2018-07-16 14:10:02.608968,2018-07-16 14:10:02.943063,-145.655,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,-189.607,255.93311111111112,110.27811111111112
10,-335.262,2018-07-16 14:10:03.905155,H2a1,2018-07-16 14:10:04.240417,805,1279.335,2018-07-16 14:10:04.880085,2018-07-16 14:10:03.664568,2018-07-16 14:10:03.905155,-335.262,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,-14.120000000000005,284.2966666666667,-50.96533333333332
11,-349.382,2018-07-16 14:10:05.170370,H2a1,2018-07-16 14:10:05.519752,805,1039.892,2018-07-16 14:10:06.039698,2018-07-16 14:10:04.880085,2018-07-16 14:10:05.170370,-349.382,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,229.20100000000002,231.0871111111111,-118.29488888888889
12,-120.181,2018-07-16 14:10:06.439463,H2a1,2018-07-16 14:10:06.559644,805,895.428,2018-07-16 14:10:07.007358,2018-07-16 14:10:06.039698,2018-07-16 14:10:06.439463,-120.181,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,-72.40599999999999,198.984,78.80300000000001
13,-192.587,2018-07-16 14:10:07.262485,H2a1,2018-07-16 14:10:07.455072,805,831.593,2018-07-16 14:10:07.870868,2018-07-16 14:10:07.007358,2018-07-16 14:10:07.262485,-192.587,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,158.988,184.79844444444444,-7.788555555555547
14,-33.599,2018-07-16 14:10:08.253066,H2a1,2018-07-16 14:10:08.286665,805,959.851,2018-07-16 14:10:08.766590,2018-07-16 14:10:07.870868,2018-07-16 14:10:08.253066,-33.599,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,-386.507,213.30022222222223,179.70122222222224
15,-420.106,2018-07-16 14:10:08.826410,H2a1,2018-07-16 14:10:09.246516,805,1151.546,2018-07-16 14:10:09.822289,2018-07-16 14:10:08.766590,2018-07-16 14:10:08.826410,-420.106,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,97.28899999999999,255.89911111111113,-164.20688888888887
16,-322.817,2018-07-16 14:10:10.075245,H2a1,2018-07-16 14:10:10.398062,805,1423.351,2018-07-16 14:10:11.109738,2018-07-16 14:10:09.822289,2018-07-16 14:10:10.075245,-322.817,-177.67225000000002,123.64235990926952,-177.67225000000002,123.64235990926952,0,,316.30022222222226,-6.516777777777747
