,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,-175.421,2018-07-16 14:12:22.281439,H2b1,2018-07-16 14:12:22.456860,805,1007.794,2018-07-16 14:12:22.960757,2018-07-16 14:12:21.857218,2018-07-16 14:12:22.281439,-175.421,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,142.84199999999998,223.95422222222223,48.533222222222236
2,-32.579,2018-07-16 14:12:23.432075,H2b1,2018-07-16 14:12:23.464654,805,847.683,2018-07-16 14:12:23.888495,2018-07-16 14:12:22.960757,2018-07-16 14:12:23.432075,-32.579,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,,188.374,155.795
3,434.084,2018-07-16 14:12:24.746421,H2b1,2018-07-16 14:12:24.312337,805,751.607,2018-07-16 14:12:24.688140,2018-07-16 14:12:23.888495,,,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,,167.02377777777778,
4,-202.958,2018-07-16 14:12:24.860986,H2b1,2018-07-16 14:12:25.063944,805,751.984,2018-07-16 14:12:25.439936,2018-07-16 14:12:24.688140,2018-07-16 14:12:24.746421,-317.523,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,148.50500000000002,167.10755555555556,-150.41544444444446
5,-169.018,2018-07-16 14:12:25.646910,H2b1,2018-07-16 14:12:25.815928,805,863.382,2018-07-16 14:12:26.247619,2018-07-16 14:12:25.439936,2018-07-16 14:12:25.646910,-169.018,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,-44.40199999999999,191.86266666666666,22.844666666666654
6,-213.42,2018-07-16 14:12:26.465890,H2b1,2018-07-16 14:12:26.679310,805,1023.711,2018-07-16 14:12:27.191166,2018-07-16 14:12:26.247619,2018-07-16 14:12:26.465890,-213.42,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,-4.106000000000023,227.49133333333333,14.071333333333342
7,-217.526,2018-07-16 14:12:27.485495,H2b1,2018-07-16 14:12:27.703021,805,1215.397,2018-07-16 14:12:28.310719,2018-07-16 14:12:27.191166,2018-07-16 14:12:27.485495,-217.526,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,-105.92099999999999,270.0882222222222,52.5622222222222
8,-323.447,2018-07-16 14:12:28.594971,H2b1,2018-07-16 14:12:28.918418,805,1551.522,2018-07-16 14:12:29.694179,2018-07-16 14:12:28.310719,2018-07-16 14:12:28.594971,-323.447,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,-73.86599999999999,344.78266666666667,21.33566666666667
9,-397.313,2018-07-16 14:12:30.072627,H2b1,2018-07-16 14:12:30.469940,805,1503.269,2018-07-16 14:12:31.221575,2018-07-16 14:12:29.694179,2018-07-16 14:12:30.072627,-397.313,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,281.911,334.05977777777775,-63.253222222222234
10,-115.402,2018-07-16 14:12:31.857807,H2b1,2018-07-16 14:12:31.973209,805,1199.418,2018-07-16 14:12:32.572918,2018-07-16 14:12:31.221575,2018-07-16 14:12:31.857807,-115.402,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,110.81400000000001,266.5373333333333,151.13533333333334
11,-4.588,2018-07-16 14:12:33.168039,H2b1,2018-07-16 14:12:33.172627,805,1215.423,2018-07-16 14:12:33.780339,2018-07-16 14:12:32.572918,2018-07-16 14:12:33.168039,-4.588,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,-138.671,270.094,265.506
12,-143.259,2018-07-16 14:12:34.244791,H2b1,2018-07-16 14:12:34.388050,805,1551.514,2018-07-16 14:12:35.163807,2018-07-16 14:12:33.780339,2018-07-16 14:12:34.244791,-143.259,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,-319.20500000000004,344.78088888888885,201.52188888888887
13,-462.464,2018-07-16 14:12:35.477100,H2b1,2018-07-16 14:12:35.939564,805,2095.193,2018-07-16 14:12:36.987161,2018-07-16 14:12:35.163807,2018-07-16 14:12:35.477100,-462.464,-214.33,139.16950884508364,-155.63930769230768,219.50534369326283,1,,465.5984444444445,3.1344444444445116
