,Asynchrony,IOI,Max,Mean Asynchrony,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Std Dev Asynchrony,Tap Onset,Test,True Onset,Unnamed: 0,Unnamed: 0.1,User ID
0,-274.379,1327.49,2018-07-21 22:49:44.666910,-340.6429166666667,2018-07-21 22:49:43.339509,0,-217.798,-274.379,-340.6429166666667,114.85652879963557,2018-07-21 22:49:43.728786,114.85652879963557,2018-07-21 22:49:43.728786,H1a1,2018-07-21 22:49:44.003165,0,1,116.0
1,-492.177,1343.241,2018-07-21 22:49:46.002275,-340.6429166666667,2018-07-21 22:49:44.666910,0,146.93800000000005,-492.177,-340.6429166666667,114.85652879963557,2018-07-21 22:49:44.838478,114.85652879963557,2018-07-21 22:49:44.838478,H1a1,2018-07-21 22:49:45.330655,1,2,116.0
2,-345.2390000000001,1327.312,2018-07-21 22:49:47.337552,-340.6429166666667,2018-07-21 22:49:46.002275,0,69.02299999999997,-345.2390000000001,-340.6429166666667,114.85652879963557,2018-07-21 22:49:46.328657,114.85652879963557,2018-07-21 22:49:46.328657,H1a1,2018-07-21 22:49:46.673896,2,3,116.0
3,-276.216,1327.466,2018-07-21 22:49:48.664941,-340.6429166666667,2018-07-21 22:49:47.337552,0,-13.327999999999975,-276.216,-340.6429166666667,114.85652879963557,2018-07-21 22:49:47.724992,114.85652879963557,2018-07-21 22:49:47.724992,H1a1,2018-07-21 22:49:48.001208,3,4,116.0
4,-289.5440000000001,1343.429,2018-07-21 22:49:50.000389,-340.6429166666667,2018-07-21 22:49:48.664941,0,-225.75400000000002,-289.5440000000001,-340.6429166666667,114.85652879963557,2018-07-21 22:49:49.039130,114.85652879963557,2018-07-21 22:49:49.039130,H1a1,2018-07-21 22:49:49.328674,4,5,116.0
5,-515.298,1327.23,2018-07-21 22:49:51.335718,-340.6429166666667,2018-07-21 22:49:50.000389,0,155.034,-515.298,-340.6429166666667,114.85652879963557,2018-07-21 22:49:50.156805,114.85652879963557,2018-07-21 22:49:50.156805,H1a1,2018-07-21 22:49:50.672103,5,6,116.0
6,-360.264,1327.375,2018-07-21 22:49:52.663021,-340.6429166666667,2018-07-21 22:49:51.335718,0,203.588,-360.264,-340.6429166666667,114.85652879963557,2018-07-21 22:49:51.639069,114.85652879963557,2018-07-21 22:49:51.639069,H1a1,2018-07-21 22:49:51.999333,6,7,116.0
7,-156.67600000000004,1343.51,2018-07-21 22:49:53.998463,-340.6429166666667,2018-07-21 22:49:52.663021,0,-65.98100000000002,-156.67600000000004,-340.6429166666667,114.85652879963557,2018-07-21 22:49:53.170032,114.85652879963557,2018-07-21 22:49:53.170032,H1a1,2018-07-21 22:49:53.326708,7,8,116.0
8,-222.657,1327.2679999999998,2018-07-21 22:49:55.333852,-340.6429166666667,2018-07-21 22:49:53.998463,0,-164.521,-222.657,-340.6429166666667,114.85652879963557,2018-07-21 22:49:54.447561,114.85652879963557,2018-07-21 22:49:54.447561,H1a1,2018-07-21 22:49:54.670218,8,9,116.0
9,-387.17800000000005,1327.322,2018-07-21 22:49:56.661147,-340.6429166666667,2018-07-21 22:49:55.333852,0,118.00200000000001,-387.17800000000005,-340.6429166666667,114.85652879963557,2018-07-21 22:49:55.610308,114.85652879963557,2018-07-21 22:49:55.610308,H1a1,2018-07-21 22:49:55.997486,9,10,116.0
10,-269.176,1343.293,2018-07-21 22:49:57.996454,-340.6429166666667,2018-07-21 22:49:56.661147,0,-229.735,-269.176,-340.6429166666667,114.85652879963557,2018-07-21 22:49:57.055632,114.85652879963557,2018-07-21 22:49:57.055632,H1a1,2018-07-21 22:49:57.324808,10,11,116.0
11,-498.911,1327.35,2018-07-21 22:49:59.331776,-340.6429166666667,2018-07-21 22:49:57.996454,0,,-498.911,-340.6429166666667,114.85652879963557,2018-07-21 22:49:58.169190,114.85652879963557,2018-07-21 22:49:58.169190,H1a1,2018-07-21 22:49:58.668101,11,12,116.0
12,44.299,655.54,2018-07-21 22:51:07.570302,-135.30691304347826,2018-07-21 22:51:06.906728,0,-70.036,44.299,-135.30691304347826,103.01927344209696,2018-07-21 22:51:07.286831,103.01927344209696,2018-07-21 22:51:07.286831,H1a2,2018-07-21 22:51:07.242532,12,1,116.0
