,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
27,16,-224.179,2018-07-21 21:59:34.143012,H1a2,2018-07-21 21:59:34.367191,131.0,671.3839999999999,2018-07-21 21:59:34.702883,2018-07-21 21:59:34.039332,2018-07-21 21:59:34.143012,-224.179,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,3.9739999999999895
28,17,-220.205,2018-07-21 21:59:34.818370,H1a2,2018-07-21 21:59:35.038575,131.0,671.8580000000001,2018-07-21 21:59:35.374504,2018-07-21 21:59:34.702883,2018-07-21 21:59:34.818370,-220.205,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,32.45700000000002
29,18,-187.748,2018-07-21 21:59:35.522685,H1a2,2018-07-21 21:59:35.710433,131.0,655.6089999999999,2018-07-21 21:59:36.038238,2018-07-21 21:59:35.374504,2018-07-21 21:59:35.522685,-187.748,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,11.936999999999983
30,19,-175.81099999999998,2018-07-21 21:59:36.190231,H1a2,2018-07-21 21:59:36.366042,131.0,671.682,2018-07-21 21:59:36.701883,2018-07-21 21:59:36.038238,2018-07-21 21:59:36.190231,-175.81099999999998,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,44.571999999999996
31,20,-131.239,2018-07-21 21:59:36.906485,H1a2,2018-07-21 21:59:37.037724,131.0,671.545,2018-07-21 21:59:37.373496,2018-07-21 21:59:36.701883,2018-07-21 21:59:36.906485,-131.239,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,-36.821
32,21,-168.06,2018-07-21 21:59:37.541209,H1a2,2018-07-21 21:59:37.709269,131.0,655.7189999999999,2018-07-21 21:59:38.037129,2018-07-21 21:59:37.373496,2018-07-21 21:59:37.541209,-168.06,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,-17.032999999999987
33,22,-185.093,2018-07-21 21:59:38.179895,H1a2,2018-07-21 21:59:38.364988,131.0,671.7769999999999,2018-07-21 21:59:38.700877,2018-07-21 21:59:38.037129,2018-07-21 21:59:38.179895,-185.093,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,12.095999999999973
34,23,-172.997,2018-07-21 21:59:38.863768,H1a2,2018-07-21 21:59:39.036765,131.0,671.685,2018-07-21 21:59:39.372607,2018-07-21 21:59:38.700877,2018-07-21 21:59:38.863768,-172.997,-173.23169565217393,51.293178846912426,-173.23169565217393,51.293178846912426,0,
35,1,69.436,2018-07-21 21:54:10.932977,H1a3,2018-07-21 21:54:10.863541,131.0,447.796,2018-07-21 21:54:11.087439,2018-07-21 21:54:10.647673,2018-07-21 21:54:10.932977,69.436,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-108.318
36,2,-38.882,2018-07-21 21:54:11.272455,H1a3,2018-07-21 21:54:11.311337,131.0,447.778,2018-07-21 21:54:11.535226,2018-07-21 21:54:11.087439,2018-07-21 21:54:11.272455,-38.882,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-62.89900000000001
