,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
1,-181.188,2018-07-21 21:58:00.808017,H1a1,2018-07-21 21:58:00.989205,131.0,1343.414,2018-07-21 21:58:01.660912,2018-07-21 21:58:00.325536,2018-07-21 21:58:00.808017,-181.188,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,-151.817
2,-333.005,2018-07-21 21:58:01.999614,H1a1,2018-07-21 21:58:02.332619,131.0,1327.422,2018-07-21 21:58:02.996330,2018-07-21 21:58:01.660912,2018-07-21 21:58:01.999614,-333.005,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,-58.25200000000001
3,-1005.554,2018-07-21 21:58:02.654487,H1a1,2018-07-21 21:58:03.660041,131.0,1327.241,2018-07-21 21:58:04.323661,2018-07-21 21:58:02.996330,2018-07-21 21:58:03.268784,-391.257,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,101.55700000000002
4,-1718.498,2018-07-21 21:58:03.268784,H1a1,2018-07-21 21:58:04.987282,131.0,1327.326,2018-07-21 21:58:05.650945,2018-07-21 21:58:04.323661,2018-07-21 21:58:04.697582,-289.7,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,48.220999999999975
5,-1617.026,2018-07-21 21:58:04.697582,H1a1,2018-07-21 21:58:06.314608,131.0,1343.287,2018-07-21 21:58:06.986252,2018-07-21 21:58:05.650945,2018-07-21 21:58:06.073129,-241.479,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,-65.99699999999999
6,-1584.766,2018-07-21 21:58:06.073129,H1a1,2018-07-21 21:58:07.657895,131.0,1327.262,2018-07-21 21:58:08.321526,2018-07-21 21:58:06.986252,2018-07-21 21:58:07.350419,-307.476,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,-33.403999999999996
7,-1634.738,2018-07-21 21:58:07.350419,H1a1,2018-07-21 21:58:08.985157,131.0,1327.549,2018-07-21 21:58:09.648931,2018-07-21 21:58:08.321526,2018-07-21 21:58:08.644277,-340.88,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,-66.49799999999999
8,-1668.429,2018-07-21 21:58:08.644277,H1a1,2018-07-21 21:58:10.312706,131.0,1343.25,2018-07-21 21:58:10.984331,2018-07-21 21:58:09.648931,2018-07-21 21:58:09.905328,-407.378,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,12.007000000000005
9,-1750.628,2018-07-21 21:58:09.905328,H1a1,2018-07-21 21:58:11.655956,131.0,1327.276,2018-07-21 21:58:12.319594,2018-07-21 21:58:10.984331,2018-07-21 21:58:11.260585,-395.371,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,3.322999999999979
10,-1722.647,2018-07-21 21:58:11.260585,H1a1,2018-07-21 21:58:12.983232,131.0,1327.573,2018-07-21 21:58:13.647019,2018-07-21 21:58:12.319594,2018-07-21 21:58:12.591184,-392.048,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,35.673
11,-1719.621,2018-07-21 21:58:12.591184,H1a1,2018-07-21 21:58:14.310805,131.0,1343.151,2018-07-21 21:58:14.982381,2018-07-21 21:58:13.647019,2018-07-21 21:58:13.954430,-356.375,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,-32.84699999999998
12,-1699.526,2018-07-21 21:58:13.954430,H1a1,2018-07-21 21:58:15.653956,131.0,1327.54,2018-07-21 21:58:16.317726,2018-07-21 21:58:14.982381,2018-07-21 21:58:15.264734,-389.222,-335.44825,70.0321909333973,-1386.302166666667,564.56478668888,0,
