,Asynchrony,IOI,Max,Mean Asynchrony,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Std Dev Asynchrony,Tap Onset,Test,True Onset,Unnamed: 0,Unnamed: 0.1,User ID
35,11.725,447.843,2018-07-21 22:00:46.289709,463.20169696969697,2018-07-21 22:00:45.841955,2,-22.041,11.725,-74.6688125,30.9231686984178,2018-07-21 22:00:46.077512,328.71829301598467,2018-07-21 22:00:46.077512,H1a3,2018-07-21 22:00:46.065787,35,1,132.0
36,-10.316,431.897,2018-07-21 22:00:46.729578,463.20169696969697,2018-07-21 22:00:46.289709,2,-75.702,-10.316,-74.6688125,30.9231686984178,2018-07-21 22:00:46.503314,328.71829301598467,2018-07-21 22:00:46.503314,H1a3,2018-07-21 22:00:46.513630,36,2,132.0
37,-86.01799999999999,447.712,2018-07-21 22:00:47.169383,463.20169696969697,2018-07-21 22:00:46.729578,2,-9.647999999999996,-86.01799999999999,-74.6688125,30.9231686984178,2018-07-21 22:00:46.859509,328.71829301598467,2018-07-21 22:00:46.859509,H1a3,2018-07-21 22:00:46.945527,37,3,132.0
38,-95.666,447.772,2018-07-21 22:00:47.617125,463.20169696969697,2018-07-21 22:00:47.169383,2,2.6619999999999915,-95.666,-74.6688125,30.9231686984178,2018-07-21 22:00:47.297573,328.71829301598467,2018-07-21 22:00:47.297573,H1a3,2018-07-21 22:00:47.393239,38,4,132.0
39,-93.004,447.8,2018-07-21 22:00:48.064911,463.20169696969697,2018-07-21 22:00:47.617125,2,22.82800000000001,-93.004,-74.6688125,30.9231686984178,2018-07-21 22:00:47.748007,328.71829301598467,2018-07-21 22:00:47.748007,H1a3,2018-07-21 22:00:47.841011,39,5,132.0
40,-70.176,431.794,2018-07-21 22:00:48.504708,463.20169696969697,2018-07-21 22:00:48.064911,2,,-70.176,-74.6688125,30.9231686984178,2018-07-21 22:00:48.218635,328.71829301598467,2018-07-21 22:00:48.218635,H1a3,2018-07-21 22:00:48.288811,40,6,132.0
41,370.216,447.701,2018-07-21 22:00:48.944456,463.20169696969697,2018-07-21 22:00:48.504708,2,,,-74.6688125,30.9231686984178,,328.71829301598467,2018-07-21 22:00:49.090821,H1a3,2018-07-21 22:00:48.720605,41,7,132.0
42,327.941,448.081,2018-07-21 22:00:49.392347,463.20169696969697,2018-07-21 22:00:48.944456,2,-42.655,-77.485,-74.6688125,30.9231686984178,2018-07-21 22:00:49.090821,328.71829301598467,2018-07-21 22:00:49.496247,H1a3,2018-07-21 22:00:49.168306,42,8,132.0
43,379.418,447.572,2018-07-21 22:00:49.840173,463.20169696969697,2018-07-21 22:00:49.392347,2,51.986000000000004,-120.14,-74.6688125,30.9231686984178,2018-07-21 22:00:49.496247,328.71829301598467,2018-07-21 22:00:49.995805,H1a3,2018-07-21 22:00:49.616387,43,9,132.0
44,353.385,431.84,2018-07-21 22:00:50.279879,463.20169696969697,2018-07-21 22:00:49.840173,2,-10.301000000000002,-68.154,-74.6688125,30.9231686984178,2018-07-21 22:00:49.995805,328.71829301598467,2018-07-21 22:00:50.417344,H1a3,2018-07-21 22:00:50.063959,44,10,132.0
45,376.041,447.714,2018-07-21 22:00:50.719656,463.20169696969697,2018-07-21 22:00:50.279879,2,6.7819999999999965,-78.455,-74.6688125,30.9231686984178,2018-07-21 22:00:50.417344,328.71829301598467,2018-07-21 22:00:50.871840,H1a3,2018-07-21 22:00:50.495799,45,11,132.0
46,403.16,447.798,2018-07-21 22:00:51.167412,463.20169696969697,2018-07-21 22:00:50.719656,2,27.035000000000004,-71.673,-74.6688125,30.9231686984178,2018-07-21 22:00:50.871840,328.71829301598467,2018-07-21 22:00:51.346673,H1a3,2018-07-21 22:00:50.943513,46,12,132.0
47,385.389,447.89,2018-07-21 22:00:51.615256,463.20169696969697,2018-07-21 22:00:51.167412,2,-17.863,-44.63800000000001,-74.6688125,30.9231686984178,2018-07-21 22:00:51.346673,328.71829301598467,2018-07-21 22:00:51.776700,H1a3,2018-07-21 22:00:51.391311,47,13,132.0
48,318.25,431.627,2018-07-21 22:00:52.055015,463.20169696969697,2018-07-21 22:00:51.615256,2,-50.87600000000001,-62.50100000000001,-74.6688125,30.9231686984178,2018-07-21 22:00:51.776700,328.71829301598467,2018-07-21 22:00:52.157451,H1a3,2018-07-21 22:00:51.839201,48,14,132.0
49,340.972,447.725,2018-07-21 22:00:52.494691,463.20169696969697,2018-07-21 22:00:52.055015,2,6.623999999999995,-113.377,-74.6688125,30.9231686984178,2018-07-21 22:00:52.157451,328.71829301598467,2018-07-21 22:00:52.611800,H1a3,2018-07-21 22:00:52.270828,49,15,132.0
50,339.517,447.86,2018-07-21 22:00:52.942483,463.20169696969697,2018-07-21 22:00:52.494691,2,-1.5900000000000034,-106.753,-74.6688125,30.9231686984178,2018-07-21 22:00:52.611800,328.71829301598467,2018-07-21 22:00:53.058070,H1a3,2018-07-21 22:00:52.718553,50,16,132.0
51,354.288,447.884,2018-07-21 22:00:53.390355,463.20169696969697,2018-07-21 22:00:52.942483,2,14.747,-108.343,-74.6688125,30.9231686984178,2018-07-21 22:00:53.058070,328.71829301598467,2018-07-21 22:00:53.520701,H1a3,2018-07-21 22:00:53.166413,51,17,132.0
52,352.695,431.606,2018-07-21 22:00:53.830100,463.20169696969697,2018-07-21 22:00:53.390355,2,14.685000000000002,-93.596,-74.6688125,30.9231686984178,2018-07-21 22:00:53.520701,328.71829301598467,2018-07-21 22:00:53.966992,H1a3,2018-07-21 22:00:53.614297,52,18,132.0
53,346.963,447.768,2018-07-21 22:00:54.269787,463.20169696969697,2018-07-21 22:00:53.830100,2,-21.894000000000005,-78.911,-74.6688125,30.9231686984178,2018-07-21 22:00:53.966992,328.71829301598467,2018-07-21 22:00:54.392866,H1a3,2018-07-21 22:00:54.045903,53,19,132.0
54,333.195,447.934,2018-07-21 22:00:54.717638,463.20169696969697,2018-07-21 22:00:54.269787,2,-13.933999999999996,-100.805,-74.6688125,30.9231686984178,2018-07-21 22:00:54.392866,328.71829301598467,2018-07-21 22:00:54.826866,H1a3,2018-07-21 22:00:54.493671,54,20,132.0
55,814.569,447.763,2018-07-21 22:00:55.165486,463.20169696969697,2018-07-21 22:00:54.717638,2,,-114.739,-74.6688125,30.9231686984178,2018-07-21 22:00:54.826866,328.71829301598467,2018-07-21 22:00:55.756174,H1a3,2018-07-21 22:00:54.941605,55,21,132.0
56,800.7410000000001,431.739,2018-07-21 22:00:55.605237,463.20169696969697,2018-07-21 22:00:55.165486,2,,,-74.6688125,30.9231686984178,,328.71829301598467,2018-07-21 22:00:56.190109,H1a3,2018-07-21 22:00:55.389368,56,22,132.0
57,835.607,447.814,2018-07-21 22:00:56.045014,463.20169696969697,2018-07-21 22:00:55.605237,2,-13.87899999999999,-64.933,-74.6688125,30.9231686984178,2018-07-21 22:00:55.756174,328.71829301598467,2018-07-21 22:00:56.656714,H1a3,2018-07-21 22:00:55.821107,57,23,132.0
58,842.455,447.684,2018-07-21 22:00:56.492763,463.20169696969697,2018-07-21 22:00:56.045014,2,18.921,-78.812,-74.6688125,30.9231686984178,2018-07-21 22:00:56.190109,328.71829301598467,2018-07-21 22:00:57.111376,H1a3,2018-07-21 22:00:56.268921,58,24,132.0
59,857.319,448.035,2018-07-21 22:00:56.940623,463.20169696969697,2018-07-21 22:00:56.492763,2,6.626999999999995,-59.89100000000001,-74.6688125,30.9231686984178,2018-07-21 22:00:56.656714,328.71829301598467,2018-07-21 22:00:57.573924,H1a3,2018-07-21 22:00:56.716605,59,25,132.0
60,814.694,431.692,2018-07-21 22:00:57.380486,463.20169696969697,2018-07-21 22:00:56.940623,2,30.856,-53.264,-74.6688125,30.9231686984178,2018-07-21 22:00:57.111376,328.71829301598467,2018-07-21 22:00:57.979334,H1a3,2018-07-21 22:00:57.164640,60,26,132.0
61,825.2,447.525,2018-07-21 22:00:57.820094,463.20169696969697,2018-07-21 22:00:57.380486,2,-42.115,-22.408,-74.6688125,30.9231686984178,2018-07-21 22:00:57.573924,328.71829301598467,2018-07-21 22:00:58.421532,H1a3,2018-07-21 22:00:57.596332,61,27,132.0
62,848.5210000000002,447.943,2018-07-21 22:00:58.267828,463.20169696969697,2018-07-21 22:00:57.820094,2,-5.7450000000000045,-64.523,-74.6688125,30.9231686984178,2018-07-21 22:00:57.979334,328.71829301598467,2018-07-21 22:00:58.892378,H1a3,2018-07-21 22:00:58.043857,62,28,132.0
63,834.427,447.749,2018-07-21 22:00:58.715675,463.20169696969697,2018-07-21 22:00:58.267828,2,23.097,-70.268,-74.6688125,30.9231686984178,2018-07-21 22:00:58.421532,328.71829301598467,2018-07-21 22:00:59.326227,H1a3,2018-07-21 22:00:58.491800,63,29,132.0
64,792.0210000000002,431.737,2018-07-21 22:00:59.155418,463.20169696969697,2018-07-21 22:00:58.715675,2,2.112000000000002,-47.17100000000001,-74.6688125,30.9231686984178,2018-07-21 22:00:58.892378,328.71829301598467,2018-07-21 22:00:59.731570,H1a3,2018-07-21 22:00:58.939549,64,30,132.0
65,798.382,447.81,2018-07-21 22:00:59.595191,463.20169696969697,2018-07-21 22:00:59.155418,2,-42.467,-45.059,-74.6688125,30.9231686984178,2018-07-21 22:00:59.326227,328.71829301598467,2018-07-21 22:01:00.169668,H1a3,2018-07-21 22:00:59.371286,65,31,132.0
66,780.429,447.941,2018-07-21 22:01:00.043066,463.20169696969697,2018-07-21 22:00:59.595191,2,-9.843000000000004,-87.52600000000002,-74.6688125,30.9231686984178,2018-07-21 22:00:59.731570,328.71829301598467,2018-07-21 22:01:00.599525,H1a3,2018-07-21 22:00:59.819096,66,32,132.0
67,803.316,447.641,2018-07-21 22:01:00.490858,463.20169696969697,2018-07-21 22:01:00.043066,2,-17.784000000000006,-97.369,-74.6688125,30.9231686984178,2018-07-21 22:01:00.169668,328.71829301598467,2018-07-21 22:01:01.070353,H1a3,2018-07-21 22:01:00.267037,67,33,132.0
68,,431.923,2018-07-21 22:01:00.930640,463.20169696969697,2018-07-21 22:01:00.490858,2,,-115.153,-74.6688125,30.9231686984178,2018-07-21 22:01:00.599525,328.71829301598467,,H1a3,2018-07-21 22:01:00.714678,68,34,132.0
69,122.666,335.732,2018-07-21 22:04:15.633926,-40.65482222222223,2018-07-21 22:04:15.298127,0,-69.631,122.666,-40.65482222222223,36.74766312563221,2018-07-21 22:04:15.588726,36.74766312563221,2018-07-21 22:04:15.588726,H1a4,2018-07-21 22:04:15.466060,69,1,132.0
70,53.035,335.913,2018-07-21 22:04:15.969749,-40.65482222222223,2018-07-21 22:04:15.633926,0,-81.913,53.035,-40.65482222222223,36.74766312563221,2018-07-21 22:04:15.854827,36.74766312563221,2018-07-21 22:04:15.854827,H1a4,2018-07-21 22:04:15.801792,70,2,132.0
71,-28.878,335.886,2018-07-21 22:04:16.305648,-40.65482222222223,2018-07-21 22:04:15.969749,0,-33.037,-28.878,-40.65482222222223,36.74766312563221,2018-07-21 22:04:16.108827,36.74766312563221,2018-07-21 22:04:16.108827,H1a4,2018-07-21 22:04:16.137705,71,3,132.0
72,-61.915,319.7,2018-07-21 22:04:16.633441,-40.65482222222223,2018-07-21 22:04:16.305648,0,40.451,-61.915,-40.65482222222223,36.74766312563221,2018-07-21 22:04:16.411676,36.74766312563221,2018-07-21 22:04:16.411676,H1a4,2018-07-21 22:04:16.473591,72,4,132.0
73,-21.464,335.8769999999999,2018-07-21 22:04:16.961230,-40.65482222222223,2018-07-21 22:04:16.633441,0,-8.169,-21.464,-40.65482222222223,36.74766312563221,2018-07-21 22:04:16.771827,36.74766312563221,2018-07-21 22:04:16.771827,H1a4,2018-07-21 22:04:16.793291,73,5,132.0
74,-29.633000000000006,335.811,2018-07-21 22:04:17.297073,-40.65482222222223,2018-07-21 22:04:16.961230,0,-4.199999999999998,-29.633000000000006,-40.65482222222223,36.74766312563221,2018-07-21 22:04:17.099535,36.74766312563221,2018-07-21 22:04:17.099535,H1a4,2018-07-21 22:04:17.129168,74,6,132.0
75,-33.833,335.94,2018-07-21 22:04:17.632949,-40.65482222222223,2018-07-21 22:04:17.297073,0,3.7479999999999976,-33.833,-40.65482222222223,36.74766312563221,2018-07-21 22:04:17.431146,36.74766312563221,2018-07-21 22:04:17.431146,H1a4,2018-07-21 22:04:17.464979,75,7,132.0
76,-30.085,335.7680000000001,2018-07-21 22:04:17.968803,-40.65482222222223,2018-07-21 22:04:17.632949,0,-7.985999999999998,-30.085,-40.65482222222223,36.74766312563221,2018-07-21 22:04:17.770834,36.74766312563221,2018-07-21 22:04:17.770834,H1a4,2018-07-21 22:04:17.800919,76,8,132.0
77,-38.071,319.807,2018-07-21 22:04:18.296591,-40.65482222222223,2018-07-21 22:04:17.968803,0,36.245,-38.071,-40.65482222222223,36.74766312563221,2018-07-21 22:04:18.098616,36.74766312563221,2018-07-21 22:04:18.098616,H1a4,2018-07-21 22:04:18.136687,77,9,132.0
78,-1.826,335.844,2018-07-21 22:04:18.624416,-40.65482222222223,2018-07-21 22:04:18.296591,0,-8.163,-1.826,-40.65482222222223,36.74766312563221,2018-07-21 22:04:18.454668,36.74766312563221,2018-07-21 22:04:18.454668,H1a4,2018-07-21 22:04:18.456494,78,10,132.0
79,-9.989,335.867,2018-07-21 22:04:18.960272,-40.65482222222223,2018-07-21 22:04:18.624416,0,-4.251999999999999,-9.989,-40.65482222222223,36.74766312563221,2018-07-21 22:04:18.782349,36.74766312563221,2018-07-21 22:04:18.782349,H1a4,2018-07-21 22:04:18.792338,79,11,132.0
80,-14.241,335.936,2018-07-21 22:04:19.296173,-40.65482222222223,2018-07-21 22:04:18.960272,0,-12.602,-14.241,-40.65482222222223,36.74766312563221,2018-07-21 22:04:19.113964,36.74766312563221,2018-07-21 22:04:19.113964,H1a4,2018-07-21 22:04:19.128205,80,12,132.0
81,-26.843000000000004,335.8130000000001,2018-07-21 22:04:19.632047,-40.65482222222223,2018-07-21 22:04:19.296173,0,-4.062000000000001,-26.843000000000004,-40.65482222222223,36.74766312563221,2018-07-21 22:04:19.437298,36.74766312563221,2018-07-21 22:04:19.437298,H1a4,2018-07-21 22:04:19.464141,81,13,132.0
82,-30.905,335.6269999999999,2018-07-21 22:04:19.967768,-40.65482222222223,2018-07-21 22:04:19.632047,0,-49.146,-30.905,-40.65482222222223,36.74766312563221,2018-07-21 22:04:19.769049,36.74766312563221,2018-07-21 22:04:19.769049,H1a4,2018-07-21 22:04:19.799954,82,14,132.0
83,-80.051,319.897,2018-07-21 22:04:20.295529,-40.65482222222223,2018-07-21 22:04:19.967768,0,40.505,-80.051,-40.65482222222223,36.74766312563221,2018-07-21 22:04:20.055530,36.74766312563221,2018-07-21 22:04:20.055530,H1a4,2018-07-21 22:04:20.135581,83,15,132.0
84,-39.546,335.874,2018-07-21 22:04:20.623415,-40.65482222222223,2018-07-21 22:04:20.295529,0,-20.741,-39.546,-40.65482222222223,36.74766312563221,2018-07-21 22:04:20.415932,36.74766312563221,2018-07-21 22:04:20.415932,H1a4,2018-07-21 22:04:20.455478,84,16,132.0
85,-60.287,335.80300000000005,2018-07-21 22:04:20.959253,-40.65482222222223,2018-07-21 22:04:20.623415,0,28.695999999999998,-60.287,-40.65482222222223,36.74766312563221,2018-07-21 22:04:20.731065,36.74766312563221,2018-07-21 22:04:20.731065,H1a4,2018-07-21 22:04:20.791352,85,17,132.0
86,-31.591,335.951,2018-07-21 22:04:21.295131,-40.65482222222223,2018-07-21 22:04:20.959253,0,-4.5630000000000015,-31.591,-40.65482222222223,36.74766312563221,2018-07-21 22:04:21.095564,36.74766312563221,2018-07-21 22:04:21.095564,H1a4,2018-07-21 22:04:21.127155,86,18,132.0
87,-36.154,335.8590000000001,2018-07-21 22:04:21.631035,-40.65482222222223,2018-07-21 22:04:21.295131,0,24.501000000000005,-36.154,-40.65482222222223,36.74766312563221,2018-07-21 22:04:21.426952,36.74766312563221,2018-07-21 22:04:21.426952,H1a4,2018-07-21 22:04:21.463106,87,19,132.0
88,-11.653,319.766,2018-07-21 22:04:21.958848,-40.65482222222223,2018-07-21 22:04:21.631035,0,-16.586999999999996,-11.653,-40.65482222222223,36.74766312563221,2018-07-21 22:04:21.787312,36.74766312563221,2018-07-21 22:04:21.787312,H1a4,2018-07-21 22:04:21.798965,88,20,132.0
89,-28.24,335.759,2018-07-21 22:04:22.286611,-40.65482222222223,2018-07-21 22:04:21.958848,0,-24.813,-28.24,-40.65482222222223,36.74766312563221,2018-07-21 22:04:22.090491,36.74766312563221,2018-07-21 22:04:22.090491,H1a4,2018-07-21 22:04:22.118731,89,21,132.0
