,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
49,15,761.3969999999999,2018-07-20 23:00:50.092759,H1a3,2018-07-20 23:00:49.331362,129.0,431.749,2018-07-20 23:00:49.547237,2018-07-20 23:00:49.107425,2018-07-20 23:00:49.224877,-106.485,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,35.26900000000001
50,16,747.2460000000001,2018-07-20 23:00:50.510357,H1a3,2018-07-20 23:00:49.763111,129.0,447.832,2018-07-20 23:00:49.987027,2018-07-20 23:00:49.547237,2018-07-20 23:00:49.691895,-71.21600000000001,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,-46.968
51,17,704.699,2018-07-20 23:00:50.915642,H1a3,2018-07-20 23:00:50.210943,129.0,447.843,2018-07-20 23:00:50.434865,2018-07-20 23:00:49.987027,2018-07-20 23:00:50.092759,-118.184,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,-30.245000000000005
52,18,830.051,2018-07-20 23:00:51.488837,H1a3,2018-07-20 23:00:50.658786,129.0,447.881,2018-07-20 23:00:50.882726,2018-07-20 23:00:50.434865,2018-07-20 23:00:50.510357,-148.429,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,-42.596
53,19,767.0830000000001,2018-07-20 23:00:51.873750,H1a3,2018-07-20 23:00:51.106667,129.0,431.855,2018-07-20 23:00:51.322595,2018-07-20 23:00:50.882726,2018-07-20 23:00:50.915642,-191.025,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,141.34
54,20,724.2189999999999,2018-07-20 23:00:52.262741,H1a3,2018-07-20 23:00:51.538522,129.0,447.829,2018-07-20 23:00:51.762437,2018-07-20 23:00:51.322595,2018-07-20 23:00:51.488837,-49.685,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,-62.916000000000004
55,21,751.248,2018-07-20 23:00:52.737599,H1a3,2018-07-20 23:00:51.986351,129.0,447.596,2018-07-20 23:00:52.210149,2018-07-20 23:00:51.762437,2018-07-20 23:00:51.873750,-112.601,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,-58.60499999999999
56,22,758.1260000000001,2018-07-20 23:00:53.192073,H1a3,2018-07-20 23:00:52.433947,129.0,447.897,2018-07-20 23:00:52.657895,2018-07-20 23:00:52.210149,2018-07-20 23:00:52.262741,-171.206,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,26.960999999999984
57,23,772.832,2018-07-20 23:00:53.654676,H1a3,2018-07-20 23:00:52.881844,129.0,431.798,2018-07-20 23:00:53.097743,2018-07-20 23:00:52.657895,2018-07-20 23:00:52.737599,-144.245,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,22.676
58,24,791.298,2018-07-20 23:00:54.104940,H1a3,2018-07-20 23:00:53.313642,129.0,447.95099999999996,2018-07-20 23:00:53.537618,2018-07-20 23:00:53.097743,2018-07-20 23:00:53.192073,-121.569,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,14.652
59,25,732.438,2018-07-20 23:00:54.494031,H1a3,2018-07-20 23:00:53.761593,129.0,447.695,2018-07-20 23:00:53.985440,2018-07-20 23:00:53.537618,2018-07-20 23:00:53.654676,-106.917,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,2.5690000000000026
60,26,747.232,2018-07-20 23:00:54.956520,H1a3,2018-07-20 23:00:54.209288,129.0,447.935,2018-07-20 23:00:54.433256,2018-07-20 23:00:53.985440,2018-07-20 23:00:54.104940,-104.348,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,-58.84400000000001
61,27,807.073,2018-07-20 23:00:55.464296,H1a3,2018-07-20 23:00:54.657223,129.0,431.707,2018-07-20 23:00:54.873076,2018-07-20 23:00:54.433256,2018-07-20 23:00:54.494031,-163.192,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,30.78200000000001
62,28,858.309,2018-07-20 23:00:55.947239,H1a3,2018-07-20 23:00:55.088930,129.0,447.846,2018-07-20 23:00:55.312853,2018-07-20 23:00:54.873076,2018-07-20 23:00:54.956520,-132.41,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,59.92999999999999
63,29,914.1569999999999,2018-07-20 23:00:56.450933,H1a3,2018-07-20 23:00:55.536776,129.0,447.939,2018-07-20 23:00:55.760746,2018-07-20 23:00:55.312853,2018-07-20 23:00:55.464296,-72.48,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,35.004000000000005
64,30,928.828,2018-07-20 23:00:56.913543,H1a3,2018-07-20 23:00:55.984715,129.0,447.62800000000004,2018-07-20 23:00:56.208529,2018-07-20 23:00:55.760746,2018-07-20 23:00:55.947239,-37.476,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,56.066
65,31,919.2260000000001,2018-07-20 23:00:57.351569,H1a3,2018-07-20 23:00:56.432343,129.0,431.97900000000004,2018-07-20 23:00:56.648332,2018-07-20 23:00:56.208529,2018-07-20 23:00:56.450933,18.59,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,30.631
66,32,1003.023,2018-07-20 23:00:57.867345,H1a3,2018-07-20 23:00:56.864322,129.0,447.691,2018-07-20 23:00:57.088167,2018-07-20 23:00:56.648332,2018-07-20 23:00:56.913543,49.221000000000004,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,-9.665
67,33,1034.389,2018-07-20 23:00:58.346402,H1a3,2018-07-20 23:00:57.312013,129.0,447.82300000000004,2018-07-20 23:00:57.535924,2018-07-20 23:00:57.088167,2018-07-20 23:00:57.351569,39.556,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,67.953
68,34,,,H1a3,2018-07-20 23:00:57.759836,129.0,447.685,2018-07-20 23:00:57.983679,2018-07-20 23:00:57.535924,2018-07-20 23:00:57.867345,107.509,-91.34457575757574,66.4027963417347,801.7678484848483,77.32303474309947,1,
69,1,122.149,2018-07-20 23:04:12.936237,H1a4,2018-07-20 23:04:12.814088,129.0,319.783,2018-07-20 23:04:12.973980,2018-07-20 23:04:12.646039,2018-07-20 23:04:12.936237,122.149,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-82.462
