,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
19,767.083,2018-07-20 23:00:51.873750,H1a3,2018-07-20 23:00:51.106667,129,431.855,2018-07-20 23:00:51.322595,2018-07-20 23:00:50.882726,2018-07-20 23:00:50.915642,-191.025,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,141.34
20,724.219,2018-07-20 23:00:52.262741,H1a3,2018-07-20 23:00:51.538522,129,447.829,2018-07-20 23:00:51.762437,2018-07-20 23:00:51.322595,2018-07-20 23:00:51.488837,-49.685,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,-62.916
21,751.248,2018-07-20 23:00:52.737599,H1a3,2018-07-20 23:00:51.986351,129,447.596,2018-07-20 23:00:52.210149,2018-07-20 23:00:51.762437,2018-07-20 23:00:51.873750,-112.601,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,-58.60499999999999
22,758.126,2018-07-20 23:00:53.192073,H1a3,2018-07-20 23:00:52.433947,129,447.897,2018-07-20 23:00:52.657895,2018-07-20 23:00:52.210149,2018-07-20 23:00:52.262741,-171.206,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,26.960999999999984
23,772.832,2018-07-20 23:00:53.654676,H1a3,2018-07-20 23:00:52.881844,129,431.798,2018-07-20 23:00:53.097743,2018-07-20 23:00:52.657895,2018-07-20 23:00:52.737599,-144.245,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,22.676000000000002
24,791.298,2018-07-20 23:00:54.104940,H1a3,2018-07-20 23:00:53.313642,129,447.951,2018-07-20 23:00:53.537618,2018-07-20 23:00:53.097743,2018-07-20 23:00:53.192073,-121.569,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,14.652000000000001
25,732.438,2018-07-20 23:00:54.494031,H1a3,2018-07-20 23:00:53.761593,129,447.695,2018-07-20 23:00:53.985440,2018-07-20 23:00:53.537618,2018-07-20 23:00:53.654676,-106.917,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,2.5690000000000026
26,747.232,2018-07-20 23:00:54.956520,H1a3,2018-07-20 23:00:54.209288,129,447.935,2018-07-20 23:00:54.433256,2018-07-20 23:00:53.985440,2018-07-20 23:00:54.104940,-104.348,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,-58.84400000000001
27,807.073,2018-07-20 23:00:55.464296,H1a3,2018-07-20 23:00:54.657223,129,431.707,2018-07-20 23:00:54.873076,2018-07-20 23:00:54.433256,2018-07-20 23:00:54.494031,-163.192,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,30.78200000000001
28,858.309,2018-07-20 23:00:55.947239,H1a3,2018-07-20 23:00:55.088930,129,447.846,2018-07-20 23:00:55.312853,2018-07-20 23:00:54.873076,2018-07-20 23:00:54.956520,-132.41,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,59.92999999999999
29,914.157,2018-07-20 23:00:56.450933,H1a3,2018-07-20 23:00:55.536776,129,447.939,2018-07-20 23:00:55.760746,2018-07-20 23:00:55.312853,2018-07-20 23:00:55.464296,-72.48,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,35.004000000000005
30,928.828,2018-07-20 23:00:56.913543,H1a3,2018-07-20 23:00:55.984715,129,447.628,2018-07-20 23:00:56.208529,2018-07-20 23:00:55.760746,2018-07-20 23:00:55.947239,-37.476,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,56.066
31,919.226,2018-07-20 23:00:57.351569,H1a3,2018-07-20 23:00:56.432343,129,431.979,2018-07-20 23:00:56.648332,2018-07-20 23:00:56.208529,2018-07-20 23:00:56.450933,18.59,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,30.630999999999997
32,1003.023,2018-07-20 23:00:57.867345,H1a3,2018-07-20 23:00:56.864322,129,447.691,2018-07-20 23:00:57.088167,2018-07-20 23:00:56.648332,2018-07-20 23:00:56.913543,49.221,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,-9.665
33,1034.389,2018-07-20 23:00:58.346402,H1a3,2018-07-20 23:00:57.312013,129,447.823,2018-07-20 23:00:57.535924,2018-07-20 23:00:57.088167,2018-07-20 23:00:57.351569,39.556,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,67.953
34,,,H1a3,2018-07-20 23:00:57.759836,129,447.685,2018-07-20 23:00:57.983679,2018-07-20 23:00:57.535924,2018-07-20 23:00:57.867345,107.509,-91.34457575757574,66.4027963417347,801.7678484848484,77.32303474309947,1,
