,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,56.653,2018-07-16 14:09:34.804642,H1a3,2018-07-16 14:09:34.747989,805.0,447.883,2018-07-16 14:09:34.971930,2018-07-16 14:09:34.524170,2018-07-16 14:09:34.804642,56.653,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-83.719,99.52955555555555,156.18255555555555
2,-27.066,2018-07-16 14:09:35.168806,H1a3,2018-07-16 14:09:35.195872,805.0,431.69,2018-07-16 14:09:35.411717,2018-07-16 14:09:34.971930,2018-07-16 14:09:35.168806,-27.066,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-42.816,95.93111111111111,68.8651111111111
3,-69.882,2018-07-16 14:09:35.557680,H1a3,2018-07-16 14:09:35.627562,805.0,447.967,2018-07-16 14:09:35.851545,2018-07-16 14:09:35.411717,2018-07-16 14:09:35.557680,-69.882,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-30.36,99.54822222222222,29.666222222222217
4,-100.242,2018-07-16 14:09:35.975287,H1a3,2018-07-16 14:09:36.075529,805.0,447.798,2018-07-16 14:09:36.299428,2018-07-16 14:09:35.851545,2018-07-16 14:09:35.975287,-100.242,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-34.14,99.51066666666667,-0.7313333333333389
5,-236.849,2018-07-16 14:09:36.286478,H1a3,2018-07-16 14:09:36.523327,805.0,447.931,2018-07-16 14:09:36.747292,2018-07-16 14:09:36.299428,2018-07-16 14:09:36.388945,-134.382,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-58.99599999999998,99.54022222222221,-34.84177777777779
6,-582.313,2018-07-16 14:09:36.388945,H1a3,2018-07-16 14:09:36.971258,805.0,447.43,2018-07-16 14:09:37.194973,2018-07-16 14:09:36.747292,2018-07-16 14:09:36.777880,-193.378,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,96.96699999999998,99.42888888888889,-93.9491111111111
7,-640.808,2018-07-16 14:09:36.777880,H1a3,2018-07-16 14:09:37.418688,805.0,432.101,2018-07-16 14:09:37.634738,2018-07-16 14:09:37.194973,2018-07-16 14:09:37.322277,-96.411,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,30.376999999999995,96.02244444444445,-0.38855555555555554
8,-528.512,2018-07-16 14:09:37.322277,H1a3,2018-07-16 14:09:37.850789,805.0,447.604,2018-07-16 14:09:38.074591,2018-07-16 14:09:37.634738,2018-07-16 14:09:37.784755,-66.034,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-46.370999999999995,99.46755555555555,33.43355555555554
9,-513.638,2018-07-16 14:09:37.784755,H1a3,2018-07-16 14:09:38.298393,805.0,448.141,2018-07-16 14:09:38.522464,2018-07-16 14:09:38.074591,2018-07-16 14:09:38.185988,-112.405,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,14.441000000000003,99.5868888888889,-12.818111111111108
10,-560.546,2018-07-16 14:09:38.185988,H1a3,2018-07-16 14:09:38.746534,805.0,431.805,2018-07-16 14:09:38.962437,2018-07-16 14:09:38.522464,2018-07-16 14:09:38.648570,-97.964,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,6.566999999999993,95.95666666666666,-2.007333333333335
11,-529.769,2018-07-16 14:09:38.648570,H1a3,2018-07-16 14:09:39.178339,805.0,447.821,2018-07-16 14:09:39.402250,2018-07-16 14:09:38.962437,2018-07-16 14:09:39.086942,-91.397,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-50.70299999999999,99.51577777777779,8.11877777777778
12,-539.218,2018-07-16 14:09:39.086942,H1a3,2018-07-16 14:09:39.626160,805.0,447.683,2018-07-16 14:09:39.850001,2018-07-16 14:09:39.402250,2018-07-16 14:09:39.484060,-142.1,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,23.147999999999996,99.48511111111111,-42.614888888888885
13,-589.783,2018-07-16 14:09:39.484060,H1a3,2018-07-16 14:09:40.073843,805.0,447.764,2018-07-16 14:09:40.297725,2018-07-16 14:09:39.850001,2018-07-16 14:09:39.954891,-118.952,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,10.578999999999994,99.50311111111111,-19.448888888888888
14,-566.716,2018-07-16 14:09:39.954891,H1a3,2018-07-16 14:09:40.521607,805.0,431.828,2018-07-16 14:09:40.737521,2018-07-16 14:09:40.297725,2018-07-16 14:09:40.413234,-108.373,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,18.77900000000001,95.96177777777777,-12.411222222222236
15,-540.201,2018-07-16 14:09:40.413234,H1a3,2018-07-16 14:09:40.953435,805.0,447.907,2018-07-16 14:09:41.177388,2018-07-16 14:09:40.737521,2018-07-16 14:09:40.863841,-89.594,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,6.455999999999989,99.53488888888889,9.940888888888892
16,-537.501,2018-07-16 14:09:40.863841,H1a3,2018-07-16 14:09:41.401342,805.0,447.783,2018-07-16 14:09:41.625234,2018-07-16 14:09:41.177388,2018-07-16 14:09:41.318204,-83.138,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-30.24499999999999,99.50733333333334,16.36933333333333
17,-530.921,2018-07-16 14:09:41.318204,H1a3,2018-07-16 14:09:41.849125,805.0,447.742,2018-07-16 14:09:42.072996,2018-07-16 14:09:41.625234,2018-07-16 14:09:41.735742,-113.383,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,6.789999999999992,99.49822222222222,-13.88477777777777
18,-561.125,2018-07-16 14:09:41.735742,H1a3,2018-07-16 14:09:42.296867,805.0,431.862,2018-07-16 14:09:42.512798,2018-07-16 14:09:42.072996,2018-07-16 14:09:42.190274,-106.593,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,2.0400000000000063,95.96933333333334,-10.623666666666665
19,-538.455,2018-07-16 14:09:42.190274,H1a3,2018-07-16 14:09:42.728729,805.0,447.989,2018-07-16 14:09:42.952723,2018-07-16 14:09:42.512798,2018-07-16 14:09:42.624176,-104.553,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,18.902,99.55311111111111,-4.99988888888889
20,-552.542,2018-07-16 14:09:42.624176,H1a3,2018-07-16 14:09:43.176718,805.0,447.68,2018-07-16 14:09:43.400558,2018-07-16 14:09:42.952723,2018-07-16 14:09:43.091067,-85.651,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,6.667000000000002,99.48444444444445,13.833444444444453
21,-533.331,2018-07-16 14:09:43.091067,H1a3,2018-07-16 14:09:43.624398,805.0,447.874,2018-07-16 14:09:43.848335,2018-07-16 14:09:43.400558,2018-07-16 14:09:43.545414,-78.984,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-18.036,99.52755555555557,20.54355555555557
22,-526.858,2018-07-16 14:09:43.545414,H1a3,2018-07-16 14:09:44.072272,805.0,431.919,2018-07-16 14:09:44.288231,2018-07-16 14:09:43.848335,2018-07-16 14:09:43.975252,-97.02,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,10.350999999999999,95.982,-1.0379999999999967
23,-528.939,2018-07-16 14:09:43.975252,H1a3,2018-07-16 14:09:44.504191,805.0,447.691,2018-07-16 14:09:44.728036,2018-07-16 14:09:44.288231,2018-07-16 14:09:44.417522,-86.669,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,2.7009999999999934,99.48688888888888,12.817888888888888
24,-534.36,2018-07-16 14:09:44.417522,H1a3,2018-07-16 14:09:44.951882,805.0,447.776,2018-07-16 14:09:45.175770,2018-07-16 14:09:44.728036,2018-07-16 14:09:44.867914,-83.968,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,6.475999999999999,99.50577777777778,15.537777777777777
25,-531.744,2018-07-16 14:09:44.867914,H1a3,2018-07-16 14:09:45.399658,805.0,447.97,2018-07-16 14:09:45.623643,2018-07-16 14:09:45.175770,2018-07-16 14:09:45.322166,-77.492,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,18.826000000000008,99.5488888888889,22.056888888888892
26,-525.462,2018-07-16 14:09:45.322166,H1a3,2018-07-16 14:09:45.847628,805.0,431.98,2018-07-16 14:09:46.063618,2018-07-16 14:09:45.623643,2018-07-16 14:09:45.788962,-58.666,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-10.299000000000007,95.99555555555555,37.32955555555556
27,-490.646,2018-07-16 14:09:45.788962,H1a3,2018-07-16 14:09:46.279608,805.0,447.675,2018-07-16 14:09:46.503446,2018-07-16 14:09:46.063618,2018-07-16 14:09:46.210643,-68.965,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-5.727999999999994,99.48333333333333,30.51833333333333
28,-516.64,2018-07-16 14:09:46.210643,H1a3,2018-07-16 14:09:46.727283,805.0,447.843,2018-07-16 14:09:46.951205,2018-07-16 14:09:46.503446,2018-07-16 14:09:46.652590,-74.693,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,2.5279999999999916,99.52066666666667,24.827666666666673
29,-522.536,2018-07-16 14:09:46.652590,H1a3,2018-07-16 14:09:47.175126,805.0,447.562,2018-07-16 14:09:47.398907,2018-07-16 14:09:46.951205,2018-07-16 14:09:47.102961,-72.165,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-1.289999999999992,99.45822222222222,27.293222222222212
30,-519.727,2018-07-16 14:09:47.102961,H1a3,2018-07-16 14:09:47.622688,805.0,432.107,2018-07-16 14:09:47.838742,2018-07-16 14:09:47.398907,2018-07-16 14:09:47.549233,-73.455,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,2.046999999999997,96.02377777777778,22.568777777777782
31,-505.562,2018-07-16 14:09:47.549233,H1a3,2018-07-16 14:09:48.054795,805.0,447.964,2018-07-16 14:09:48.278777,2018-07-16 14:09:47.838742,2018-07-16 14:09:47.983387,-71.408,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-13.983999999999995,99.54755555555556,28.13955555555556
32,-519.372,2018-07-16 14:09:47.983387,H1a3,2018-07-16 14:09:48.502759,805.0,447.678,2018-07-16 14:09:48.726598,2018-07-16 14:09:48.278777,2018-07-16 14:09:48.417367,-85.392,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-21.930000000000007,99.484,14.091999999999999
33,-533.07,2018-07-16 14:09:48.417367,H1a3,2018-07-16 14:09:48.950437,805.0,447.966,2018-07-16 14:09:49.174420,2018-07-16 14:09:48.726598,2018-07-16 14:09:48.843115,-107.322,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,-9.790999999999997,99.548,-7.774000000000001
34,-555.288,2018-07-16 14:09:48.843115,H1a3,2018-07-16 14:09:49.398403,805.0,431.668,2018-07-16 14:09:49.614237,2018-07-16 14:09:49.174420,2018-07-16 14:09:49.281290,-117.113,-89.35755882352942,38.463001762962385,-471.557911764706,173.1668607362113,0,,95.92622222222222,-21.186777777777777
