,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,724.634,2018-07-16 14:14:07.332166,H1b4,2018-07-16 14:14:06.607532,805,335.844,2018-07-16 14:14:06.775454,2018-07-16 14:14:06.439601,,,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,,74.632,
2,704.01,2018-07-16 14:14:07.647386,H1b4,2018-07-16 14:14:06.943376,805,335.859,2018-07-16 14:14:07.111305,2018-07-16 14:14:06.775454,,,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,,74.63533333333334,
3,675.201,2018-07-16 14:14:07.954436,H1b4,2018-07-16 14:14:07.279235,805,319.881,2018-07-16 14:14:07.439175,2018-07-16 14:14:07.111305,2018-07-16 14:14:07.332166,52.931,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,-4.660999999999994,71.08466666666666,124.01566666666666
4,686.796,2018-07-16 14:14:08.285912,H1b4,2018-07-16 14:14:07.599116,805,335.804,2018-07-16 14:14:07.767018,2018-07-16 14:14:07.439175,2018-07-16 14:14:07.647386,48.27,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,-28.754000000000005,74.6231111111111,122.8931111111111
5,694.969,2018-07-16 14:14:08.629889,H1b4,2018-07-16 14:14:07.934920,805,335.919,2018-07-16 14:14:08.102879,2018-07-16 14:14:07.767018,2018-07-16 14:14:07.954436,19.516,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,-4.442999999999998,74.64866666666666,94.16466666666665
6,674.51,2018-07-16 14:14:08.945349,H1b4,2018-07-16 14:14:08.270839,805,335.586,2018-07-16 14:14:08.438632,2018-07-16 14:14:08.102879,2018-07-16 14:14:08.285912,15.073,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,8.390999999999998,74.57466666666667,89.64766666666668
7,658.204,2018-07-16 14:14:09.264629,H1b4,2018-07-16 14:14:08.606425,805,336.282,2018-07-16 14:14:08.774566,2018-07-16 14:14:08.438632,2018-07-16 14:14:08.629889,23.464,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,-20.822,74.72933333333333,98.19333333333333
8,661.638,2018-07-16 14:14:09.604345,H1b4,2018-07-16 14:14:08.942707,805,319.798,2018-07-16 14:14:09.102606,2018-07-16 14:14:08.774566,2018-07-16 14:14:08.945349,2.642,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,-0.5179999999999998,71.06622222222222,73.70822222222222
9,690.045,2018-07-16 14:14:09.952550,H1b4,2018-07-16 14:14:09.262505,805,335.624,2018-07-16 14:14:09.430317,2018-07-16 14:14:09.102606,2018-07-16 14:14:09.264629,2.124,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,4.0920000000000005,74.58311111111112,76.70711111111112
10,677.94,2018-07-16 14:14:10.276069,H1b4,2018-07-16 14:14:09.598129,805,336.264,2018-07-16 14:14:09.766261,2018-07-16 14:14:09.430317,2018-07-16 14:14:09.604345,6.216,-31.29937209302326,57.51479034458928,631.4796363636365,59.83554864370009,2,11.940999999999999,74.72533333333334,80.94133333333333
