,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,0.645,2018-07-16 14:13:46.280178,H2a2,2018-07-16 14:13:46.279533,805,623.542,2018-07-16 14:13:46.591304,2018-07-16 14:13:45.951583,2018-07-16 14:13:46.280178,0.645,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-70.693,138.5648888888889,139.2098888888889
2,-70.048,2018-07-16 14:13:46.833027,H2a2,2018-07-16 14:13:46.903075,805,591.893,2018-07-16 14:13:47.199022,2018-07-16 14:13:46.591304,2018-07-16 14:13:46.833027,-70.048,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,18.063000000000002,131.5317777777778,61.48377777777779
3,-51.985,2018-07-16 14:13:47.442983,H2a2,2018-07-16 14:13:47.494968,805,575.773,2018-07-16 14:13:47.782855,2018-07-16 14:13:47.199022,2018-07-16 14:13:47.442983,-51.985,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-55.804,127.94955555555556,75.96455555555556
4,-107.789,2018-07-16 14:13:47.962952,H2a2,2018-07-16 14:13:48.070741,805,527.612,2018-07-16 14:13:48.334547,2018-07-16 14:13:47.782855,2018-07-16 14:13:47.962952,-107.789,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-3.760000000000005,117.24711111111111,9.458111111111108
5,-111.549,2018-07-16 14:13:48.486804,H2a2,2018-07-16 14:13:48.598353,805,527.936,2018-07-16 14:13:48.862321,2018-07-16 14:13:48.334547,2018-07-16 14:13:48.486804,-111.549,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-12.159999999999997,117.31911111111111,5.770111111111106
6,-123.709,2018-07-16 14:13:49.002580,H2a2,2018-07-16 14:13:49.126289,805,479.841,2018-07-16 14:13:49.366210,2018-07-16 14:13:48.862321,2018-07-16 14:13:49.002580,-123.709,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,36.153000000000006,106.63133333333333,-17.077666666666673
7,-87.556,2018-07-16 14:13:49.518574,H2a2,2018-07-16 14:13:49.606130,805,479.714,2018-07-16 14:13:49.845987,2018-07-16 14:13:49.366210,2018-07-16 14:13:49.518574,-87.556,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,11.646999999999991,106.6031111111111,19.047111111111107
8,-75.909,2018-07-16 14:13:50.009935,H2a2,2018-07-16 14:13:50.085844,805,464.052,2018-07-16 14:13:50.317870,2018-07-16 14:13:49.845987,2018-07-16 14:13:50.009935,-75.909,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-21.923999999999992,103.12266666666667,27.21366666666667
9,-97.833,2018-07-16 14:13:50.452063,H2a2,2018-07-16 14:13:50.549896,805,495.647,2018-07-16 14:13:50.797719,2018-07-16 14:13:50.317870,2018-07-16 14:13:50.452063,-97.833,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-28.754999999999995,110.14377777777777,12.310777777777773
10,-126.588,2018-07-16 14:13:50.918955,H2a2,2018-07-16 14:13:51.045543,805,495.786,2018-07-16 14:13:51.293436,2018-07-16 14:13:50.797719,2018-07-16 14:13:50.918955,-126.588,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,15.983999999999995,110.17466666666667,-16.413333333333327
11,-110.604,2018-07-16 14:13:51.430725,H2a2,2018-07-16 14:13:51.541329,805,527.999,2018-07-16 14:13:51.805329,2018-07-16 14:13:51.293436,2018-07-16 14:13:51.430725,-110.604,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-65.62599999999999,117.33311111111112,6.7291111111111235
12,-176.23,2018-07-16 14:13:51.893098,H2a2,2018-07-16 14:13:52.069328,805,543.632,2018-07-16 14:13:52.341144,2018-07-16 14:13:51.805329,2018-07-16 14:13:51.893098,-176.23,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-2.959000000000003,120.8071111111111,-55.42288888888889
13,-179.189,2018-07-16 14:13:52.433771,H2a2,2018-07-16 14:13:52.612960,805,591.571,2018-07-16 14:13:52.908746,2018-07-16 14:13:52.341144,2018-07-16 14:13:52.433771,-179.189,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-42.99000000000001,131.46022222222223,-47.728777777777765
14,-222.179,2018-07-16 14:13:52.982352,H2a2,2018-07-16 14:13:53.204531,805,608.049,2018-07-16 14:13:53.508555,2018-07-16 14:13:52.908746,2018-07-16 14:13:52.982352,-222.179,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,75.447,135.12199999999999,-87.05700000000002
15,-146.732,2018-07-16 14:13:53.665848,H2a2,2018-07-16 14:13:53.812580,805,623.461,2018-07-16 14:13:54.124311,2018-07-16 14:13:53.508555,2018-07-16 14:13:53.665848,-146.732,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-46.17500000000001,138.5468888888889,-8.185111111111098
16,-192.907,2018-07-16 14:13:54.243134,H2a2,2018-07-16 14:13:54.436041,805,591.966,2018-07-16 14:13:54.732024,2018-07-16 14:13:54.124311,2018-07-16 14:13:54.243134,-192.907,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,42.881,131.548,-61.35900000000001
17,-150.026,2018-07-16 14:13:54.877981,H2a2,2018-07-16 14:13:55.028007,805,559.685,2018-07-16 14:13:55.307849,2018-07-16 14:13:54.732024,2018-07-16 14:13:54.877981,-150.026,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,79.07600000000001,124.37444444444444,-25.651555555555575
18,-70.95,2018-07-16 14:13:55.516742,H2a2,2018-07-16 14:13:55.587692,805,543.653,2018-07-16 14:13:55.859519,2018-07-16 14:13:55.307849,2018-07-16 14:13:55.516742,-70.95,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-3.644999999999996,120.81177777777778,49.861777777777775
19,-74.595,2018-07-16 14:13:56.056750,H2a2,2018-07-16 14:13:56.131345,805,512.035,2018-07-16 14:13:56.387362,2018-07-16 14:13:55.859519,2018-07-16 14:13:56.056750,-74.595,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-32.68600000000001,113.78555555555555,39.19055555555555
20,-107.281,2018-07-16 14:13:56.536099,H2a2,2018-07-16 14:13:56.643380,805,495.784,2018-07-16 14:13:56.891272,2018-07-16 14:13:56.387362,2018-07-16 14:13:56.536099,-107.281,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-4.816999999999993,110.17422222222223,2.893222222222221
21,-112.098,2018-07-16 14:13:57.027066,H2a2,2018-07-16 14:13:57.139164,805,463.921,2018-07-16 14:13:57.371124,2018-07-16 14:13:56.891272,2018-07-16 14:13:57.027066,-112.098,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-8.930000000000007,103.09355555555555,-9.004444444444445
22,-121.028,2018-07-16 14:13:57.482057,H2a2,2018-07-16 14:13:57.603085,805,479.846,2018-07-16 14:13:57.843008,2018-07-16 14:13:57.371124,2018-07-16 14:13:57.482057,-121.028,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,11.165000000000006,106.63244444444445,-14.39555555555556
23,-109.863,2018-07-16 14:13:57.973068,H2a2,2018-07-16 14:13:58.082931,805,479.752,2018-07-16 14:13:58.322807,2018-07-16 14:13:57.843008,2018-07-16 14:13:57.973068,-109.863,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,19.744,106.61155555555555,-3.251444444444445
24,-90.119,2018-07-16 14:13:58.472564,H2a2,2018-07-16 14:13:58.562683,805,495.752,2018-07-16 14:13:58.810559,2018-07-16 14:13:58.322807,2018-07-16 14:13:58.472564,-90.119,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-65.94200000000001,110.16711111111111,20.048111111111112
25,-156.061,2018-07-16 14:13:58.902374,H2a2,2018-07-16 14:13:59.058435,805,527.755,2018-07-16 14:13:59.322312,2018-07-16 14:13:58.810559,2018-07-16 14:13:58.902374,-156.061,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-3.936000000000007,117.27888888888889,-38.78211111111112
26,-159.997,2018-07-16 14:13:59.426193,H2a2,2018-07-16 14:13:59.586190,805,559.738,2018-07-16 14:13:59.866059,2018-07-16 14:13:59.322312,2018-07-16 14:13:59.426193,-159.997,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-80.57399999999998,124.38622222222223,-35.610777777777784
27,-240.571,2018-07-16 14:13:59.905357,H2a2,2018-07-16 14:14:00.145928,805,575.813,2018-07-16 14:14:00.433834,2018-07-16 14:13:59.866059,2018-07-16 14:13:59.905357,-240.571,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,91.81200000000001,127.95844444444444,-112.61255555555556
28,-148.759,2018-07-16 14:14:00.572982,H2a2,2018-07-16 14:14:00.721741,805,607.781,2018-07-16 14:14:01.025631,2018-07-16 14:14:00.433834,2018-07-16 14:14:00.572982,-148.759,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,,135.06244444444442,-13.696555555555562
