,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,-9.709,2018-07-16 14:14:27.053525,H1b3,2018-07-16 14:14:27.063234,805.0,447.741,2018-07-16 14:14:27.287104,2018-07-16 14:14:26.839314,2018-07-16 14:14:27.053525,-9.709,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-22.126,99.49799999999999,89.78899999999999
2,-31.835,2018-07-16 14:14:27.479140,H1b3,2018-07-16 14:14:27.510975,805.0,447.959,2018-07-16 14:14:27.734955,2018-07-16 14:14:27.287104,2018-07-16 14:14:27.479140,-31.835,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-50.725,99.54644444444445,67.71144444444445
3,-82.56,2018-07-16 14:14:27.876374,H1b3,2018-07-16 14:14:27.958934,805.0,431.717,2018-07-16 14:14:28.174792,2018-07-16 14:14:27.734955,2018-07-16 14:14:27.876374,-82.56,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-10.078000000000003,95.93711111111111,13.377111111111105
4,-92.638,2018-07-16 14:14:28.298013,H1b3,2018-07-16 14:14:28.390651,805.0,447.982,2018-07-16 14:14:28.614642,2018-07-16 14:14:28.174792,2018-07-16 14:14:28.298013,-92.638,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-58.96600000000001,99.55155555555557,6.913555555555561
5,-151.604,2018-07-16 14:14:28.687029,H1b3,2018-07-16 14:14:28.838633,805.0,447.693,2018-07-16 14:14:29.062479,2018-07-16 14:14:28.614642,2018-07-16 14:14:28.687029,-151.604,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-13.71599999999998,99.48733333333332,-52.11666666666669
6,-165.32,2018-07-16 14:14:29.121006,H1b3,2018-07-16 14:14:29.286326,805.0,447.662,2018-07-16 14:14:29.510157,2018-07-16 14:14:29.062479,2018-07-16 14:14:29.121006,-165.32,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,35.304,99.48044444444444,-65.83955555555555
7,-130.016,2018-07-16 14:14:29.603972,H1b3,2018-07-16 14:14:29.733988,805.0,431.753,2018-07-16 14:14:29.949864,2018-07-16 14:14:29.510157,2018-07-16 14:14:29.603972,-130.016,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,43.03099999999999,95.9451111111111,-34.07088888888889
8,-86.985,2018-07-16 14:14:30.078756,H1b3,2018-07-16 14:14:30.165741,805.0,448.078,2018-07-16 14:14:30.389780,2018-07-16 14:14:29.949864,2018-07-16 14:14:30.078756,-86.985,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-1.5220000000000056,99.57288888888888,12.587888888888884
9,-88.507,2018-07-16 14:14:30.525312,H1b3,2018-07-16 14:14:30.613819,805.0,447.537,2018-07-16 14:14:30.837587,2018-07-16 14:14:30.389780,2018-07-16 14:14:30.525312,-88.507,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,39.64600000000001,99.45266666666666,10.945666666666654
10,-48.861,2018-07-16 14:14:31.012495,H1b3,2018-07-16 14:14:31.061356,805.0,447.829,2018-07-16 14:14:31.285271,2018-07-16 14:14:30.837587,2018-07-16 14:14:31.012495,-48.861,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-17.973000000000006,99.51755555555556,50.65655555555556
11,-66.834,2018-07-16 14:14:31.442351,H1b3,2018-07-16 14:14:31.509185,805.0,431.996,2018-07-16 14:14:31.725183,2018-07-16 14:14:31.285271,2018-07-16 14:14:31.442351,-66.834,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-42.93899999999999,95.9991111111111,29.165111111111102
12,-109.773,2018-07-16 14:14:31.831408,H1b3,2018-07-16 14:14:31.941181,805.0,447.702,2018-07-16 14:14:32.165032,2018-07-16 14:14:31.725183,2018-07-16 14:14:31.831408,-109.773,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,14.861999999999995,99.48933333333333,-10.283666666666662
13,-94.911,2018-07-16 14:14:32.293972,H1b3,2018-07-16 14:14:32.388883,805.0,448.018,2018-07-16 14:14:32.612892,2018-07-16 14:14:32.165032,2018-07-16 14:14:32.293972,-94.911,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-50.80199999999999,99.55955555555555,4.6485555555555464
14,-145.713,2018-07-16 14:14:32.691188,H1b3,2018-07-16 14:14:32.836901,805.0,431.772,2018-07-16 14:14:33.052787,2018-07-16 14:14:32.612892,2018-07-16 14:14:32.691188,-145.713,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,51.08699999999999,95.94933333333333,-49.763666666666666
15,-94.626,2018-07-16 14:14:33.174047,H1b3,2018-07-16 14:14:33.268673,805.0,447.681,2018-07-16 14:14:33.492513,2018-07-16 14:14:33.052787,2018-07-16 14:14:33.174047,-94.626,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,27.27900000000001,99.48466666666667,4.8586666666666645
16,-67.347,2018-07-16 14:14:33.649007,H1b3,2018-07-16 14:14:33.716354,805.0,447.937,2018-07-16 14:14:33.940323,2018-07-16 14:14:33.492513,2018-07-16 14:14:33.649007,-67.347,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,10.709999999999994,99.54155555555556,32.19455555555557
17,-56.637,2018-07-16 14:14:34.107654,H1b3,2018-07-16 14:14:34.164291,805.0,447.792,2018-07-16 14:14:34.388187,2018-07-16 14:14:33.940323,2018-07-16 14:14:34.107654,-56.637,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,31.329,99.50933333333333,42.87233333333333
18,-25.308,2018-07-16 14:14:34.586775,H1b3,2018-07-16 14:14:34.612083,805.0,431.87,2018-07-16 14:14:34.828018,2018-07-16 14:14:34.388187,2018-07-16 14:14:34.586775,-25.308,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-26.808999999999997,95.97111111111111,70.6631111111111
19,-52.117,2018-07-16 14:14:34.991836,H1b3,2018-07-16 14:14:35.043953,805.0,447.859,2018-07-16 14:14:35.267882,2018-07-16 14:14:34.828018,2018-07-16 14:14:34.991836,-52.117,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-50.489,99.52422222222222,47.407222222222224
20,-102.606,2018-07-16 14:14:35.389206,H1b3,2018-07-16 14:14:35.491812,805.0,447.821,2018-07-16 14:14:35.715723,2018-07-16 14:14:35.267882,2018-07-16 14:14:35.389206,-102.606,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-1.9410000000000025,99.51577777777779,-3.0902222222222093
21,-104.547,2018-07-16 14:14:35.835086,H1b3,2018-07-16 14:14:35.939633,805.0,447.908,2018-07-16 14:14:36.163587,2018-07-16 14:14:35.715723,2018-07-16 14:14:35.835086,-104.547,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,23.061999999999998,99.53511111111112,-5.011888888888876
22,-81.485,2018-07-16 14:14:36.306056,H1b3,2018-07-16 14:14:36.387541,805.0,431.718,2018-07-16 14:14:36.603400,2018-07-16 14:14:36.163587,2018-07-16 14:14:36.306056,-81.485,-88.35882352941174,35.45370504591961,-227.31473529411764,211.77438338295508,0,-9.683000000000007,95.93733333333334,14.452333333333343
