,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
1,49.96,2018-07-16 14:10:37.829055,H2a3,2018-07-16 14:10:37.779095,805,431.849,2018-07-16 14:10:37.995019,2018-07-16 14:10:37.563223,2018-07-16 14:10:37.829055,49.96,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,-108.717,95.96644444444445,145.92644444444446
2,-58.757,2018-07-16 14:10:38.152187,H2a3,2018-07-16 14:10:38.210944,805,431.769,2018-07-16 14:10:38.426829,2018-07-16 14:10:37.995019,2018-07-16 14:10:38.152187,-58.757,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,-13.808,95.94866666666667,37.19166666666667
3,-72.565,2018-07-16 14:10:38.570148,H2a3,2018-07-16 14:10:38.642713,805,415.793,2018-07-16 14:10:38.850610,2018-07-16 14:10:38.426829,2018-07-16 14:10:38.570148,-72.565,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,22.061999999999998,92.39844444444445,19.833444444444453
4,-50.503,2018-07-16 14:10:39.008003,H2a3,2018-07-16 14:10:39.058506,805,399.989,2018-07-16 14:10:39.258500,2018-07-16 14:10:38.850610,2018-07-16 14:10:39.008003,-50.503,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,-6.838999999999999,88.88644444444444,38.383444444444436
5,-57.342,2018-07-16 14:10:39.401153,H2a3,2018-07-16 14:10:39.458495,805,399.94,2018-07-16 14:10:39.658465,2018-07-16 14:10:39.258500,2018-07-16 14:10:39.401153,-57.342,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,-39.638999999999996,88.87555555555555,31.53355555555555
6,-96.981,2018-07-16 14:10:39.761454,H2a3,2018-07-16 14:10:39.858435,805,383.855,2018-07-16 14:10:40.050363,2018-07-16 14:10:39.658465,2018-07-16 14:10:39.761454,-96.981,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,13.263999999999996,85.30111111111111,-11.679888888888883
7,-83.717,2018-07-16 14:10:40.158573,H2a3,2018-07-16 14:10:40.242290,805,383.84,2018-07-16 14:10:40.434210,2018-07-16 14:10:40.050363,2018-07-16 14:10:40.158573,-83.717,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,37.553,85.29777777777777,1.5807777777777687
8,-46.164,2018-07-16 14:10:40.579966,H2a3,2018-07-16 14:10:40.626130,805,367.807,2018-07-16 14:10:40.810034,2018-07-16 14:10:40.434210,2018-07-16 14:10:40.579966,-46.164,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,17.289,81.73488888888889,35.57088888888889
9,-28.875,2018-07-16 14:10:40.965062,H2a3,2018-07-16 14:10:40.993937,805,367.724,2018-07-16 14:10:41.177799,2018-07-16 14:10:40.810034,2018-07-16 14:10:40.965062,-28.875,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,37.558,81.71644444444445,52.84144444444445
10,8.683,2018-07-16 14:10:41.370344,H2a3,2018-07-16 14:10:41.361661,805,367.765,2018-07-16 14:10:41.545543,2018-07-16 14:10:41.177799,2018-07-16 14:10:41.370344,8.683,-69.3060789473684,35.19273373127023,-69.3060789473684,35.19273373127023,0,-52.577,81.72555555555556,90.40855555555555
