,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
0,1,-356.34,2018-07-21 22:55:51.331569,H1a1,2018-07-21 22:55:51.687909,117.0,1343.121,2018-07-21 22:55:52.359470,2018-07-21 22:55:51.024232,2018-07-21 22:55:51.331569,-356.34,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,-286.88599999999997
1,2,-1245.021,2018-07-21 22:55:51.786009,H1a1,2018-07-21 22:55:53.031030,117.0,1327.315,2018-07-21 22:55:53.694688,2018-07-21 22:55:52.359470,2018-07-21 22:55:52.387804,-643.226,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,85.18600000000005
2,3,-1970.5410000000002,2018-07-21 22:55:52.387804,H1a1,2018-07-21 22:55:54.358345,117.0,1327.4520000000002,2018-07-21 22:55:55.022071,2018-07-21 22:55:53.694688,2018-07-21 22:55:53.800305,-558.04,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,363.596
3,4,-1885.4920000000002,2018-07-21 22:55:53.800305,H1a1,2018-07-21 22:55:55.685797,117.0,1343.135,2018-07-21 22:55:56.357364,2018-07-21 22:55:55.022071,2018-07-21 22:55:55.491353,-194.44400000000002,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,65.024
4,5,-1537.579,2018-07-21 22:55:55.491353,H1a1,2018-07-21 22:55:57.028932,117.0,1327.484,2018-07-21 22:55:57.692674,2018-07-21 22:55:56.357364,2018-07-21 22:55:56.899512,-129.42,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,-25.59200000000001
5,6,-1456.904,2018-07-21 22:55:56.899512,H1a1,2018-07-21 22:55:58.356416,117.0,1327.4460000000001,2018-07-21 22:55:59.020139,2018-07-21 22:55:57.692674,2018-07-21 22:55:58.201404,-155.012,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,-144.25400000000005
6,7,-1482.4579999999999,2018-07-21 22:55:58.201404,H1a1,2018-07-21 22:55:59.683862,117.0,1343.396,2018-07-21 22:56:00.355560,2018-07-21 22:55:59.020139,2018-07-21 22:55:59.384596,-299.26599999999996,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,-184.612
7,8,-1642.662,2018-07-21 22:55:59.384596,H1a1,2018-07-21 22:56:01.027258,117.0,1327.1789999999999,2018-07-21 22:56:01.690848,2018-07-21 22:56:00.355560,2018-07-21 22:56:00.543380,-483.87800000000004,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,310.38699999999994
8,9,-1811.057,2018-07-21 22:56:00.543380,H1a1,2018-07-21 22:56:02.354437,117.0,1327.3570000000002,2018-07-21 22:56:03.018115,2018-07-21 22:56:01.690848,2018-07-21 22:56:02.180946,-173.49099999999999,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,-258.534
9,10,-1500.848,2018-07-21 22:56:02.180946,H1a1,2018-07-21 22:56:03.681794,117.0,1343.3239999999998,2018-07-21 22:56:04.353456,2018-07-21 22:56:03.018115,2018-07-21 22:56:03.249769,-432.025,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,106.08999999999996
10,11,-1775.349,2018-07-21 22:56:03.249769,H1a1,2018-07-21 22:56:05.025118,117.0,1327.5,2018-07-21 22:56:05.688868,2018-07-21 22:56:04.353456,2018-07-21 22:56:04.699183,-325.935,-341.00699999999995,172.69804428191998,-1514.9319090909091,440.117789052534,0,
