,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
1,137.715,2018-07-21 22:55:30.475885,H1a4,2018-07-21 22:55:30.338170,117,335.83,2018-07-21 22:55:30.506085,2018-07-21 22:55:30.170215,2018-07-21 22:55:30.475885,137.715,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,-65.516
2,72.199,2018-07-21 22:55:30.746199,H1a4,2018-07-21 22:55:30.674000,117,335.818,2018-07-21 22:55:30.841909,2018-07-21 22:55:30.506085,2018-07-21 22:55:30.746199,72.199,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,-81.981
3,-9.782,2018-07-21 22:55:31.000036,H1a4,2018-07-21 22:55:31.009818,117,335.942,2018-07-21 22:55:31.177789,2018-07-21 22:55:30.841909,2018-07-21 22:55:31.000036,-9.782,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,-8.524999999999999
4,-18.307,2018-07-21 22:55:31.327453,H1a4,2018-07-21 22:55:31.345760,117,319.988,2018-07-21 22:55:31.505754,2018-07-21 22:55:31.177789,2018-07-21 22:55:31.327453,-18.307,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,
5,435.472,2018-07-21 22:55:32.101220,H1a4,2018-07-21 22:55:31.665748,117,335.604,2018-07-21 22:55:31.833550,2018-07-21 22:55:31.505754,,,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,
6,443.916,2018-07-21 22:55:32.445268,H1a4,2018-07-21 22:55:32.001352,117,335.963,2018-07-21 22:55:32.169334,2018-07-21 22:55:31.833550,2018-07-21 22:55:32.101220,99.868,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,8.085000000000008
7,189.826,2018-07-21 22:55:32.527141,H1a4,2018-07-21 22:55:32.337315,117,335.693,2018-07-21 22:55:32.505161,2018-07-21 22:55:32.169334,2018-07-21 22:55:32.445268,107.953,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,-253.82
8,181.507,2018-07-21 22:55:32.854515,H1a4,2018-07-21 22:55:32.673008,117,335.804,2018-07-21 22:55:32.840910,2018-07-21 22:55:32.505161,2018-07-21 22:55:32.527141,-145.867,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,-8.430000000000007
9,209.987,2018-07-21 22:55:33.218799,H1a4,2018-07-21 22:55:33.008812,117,335.837,2018-07-21 22:55:33.176730,2018-07-21 22:55:32.840910,2018-07-21 22:55:32.854515,-154.297,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,28.447000000000003
10,271.567,2018-07-21 22:55:33.616216,H1a4,2018-07-21 22:55:33.344649,117,319.885,2018-07-21 22:55:33.504591,2018-07-21 22:55:33.176730,2018-07-21 22:55:33.218799,-125.85,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,77.532
11,311.86,2018-07-21 22:55:33.976394,H1a4,2018-07-21 22:55:33.664534,117,335.997,2018-07-21 22:55:33.832533,2018-07-21 22:55:33.504591,2018-07-21 22:55:33.616216,-48.318,6.947368421052632,90.10579205980859,1278.2091025641025,816.6122978180488,7,24.180999999999997
