,Asynchrony,IOI,Max,Mean Asynchrony,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Std Dev Asynchrony,Tap Onset,Test,True Onset,Unnamed: 0,Unnamed: 0.1,User ID
0,-158.968,1327.376,2018-07-21 22:29:58.041992,-275.45624999999995,2018-07-21 22:29:56.714635,0,-78.70100000000002,-158.968,-275.45624999999995,73.24261534619036,2018-07-21 22:29:57.219336,73.24261534619036,2018-07-21 22:29:57.219336,H1a1,2018-07-21 22:29:57.378304,0,1,113
1,-237.669,1343.313,2018-07-21 22:29:59.377337,-275.45624999999995,2018-07-21 22:29:58.041992,0,-74.24699999999999,-237.669,-275.45624999999995,73.24261534619036,2018-07-21 22:29:58.468011,73.24261534619036,2018-07-21 22:29:58.468011,H1a1,2018-07-21 22:29:58.705680,1,2,113
2,-311.916,1327.17,2018-07-21 22:30:00.712578,-275.45624999999995,2018-07-21 22:29:59.377337,0,-66.113,-311.916,-275.45624999999995,73.24261534619036,2018-07-21 22:29:59.737077,73.24261534619036,2018-07-21 22:29:59.737077,H1a1,2018-07-21 22:30:00.048993,2,3,113
3,-378.029,1327.448,2018-07-21 22:30:02.039887,-275.45624999999995,2018-07-21 22:30:00.712578,0,167.06199999999995,-378.029,-275.45624999999995,73.24261534619036,2018-07-21 22:30:00.998134,73.24261534619036,2018-07-21 22:30:00.998134,H1a1,2018-07-21 22:30:01.376163,3,4,113
4,-210.967,1327.3629999999996,2018-07-21 22:30:03.367293,-275.45624999999995,2018-07-21 22:30:02.039887,0,-107.359,-210.967,-275.45624999999995,73.24261534619036,2018-07-21 22:30:02.492644,73.24261534619036,2018-07-21 22:30:02.492644,H1a1,2018-07-21 22:30:02.703611,4,5,113
5,-318.326,1343.231,2018-07-21 22:30:04.702589,-275.45624999999995,2018-07-21 22:30:03.367293,0,-20.945,-318.326,-275.45624999999995,73.24261534619036,2018-07-21 22:30:03.712648,73.24261534619036,2018-07-21 22:30:03.712648,H1a1,2018-07-21 22:30:04.030974,5,6,113
6,-339.271,1327.234,2018-07-21 22:30:06.037822,-275.45624999999995,2018-07-21 22:30:04.702589,0,163.14200000000002,-339.271,-275.45624999999995,73.24261534619036,2018-07-21 22:30:05.034934,73.24261534619036,2018-07-21 22:30:05.034934,H1a1,2018-07-21 22:30:05.374205,6,7,113
7,-176.12900000000005,1327.443,2018-07-21 22:30:07.365160,-275.45624999999995,2018-07-21 22:30:06.037822,0,-168.97400000000005,-176.12900000000005,-275.45624999999995,73.24261534619036,2018-07-21 22:30:06.525310,73.24261534619036,2018-07-21 22:30:06.525310,H1a1,2018-07-21 22:30:06.701439,7,8,113
8,-345.103,1343.284,2018-07-21 22:30:08.700524,-275.45624999999995,2018-07-21 22:30:07.365160,0,134.85399999999998,-345.103,-275.45624999999995,73.24261534619036,2018-07-21 22:30:07.683779,73.24261534619036,2018-07-21 22:30:07.683779,H1a1,2018-07-21 22:30:08.028882,8,9,113
9,-210.249,1327.289,2018-07-21 22:30:10.035810,-275.45624999999995,2018-07-21 22:30:08.700524,0,-119.37699999999998,-210.249,-275.45624999999995,73.24261534619036,2018-07-21 22:30:09.161917,73.24261534619036,2018-07-21 22:30:09.161917,H1a1,2018-07-21 22:30:09.372166,9,10,113
10,-329.626,1327.348,2018-07-21 22:30:11.363129,-275.45624999999995,2018-07-21 22:30:10.035810,0,40.404,-329.626,-275.45624999999995,73.24261534619036,2018-07-21 22:30:10.369829,73.24261534619036,2018-07-21 22:30:10.369829,H1a1,2018-07-21 22:30:10.699455,10,11,113
11,-289.222,1343.3670000000004,2018-07-21 22:30:12.698486,-275.45624999999995,2018-07-21 22:30:11.363129,0,,-289.222,-275.45624999999995,73.24261534619036,2018-07-21 22:30:11.737581,73.24261534619036,2018-07-21 22:30:11.737581,H1a1,2018-07-21 22:30:12.026803,11,12,113
12,560.49,671.5139999999999,2018-07-21 22:31:21.080436,113.93460869565216,2018-07-21 22:31:20.408846,0,-155.928,44.904,-148.97956521739133,72.63812391626796,2018-07-21 22:31:20.789583,316.19400986674725,2018-07-21 22:31:21.305169,H1a2,2018-07-21 22:31:20.744679,12,1,113
13,527.865,655.79,2018-07-21 22:31:21.744088,113.93460869565216,2018-07-21 22:31:21.080436,0,-16.900999999999996,-111.024,-148.97956521739133,72.63812391626796,2018-07-21 22:31:21.305169,316.19400986674725,2018-07-21 22:31:21.944058,H1a2,2018-07-21 22:31:21.416193,13,2,113
14,453.195,671.492,2018-07-21 22:31:22.407729,113.93460869565216,2018-07-21 22:31:21.744088,0,-90.372,-127.925,-148.97956521739133,72.63812391626796,2018-07-21 22:31:21.944058,316.19400986674725,2018-07-21 22:31:22.525178,H1a2,2018-07-21 22:31:22.071983,14,3,113
15,539.309,655.7460000000002,2018-07-21 22:31:23.071348,113.93460869565216,2018-07-21 22:31:22.407729,0,101.86,-218.297,-148.97956521739133,72.63812391626796,2018-07-21 22:31:22.525178,316.19400986674725,2018-07-21 22:31:23.282784,H1a2,2018-07-21 22:31:22.743475,15,4,113
16,473.068,671.831,2018-07-21 22:31:23.735137,113.93460869565216,2018-07-21 22:31:23.071348,0,-82.32600000000002,-116.437,-148.97956521739133,72.63812391626796,2018-07-21 22:31:23.282784,316.19400986674725,2018-07-21 22:31:23.872289,H1a2,2018-07-21 22:31:23.399221,16,5,113
17,448.088,671.4889999999998,2018-07-21 22:31:24.406797,113.93460869565216,2018-07-21 22:31:23.735137,0,-24.638000000000005,-198.763,-148.97956521739133,72.63812391626796,2018-07-21 22:31:23.872289,316.19400986674725,2018-07-21 22:31:24.519140,H1a2,2018-07-21 22:31:24.071052,17,6,113
18,394.6880000000001,655.779,2018-07-21 22:31:25.070430,113.93460869565216,2018-07-21 22:31:24.406797,0,-37.69,-223.401,-148.97956521739133,72.63812391626796,2018-07-21 22:31:24.519140,316.19400986674725,2018-07-21 22:31:25.137229,H1a2,2018-07-21 22:31:24.742541,18,7,113
19,558.0269999999998,671.568,2018-07-21 22:31:25.734104,113.93460869565216,2018-07-21 22:31:25.070430,0,147.55,-261.091,-148.97956521739133,72.63812391626796,2018-07-21 22:31:25.137229,316.19400986674725,2018-07-21 22:31:25.956347,H1a2,2018-07-21 22:31:25.398320,19,8,113
20,443.193,671.832,2018-07-21 22:31:26.405804,113.93460869565216,2018-07-21 22:31:25.734104,0,-115.098,-113.541,-148.97956521739133,72.63812391626796,2018-07-21 22:31:25.956347,316.19400986674725,2018-07-21 22:31:26.513081,H1a2,2018-07-21 22:31:26.069888,20,9,113
