,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
0,1,-158.968,2018-07-21 22:29:57.219336,H1a1,2018-07-21 22:29:57.378304,113,1327.376,2018-07-21 22:29:58.041992,2018-07-21 22:29:56.714635,2018-07-21 22:29:57.219336,-158.968,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,-78.70100000000002
1,2,-237.669,2018-07-21 22:29:58.468011,H1a1,2018-07-21 22:29:58.705680,113,1343.3129999999999,2018-07-21 22:29:59.377337,2018-07-21 22:29:58.041992,2018-07-21 22:29:58.468011,-237.669,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,-74.24699999999999
2,3,-311.916,2018-07-21 22:29:59.737077,H1a1,2018-07-21 22:30:00.048993,113,1327.17,2018-07-21 22:30:00.712578,2018-07-21 22:29:59.377337,2018-07-21 22:29:59.737077,-311.916,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,-66.113
3,4,-378.029,2018-07-21 22:30:00.998134,H1a1,2018-07-21 22:30:01.376163,113,1327.4479999999999,2018-07-21 22:30:02.039887,2018-07-21 22:30:00.712578,2018-07-21 22:30:00.998134,-378.029,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,167.06199999999995
4,5,-210.967,2018-07-21 22:30:02.492644,H1a1,2018-07-21 22:30:02.703611,113,1327.3629999999998,2018-07-21 22:30:03.367293,2018-07-21 22:30:02.039887,2018-07-21 22:30:02.492644,-210.967,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,-107.359
5,6,-318.32599999999996,2018-07-21 22:30:03.712648,H1a1,2018-07-21 22:30:04.030974,113,1343.231,2018-07-21 22:30:04.702589,2018-07-21 22:30:03.367293,2018-07-21 22:30:03.712648,-318.32599999999996,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,-20.944999999999997
6,7,-339.27099999999996,2018-07-21 22:30:05.034934,H1a1,2018-07-21 22:30:05.374205,113,1327.234,2018-07-21 22:30:06.037822,2018-07-21 22:30:04.702589,2018-07-21 22:30:05.034934,-339.27099999999996,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,163.14200000000002
7,8,-176.12900000000002,2018-07-21 22:30:06.525310,H1a1,2018-07-21 22:30:06.701439,113,1327.443,2018-07-21 22:30:07.365160,2018-07-21 22:30:06.037822,2018-07-21 22:30:06.525310,-176.12900000000002,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,-168.97400000000005
8,9,-345.103,2018-07-21 22:30:07.683779,H1a1,2018-07-21 22:30:08.028882,113,1343.2839999999999,2018-07-21 22:30:08.700524,2018-07-21 22:30:07.365160,2018-07-21 22:30:07.683779,-345.103,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,134.85399999999998
9,10,-210.24900000000002,2018-07-21 22:30:09.161917,H1a1,2018-07-21 22:30:09.372166,113,1327.289,2018-07-21 22:30:10.035810,2018-07-21 22:30:08.700524,2018-07-21 22:30:09.161917,-210.24900000000002,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,-119.37699999999998
10,11,-329.626,2018-07-21 22:30:10.369829,H1a1,2018-07-21 22:30:10.699455,113,1327.348,2018-07-21 22:30:11.363129,2018-07-21 22:30:10.035810,2018-07-21 22:30:10.369829,-329.626,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,40.404
11,12,-289.222,2018-07-21 22:30:11.737581,H1a1,2018-07-21 22:30:12.026803,113,1343.3670000000002,2018-07-21 22:30:12.698486,2018-07-21 22:30:11.363129,2018-07-21 22:30:11.737581,-289.222,-275.45624999999995,73.24261534619036,-275.45624999999995,73.24261534619036,0,
12,1,560.49,2018-07-21 22:31:21.305169,H1a2,2018-07-21 22:31:20.744679,113,671.5139999999999,2018-07-21 22:31:21.080436,2018-07-21 22:31:20.408846,2018-07-21 22:31:20.789583,44.903999999999996,-148.97956521739133,72.63812391626796,113.93460869565216,316.19400986674725,0,-155.928
13,2,527.865,2018-07-21 22:31:21.944058,H1a2,2018-07-21 22:31:21.416193,113,655.79,2018-07-21 22:31:21.744088,2018-07-21 22:31:21.080436,2018-07-21 22:31:21.305169,-111.024,-148.97956521739133,72.63812391626796,113.93460869565216,316.19400986674725,0,-16.900999999999996
14,3,453.195,2018-07-21 22:31:22.525178,H1a2,2018-07-21 22:31:22.071983,113,671.492,2018-07-21 22:31:22.407729,2018-07-21 22:31:21.744088,2018-07-21 22:31:21.944058,-127.925,-148.97956521739133,72.63812391626796,113.93460869565216,316.19400986674725,0,-90.37200000000001
15,4,539.309,2018-07-21 22:31:23.282784,H1a2,2018-07-21 22:31:22.743475,113,655.7460000000001,2018-07-21 22:31:23.071348,2018-07-21 22:31:22.407729,2018-07-21 22:31:22.525178,-218.297,-148.97956521739133,72.63812391626796,113.93460869565216,316.19400986674725,0,101.86
16,5,473.06800000000004,2018-07-21 22:31:23.872289,H1a2,2018-07-21 22:31:23.399221,113,671.831,2018-07-21 22:31:23.735137,2018-07-21 22:31:23.071348,2018-07-21 22:31:23.282784,-116.43700000000001,-148.97956521739133,72.63812391626796,113.93460869565216,316.19400986674725,0,-82.32600000000002
