,A,B,T-Stat,p-value
169,A2a3,H2a2,11.44630340979724,3.505197272445887e-28
170,A2a3,H2a3,-3.0783618025994564,0.002150598219020479
171,A2a3,H2a4,-9.487456072054284,2.9304996311341044e-20
172,A2a3,H2b1,12.282471877358896,7.873705123630302e-27
173,A2a3,H2b2,5.233050682303362,2.2342550780730995e-07
174,A2a3,H2b3,-6.293854701983672,4.920529599056282e-10
175,A2a3,H2b4,-8.3455236803104,3.3867287838459836e-16
176,A2a4,H1a1,31.397237682475204,2.9645538899846847e-84
177,A2a4,H1a2,22.17386643631532,1.680378314744625e-79
178,A2a4,H1a3,5.704568907746677,1.670762016757261e-08
179,A2a4,H1a4,-6.065217715857389,2.182621721042993e-09
180,A2a4,H1b1,24.825537976043453,6.82646850905257e-65
181,A2a4,H1b2,10.140577154741448,4.651415643339908e-22
182,A2a4,H1b3,7.596971850080125,8.42654182937949e-14
183,A2a4,H1b4,-4.629667368981649,4.238102423237893e-06
184,A2a4,H2a1,13.73042773711735,6.249783759101331e-34
185,A2a4,H2a2,13.691456414289584,1.9059407581364816e-38
186,A2a4,H2a3,-0.14447265847118007,0.8851642072658095
187,A2a4,H2a4,-6.212649074547842,8.77968743701855e-10
188,A2a4,H2b1,12.929920200001172,6.031039353141638e-29
189,A2a4,H2b2,7.078902974368533,3.6165309375304137e-12
190,A2a4,H2b3,-3.827131171112114,0.0001390190536708091
191,A2a4,H2b4,-5.083895912655903,4.7289287031058287e-07
192,A2b1,H1a1,27.244477968555767,2.933924915026626e-90
193,A2b1,H1a2,15.395836086681753,2.2170004103596213e-44
194,A2b1,H1a3,4.081990834730846,5.331810953192428e-05
195,A2b1,H1a4,-2.5356078326404528,0.011621535123948534
196,A2b1,H1b1,22.326435446226107,1.3878263804419219e-67
197,A2b1,H1b2,8.50418874603868,1.237380180685939e-16
198,A2b1,H1b3,5.519931805361835,5.474980478490363e-08
199,A2b1,H1b4,-2.13403374628949,0.03334813404418036
200,A2b1,H2a1,12.456209753286528,5.9161911824261905e-31
201,A2b1,H2a2,9.399805562829101,1.971732379663114e-19
202,A2b1,H2a3,0.6774221781555517,0.49851313786558016
203,A2b1,H2a4,-2.6713845027071965,0.00786794678484002
204,A2b1,H2b1,12.569401963241567,6.999992720113992e-29
205,A2b1,H2b2,5.779788475729049,1.159025014638982e-08
206,A2b1,H2b3,-1.7719376175556965,0.07698307750316953
207,A2b1,H2b4,-2.0341673361883053,0.042609948695946184
208,A2b2,H1a1,30.172853129431545,1.3755379945241823e-84
209,A2b2,H1a2,19.696061316489402,1.2583641405844016e-67
210,A2b2,H1a3,4.085935551854738,4.92464850728828e-05
211,A2b2,H1a4,-6.409929532130918,3.051641010628595e-10
212,A2b2,H1b1,23.950984651195455,2.911784291245886e-64
213,A2b2,H1b2,9.121820967535696,1.4353997322605653e-18
214,A2b2,H1b3,6.036377827741138,2.455235057422934e-09
215,A2b2,H1b4,-5.155550429446896,3.21752549983387e-07
216,A2b2,H2a1,13.021674849128601,1.1207031363392234e-31
217,A2b2,H2a2,11.630873040694855,6.831913695820738e-29
218,A2b2,H2a3,-1.162380947395777,0.245497415129405
219,A2b2,H2a4,-6.547726174600454,1.252863919213899e-10
220,A2b2,H2b1,12.572545019178284,5.948547749030473e-28
221,A2b2,H2b2,5.971243623113839,3.6562186512250876e-09
222,A2b2,H2b3,-4.409807288729863,1.1715313583695042e-05
223,A2b2,H2b4,-5.553058641950023,4.2376637019727314e-08
224,A2b3,H1a1,30.547527996584964,9.517084100111437e-84
225,A2b3,H1a2,20.473207928523518,3.896975998285004e-71
226,A2b3,H1a3,4.312392033004458,1.8494851128388386e-05
227,A2b3,H1a4,-6.859782394097001,1.7238704691728677e-11
228,A2b3,H1b1,24.17732938953383,5.962201535248476e-64
229,A2b3,H1b2,9.305995937192458,3.830311499691369e-19
230,A2b3,H1b3,6.306791068025589,4.783310834954423e-10
231,A2b3,H1b4,-5.419379741718873,7.939836700615798e-08
232,A2b3,H2a1,13.151887678281641,5.79869041567686e-32
233,A2b3,H2a2,12.154864649998862,3.283424633532789e-31
234,A2b3,H2a3,-1.2431061017683587,0.2142446745514188
235,A2b3,H2a4,-6.991008599969068,6.932074802743838e-12
236,A2b3,H2b1,12.616600717585866,5.207349379547383e-28
237,A2b3,H2b2,6.1358192257702795,1.4091279552432223e-09
238,A2b3,H2b3,-4.608067102485612,4.699589431386411e-06
239,A2b3,H2b4,-5.934013921896733,4.897926682105372e-09
240,A2b4,H1a1,30.48281047307415,3.7658854024905825e-83
241,A2b4,H1a2,20.38676080646557,2.7032726465839406e-70
242,A2b4,H1a3,4.04628745442702,5.806230252680247e-05
243,A2b4,H1a4,-7.314980290443497,8.604359263293862e-13
244,A2b4,H1b1,24.098755793265354,1.6563715810526843e-63
245,A2b4,H1b2,9.158149880047358,1.3095835757158106e-18
246,A2b4,H1b3,6.085050764013381,1.848854345353259e-09
247,A2b4,H1b4,-5.772989038640418,1.1268570232514166e-08
248,A2b4,H2a1,13.04809075157929,1.5805760082561616e-31
249,A2b4,H2a2,11.992690787647957,1.961306950320698e-30
250,A2b4,H2a3,-1.5873072114052786,0.11290682075918368
251,A2b4,H2a4,-7.437617540019358,3.4564040811171927e-13
252,A2b4,H2b1,12.547216475035087,9.113735487546895e-28
253,A2b4,H2b2,5.950570725955703,4.236175274633183e-09
254,A2b4,H2b3,-4.925633957569753,1.018119660164467e-06
255,A2b4,H2b4,-6.367539923269736,3.794751904205994e-10
256,A3a1,H1a1,7.682636651918384,4.4663828731098436e-13
257,A3a1,H1a2,1.5050330994499,0.13389544861225894
258,A3a1,H1a3,-1.6973322043291328,0.09122715284384698
259,A3a1,H1a4,-3.367754647617792,0.0009140822851481426
260,A3a1,H1b1,6.632439234335379,2.1221675573889763e-10
261,A3a1,H1b2,0.07874365739126724,0.9373104966267758
262,A3a1,H1b3,-1.2602534285556393,0.20906319510069007
263,A3a1,H1b4,-3.2896363343894177,0.0011883646644553917
264,A3a1,H2a1,2.430185534728252,0.015823381339492817
265,A3a1,H2a2,-0.2231603153417011,0.8236409508900996
266,A3a1,H2a3,-2.565742414509371,0.011046868582239064
267,A3a1,H2a4,-3.4042145451856842,0.0008061388635408756
268,A3a1,H2b1,4.740751296993766,3.1974263535582386e-06
269,A3a1,H2b2,-0.9858898448113013,0.32534770141396163
270,A3a1,H2b3,-3.2022067870071633,0.001588244400275653
271,A3a1,H2b4,-3.245261843586497,0.001382111145030801
272,A3a2,H1a1,18.579244671305474,4.9232004049818844e-55
273,A3a2,H1a2,6.100500743370738,3.795204091978682e-09
274,A3a2,H1a3,-2.3630175845302723,0.018976892815668955
275,A3a2,H1a4,-6.979032890109735,3.694153974945378e-11
276,A3a2,H1b1,15.348886554697915,1.4547074824415936e-41
277,A3a2,H1b2,2.134569366178384,0.03346779590674901
278,A3a2,H1b3,-1.160573049234865,0.24694058947064806
279,A3a2,H1b4,-6.597378458835742,2.649185521659415e-10
280,A3a2,H2a1,6.758510533140034,4.357114086059133e-11
281,A3a2,H2a2,1.5976219111237113,0.11140524966023592
282,A3a2,H2a3,-4.732973588052841,3.933226456816071e-06
283,A3a2,H2a4,-7.061983136497766,2.220772533252582e-11
284,A3a2,H2b1,8.967702170455683,2.2086168786322714e-17
285,A3a2,H2b2,-0.42729309107846286,0.6694638683416692
286,A3a2,H2b3,-6.283786953227146,1.4235194231562796e-09
287,A3a2,H2b4,-6.63024800591263,2.6593409927445646e-10
288,A3a3,H1a1,29.492134191045405,7.339100934339345e-86
289,A3a3,H1a2,18.428524354843468,1.7004284721095828e-61
290,A3a3,H1a3,3.7194823622168447,0.00021730261597288734
291,A3a3,H1a4,-5.784876634702639,1.2246590787463992e-08
292,A3a3,H1b1,23.530937188383945,1.0808443731564573e-64
293,A3a3,H1b2,8.787257331280202,1.64954045108162e-17
294,A3a3,H1b3,5.589045145727176,3.2035312002794556e-08
295,A3a3,H1b4,-4.771763499698266,2.202864859913414e-06
296,A3a3,H2a1,12.775044989540827,4.4837386421476495e-31
297,A3a3,H2a2,10.785398443096403,2.6852132473925964e-25
298,A3a3,H2a3,-1.0685449430666953,0.28568613779109997
299,A3a3,H2a4,-5.926739942223808,5.352919721689767e-09
300,A3a3,H2b1,12.483368927453839,8.174230060610629e-28
301,A3a3,H2b2,5.676418319762908,1.9390220400534244e-08
302,A3a3,H2b3,-4.119255641694011,4.195143494674998e-05
303,A3a3,H2b4,-5.024392302371989,6.790781561177133e-07
304,A3a4,H1a1,31.72088692818986,1.587101145357546e-83
305,A3a4,H1a2,22.97312271661576,1.192314265438415e-83
306,A3a4,H1a3,6.036432308921705,2.2184521420501807e-09
307,A3a4,H1a4,-6.4646463008785835,1.5419499252493704e-10
308,A3a4,H1b1,25.02105599630274,1.2839093683218012e-64
309,A3a4,H1b2,10.3240530371004,1.182290890218968e-22
310,A3a4,H1b3,7.931425667849528,6.3699571713544746e-15
311,A3a4,H1b4,-4.827313653517087,1.5984162005095457e-06
312,A3a4,H2a1,13.849217112674143,3.512161703377779e-34
313,A3a4,H2a2,14.276459034788804,9.648448978516458e-42
314,A3a4,H2a3,-0.13785354942607123,0.8903810706180663
315,A3a4,H2a4,-6.6032206856104,6.202057357085281e-11
316,A3a4,H2b1,12.970649462985419,5.263093804365423e-29
317,A3a4,H2b2,7.262485240269049,1.0594190140977302e-12
318,A3a4,H2b3,-3.962851492824886,7.959464555816884e-05
319,A3a4,H2b4,-5.404317827195902,7.96614788957468e-08
320,A3b1,H1a1,6.744426180416373,1.2186076090314077e-10
321,A3b1,H1a2,0.5375335733500994,0.591494488132427
322,A3b1,H1a3,-2.6665399621413584,0.008302900822576141
323,A3b1,H1a4,-4.336814303212203,2.317533640906097e-05
324,A3b1,H1b1,5.710437129698806,3.259473899378599e-08
325,A3b1,H1b2,-0.8715074132590238,0.3844542262994637
326,A3b1,H1b3,-2.2269296563193275,0.027074201891353677
327,A3b1,H1b4,-4.254800299724157,3.2262433265139434e-05
328,A3b1,H2a1,1.5083398770325334,0.13277344857924486
329,A3b1,H2a2,-1.190900838363158,0.2351118901898944
330,A3b1,H2a3,-3.534350073580792,0.0005099703358905971
331,A3b1,H2a4,-4.372852467487766,1.993576012595147e-05
332,A3b1,H2b1,3.9064602353593454,0.00011399525303928798
333,A3b1,H2b2,-1.9437895505793306,0.05328075038399424
334,A3b1,H2b3,-4.165368339798497,4.6237553524617205e-05
335,A3b1,H2b4,-4.2141841942801666,3.8307895024385034e-05
336,A3b2,H1a1,22.131908504921004,2.5033226587847245e-70
337,A3b2,H1a2,9.457524326239962,9.056756141986826e-19
338,A3b2,H1a3,-0.21267137910493425,0.8317555462536954
339,A3b2,H1a4,-5.609512380111897,5.720311445567553e-08
340,A3b2,H1b1,18.236874994277507,4.600037335398547e-53
341,A3b2,H1b2,4.508634229424865,8.395282302205546e-06
342,A3b2,H1b3,1.127851543189615,0.26034060053414637
343,A3b2,H1b4,-5.17989171426818,4.3137593090236505e-07
344,A3b2,H2a1,9.041212964726919,4.142302940522145e-18
345,A3b2,H2a2,4.325304919982753,2.1118836535820503e-05
346,A3b2,H2a3,-2.982039645129199,0.003149302741151257
347,A3b2,H2a4,-5.708350797294976,3.392531906961591e-08
348,A3b2,H2b1,10.485731696575709,3.6563918930338856e-22
349,A3b2,H2b2,1.7897322641117632,0.07430827086030933
350,A3b2,H2b3,-4.827376882596946,2.2232826860753343e-06
351,A3b2,H2b4,-5.200361249369687,4.3089404723818644e-07
352,A3b3,H1a1,28.837027519869675,2.9852507199250558e-83
353,A3b3,H1a2,17.335308533265817,1.3572289415894578e-55
354,A3b3,H1a3,2.2335591686721976,0.025863592368192447
355,A3b3,H1a4,-7.552477972249872,1.850142914730323e-13
356,A3b3,H1b1,22.919149800611898,1.925725642047072e-62
357,A3b3,H1b2,7.8521370474687435,1.9809527198398565e-14
358,A3b3,H1b3,4.254266877872323,2.3673721874629658e-05
359,A3b3,H1b4,-6.296922723100377,5.242335933130967e-10
360,A3b3,H2a1,12.104491041421397,1.8052702494400977e-28
361,A3b3,H2a2,9.531181757820967,2.2050289844657948e-20
362,A3b3,H2a3,-2.66093230999553,0.007994203846606271
363,A3b3,H2a4,-7.671403315130201,7.53986459975357e-14
364,A3b3,H2b1,12.063758966382093,2.0707256568532007e-26
365,A3b3,H2b2,4.576863329579187,5.502837737599478e-06
366,A3b3,H2b3,-5.546598244222748,3.9663591107796684e-08
367,A3b3,H2b4,-6.757879379481423,3.543759819941257e-11
368,A3b4,H1a1,32.11007717878625,6.4321828493710284e-86
369,A3b4,H1a2,23.509235757727282,2.9386291112633014e-87
370,A3b4,H1a3,7.281243799271645,7.431101738215213e-13
371,A3b4,H1a4,-4.410251797183345,1.1707004470810649e-05
372,A3b4,H1b1,25.437028091240727,1.673069000865121e-66
373,A3b4,H1b2,11.041142762266782,1.8397002884129313e-25
374,A3b4,H1b3,8.989224245042188,1.5275574913039211e-18
375,A3b4,H1b4,-3.2482305823461934,0.0012028265587326814
376,A3b4,H2a1,14.354955130638633,2.894183696207726e-36
377,A3b4,H2a2,15.103075652766021,7.783923693532983e-46
378,A3b4,H2a3,1.4301246244629535,0.15302245605552273
379,A3b4,H2a4,-4.592824793111422,5.023106175032424e-06
380,A3b4,H2b1,13.297794900756386,3.9455287031393574e-30
381,A3b4,H2b2,8.14333051358443,1.7841958054926926e-15
382,A3b4,H2b3,-2.544313626052887,0.011111277362424446
383,A3b4,H2b4,-3.447806833833194,0.0005928855996033169
384,A4a1,H1a1,16.057880559790284,6.6235260100707194e-46
385,A4a1,H1a2,6.807437115741805,4.6632251654354076e-11
386,A4a1,H1a3,1.4169027329743002,0.1575103339602102
387,A4a1,H1a4,-1.4436561987448004,0.14986285076114203
388,A4a1,H1b1,13.991490116378364,2.599695639142527e-37
389,A4a1,H1b2,4.195939802264796,3.3669823165473406e-05
390,A4a1,H1b3,2.139428470931183,0.033150123285288456
391,A4a1,H1b4,-1.316638310929305,0.18890297030659894
392,A4a1,H2a1,7.533035445312547,2.4594110366922157e-13
393,A4a1,H2a2,3.9044476076278003,0.00011495703013107011
394,A4a1,H2a3,-0.06984701927001559,0.9443604547249188
395,A4a1,H2a4,-1.50694004909241,0.1328570835593407
396,A4a1,H2b1,9.580167921814395,5.29312652010443e-20
397,A4a1,H2b2,2.521686698978328,0.012112959174633951
398,A4a1,H2b3,-1.1719378242313425,0.2420733104450894
399,A4a1,H2b4,-1.2334593713284872,0.21835160113202984
400,A4a2,H1a1,26.12054149164083,1.5926236898630708e-83
401,A4a2,H1a2,13.52218422481059,3.283922135031854e-36
402,A4a2,H1a3,1.2625048642718517,0.2074175977292591
403,A4a2,H1a4,-5.985109336140645,4.797637339107654e-09
404,A4a2,H1b1,21.12855438534746,1.4129362905890928e-61
405,A4a2,H1b2,6.538388573367171,1.2476200832482459e-10
406,A4a2,H1b3,2.932341206924181,0.0035087338046973227
407,A4a2,H1b4,-5.296326102746765,1.7555994811313003e-07
408,A4a2,H2a1,10.989188587870917,5.371935292624115e-25
409,A4a2,H2a2,7.08286570627218,4.459189782386587e-12
410,A4a2,H2a3,-2.425829630514254,0.01567239450135992
411,A4a2,H2a4,-6.104722183025322,2.37674173569343e-09
412,A4a2,H2b1,11.564776931712283,2.84665516752651e-25
413,A4a2,H2b2,3.493077525749121,0.0005078295917598408
414,A4a2,H2b3,-4.795689482443773,2.072843055834038e-06
415,A4a2,H2b4,-5.422892520338413,1.0039135085637404e-07
416,A4a3,H1a1,29.41165293261811,1.4232176808702908e-84
417,A4a3,H1a2,18.310585784789932,1.9420280599894466e-60
418,A4a3,H1a3,3.2456134851380076,0.0012359787088066906
419,A4a3,H1a4,-6.583760107939636,1.1222135774574105e-10
420,A4a3,H1b1,23.404921627270614,9.354651834193497e-64
421,A4a3,H1b2,8.518534264499003,1.4284615271644955e-16
422,A4a3,H1b3,5.192169762803761,2.705956870459381e-07
423,A4a3,H1b4,-5.427664261613224,7.832320878504866e-08
424,A4a3,H2a1,12.585490353342527,3.0202012129777097e-30
425,A4a3,H2a2,10.508869848761291,3.965077164740287e-24
426,A4a3,H2a3,-1.6847943674048187,0.09254512788237082
427,A4a3,H2a4,-6.716372913801951,4.6849873870749485e-11
428,A4a3,H2b1,12.349593788186462,2.508708791827085e-27
429,A4a3,H2b2,5.335768821413064,1.2587968641934945e-07
430,A4a3,H2b3,-4.717728412365063,2.8263528852134894e-06
431,A4a3,H2b4,-5.789469683600935,1.1990061668346802e-08
432,A4a4,H1a1,30.92618366910749,3.5213917379087914e-84
433,A4a4,H1a2,21.20281979055228,5.288135704729092e-75
434,A4a4,H1a3,4.965055209429072,8.546070474184231e-07
435,A4a4,H1a4,-6.3896051766638635,3.1855430805272096e-10
436,A4a4,H1b1,24.475899340680673,1.6666482246032407e-64
437,A4a4,H1b2,9.702451001900998,1.580395134883823e-20
438,A4a4,H1b3,6.908047926650704,1.0017830132891421e-11
439,A4a4,H1b4,-4.981378675655868,7.684625674767875e-07
440,A4a4,H2a1,13.428793314199783,6.1560970897867496e-33
441,A4a4,H2a2,12.838236018958527,2.1186800816318266e-34
