,Unnamed: 0,Asynchrony,IOI,Max,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Tap Onset,Test,True Onset,User ID
1903,1903,-2793.69,0 days 00:00:01.346757000,05/05/18 04:07 PM,05/05/18 04:07 PM,,-63.921,-54.976000000000006,-83.2,66.36935067971561,05/05/18 04:07 PM,05/05/18 04:07 PM,A2b1,05/05/18 04:07 PM,390
1904,1904,-2570.031,0 days 00:00:01.323538000,05/05/18 04:07 PM,05/05/18 04:07 PM,,,-118.897,-83.2,66.36935067971561,05/05/18 04:07 PM,05/05/18 04:07 PM,A2b1,05/05/18 04:07 PM,390
1905,1905,-2725.2709999999997,0 days 00:00:01.346757000,05/05/18 04:07 PM,05/05/18 04:07 PM,,,,-83.2,66.36935067971561,,05/05/18 04:07 PM,A2b1,05/05/18 04:07 PM,390
1906,1906,-460.564,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-28.361,31.767,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1907,1907,-641.612,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-20.328,3.406,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1908,1908,-669.9730000000001,0 days 00:00:00.650158000,05/05/18 04:15 PM,05/05/18 04:15 PM,,3.357000000000001,-16.922,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1909,1909,-667.08,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-20.223000000000006,-13.565,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1910,1910,-686.944,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,46.33800000000001,-33.788000000000004,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1911,1911,-707.1669999999999,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-29.535,12.55,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1912,1912,-660.829,0 days 00:00:00.650158000,05/05/18 04:15 PM,05/05/18 04:15 PM,,27.932000000000002,-16.985,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1913,1913,-667.143,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-26.543,10.947000000000001,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1914,1914,-662.432,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,21.769,-15.595999999999998,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1915,1915,-688.975,0 days 00:00:00.650158000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-74.94800000000001,6.172999999999999,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1916,1916,-643.985,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,23.202000000000005,-68.775,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1917,1917,-742.154,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,24.902,-45.573,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1918,1918,-718.952,0 days 00:00:00.673378000,05/05/18 04:15 PM,05/05/18 04:15 PM,,5.030999999999999,-20.671,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1919,1919,-694.049,0 days 00:00:00.650159000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-1.5150000000000006,-15.64,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1920,1920,-665.799,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,0.027000000000001023,-17.155,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1921,1921,-690.534,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,-19.381,-17.128,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1922,1922,-690.507,0 days 00:00:00.650158000,05/05/18 04:15 PM,05/05/18 04:15 PM,,36.079,-36.509,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1923,1923,-686.6669999999999,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,,-0.43,-14.1052222222222,23.3870602119949,05/05/18 04:15 PM,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1924,1924,-1267.068,0 days 00:00:00.673379000,05/05/18 04:15 PM,05/05/18 04:15 PM,,,,-14.1052222222222,23.3870602119949,,05/05/18 04:15 PM,A2b2,05/05/18 04:15 PM,390
1925,1925,-222.44099999999997,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-67.57700000000001,146.247,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1926,1926,-294.932,0 days 00:00:00.441180000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-25.158,78.67,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1927,1927,-362.51,0 days 00:00:00.464399000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-45.166,53.512,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1928,1928,-410.88699999999994,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,10.408999999999999,8.346,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1929,1929,-432.833,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,57.69,18.755,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1930,1930,-422.42400000000004,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-83.82199999999999,76.445,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1931,1931,-364.73400000000004,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,13.418000000000001,-7.377000000000001,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1932,1932,-448.556,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,5.321999999999999,6.041,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1933,1933,-435.13800000000003,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-9.389999999999999,11.363,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1934,1934,-429.816,0 days 00:00:00.464400000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-18.235,1.973,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1935,1935,-462.42699999999996,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-29.644000000000005,-16.262,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1936,1936,-457.441,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,2.868000000000002,-45.906000000000006,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1937,1937,-487.085,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,30.399,-43.038000000000004,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1938,1938,-484.217,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,9.290000000000001,-12.639000000000001,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1939,1939,-453.81800000000004,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,29.925,-3.3489999999999998,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1940,1940,-444.528,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-31.208,26.576,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1941,1941,-414.603,0 days 00:00:00.464399000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-22.527,-4.632,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1942,1942,-469.031,0 days 00:00:00.441180000,05/05/18 04:16 PM,05/05/18 04:16 PM,,25.907000000000004,-27.159000000000002,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1943,1943,-468.339,0 days 00:00:00.441179000,05/05/18 04:16 PM,05/05/18 04:16 PM,,-86.034,-1.252,14.0165263157895,46.58267439530189,05/05/18 04:16 PM,05/05/18 04:16 PM,A2b3,05/05/18 04:16 PM,390
1944,1944,273.061,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,35.268,-87.286,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1945,1945,326.142,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,53.081,-52.018,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1946,1946,333.564,0 days 00:00:00.348300000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-15.799,1.063,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1947,1947,316.53,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,6.186999999999999,-14.735999999999999,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1948,1948,391.591,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,75.061,-8.549,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1949,1949,319.228,0 days 00:00:00.348300000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-95.584,66.512,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1950,1950,298.32599999999996,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,2.318999999999999,-29.072,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1951,1951,317.475,0 days 00:00:00.348299000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-4.0710000000000015,-26.753,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1952,1952,292.158,0 days 00:00:00.325080000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-2.0979999999999954,-30.824,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1953,1953,319.57099999999997,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,27.413999999999998,-32.922,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1954,1954,313.712,0 days 00:00:00.348299000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-29.078999999999997,-5.507999999999999,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1955,1955,305.224,0 days 00:00:00.325080000,05/05/18 04:01 PM,05/05/18 04:01 PM,,14.730999999999998,-34.586999999999996,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1956,1956,324.22,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,18.996999999999996,-19.855999999999998,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1957,1957,306.027,0 days 00:00:00.348300000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-41.414,-0.8590000000000001,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1958,1958,314.18,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,31.374000000000002,-42.273,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1959,1959,317.324,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,3.144000000000001,-10.899000000000001,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1960,1960,422.51300000000003,0 days 00:00:00.348300000,05/05/18 04:01 PM,05/05/18 04:01 PM,,81.968,-7.755,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1961,1961,300.369,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-98.923,74.21300000000001,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1962,1962,318.94,0 days 00:00:00.325079000,05/05/18 04:01 PM,05/05/18 04:01 PM,,38.575,-24.71,-15.0957368421053,36.523015507488296,05/05/18 04:01 PM,05/05/18 04:01 PM,A2b4,05/05/18 04:01 PM,390
1963,1963,-1107.384,0 days 00:00:01.532517000,05/05/18 04:04 PM,05/05/18 04:04 PM,,-429.244,13.865,-161.98325,326.58887321416097,05/05/18 04:04 PM,05/05/18 04:04 PM,A3a1,05/05/18 04:04 PM,390
1964,1964,-1518.652,0 days 00:00:01.764716000,05/05/18 04:04 PM,05/05/18 04:04 PM,,-215.35500000000002,-415.379,-161.98325,326.58887321416097,05/05/18 04:04 PM,05/05/18 04:04 PM,A3a1,05/05/18 04:04 PM,390
1965,1965,-2180.095,0 days 00:00:01.137778000,05/05/18 04:05 PM,05/05/18 04:04 PM,,811.28,-630.734,-161.98325,326.58887321416097,05/05/18 04:04 PM,05/05/18 04:04 PM,A3a1,05/05/18 04:04 PM,390
1966,1966,-1768.5120000000002,0 days 00:00:00.998458000,05/05/18 04:05 PM,05/05/18 04:05 PM,,-118.11699999999999,180.546,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:04 PM,A3a1,05/05/18 04:05 PM,390
1967,1967,-817.9119999999999,0 days 00:00:01.044898000,05/05/18 04:05 PM,05/05/18 04:05 PM,,28.503999999999998,62.428999999999995,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1968,1968,-982.4689999999999,0 days 00:00:01.671837000,05/05/18 04:05 PM,05/05/18 04:05 PM,,-517.045,90.93299999999999,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1969,1969,-1580.904,0 days 00:00:01.346757000,05/05/18 04:05 PM,05/05/18 04:05 PM,,362.188,-426.11199999999997,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1970,1970,-1772.869,0 days 00:00:01.068118000,05/05/18 04:05 PM,05/05/18 04:05 PM,,243.315,-63.924,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1971,1971,-2252.447,0 days 00:00:01.555737000,05/05/18 04:05 PM,05/05/18 04:05 PM,,-581.337,179.391,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1972,1972,-2687.7790000000005,0 days 00:00:01.880816000,05/05/18 04:05 PM,05/05/18 04:05 PM,,-283.67299999999994,-401.94599999999997,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1973,1973,-3257.1620000000003,0 days 00:00:01.230658000,05/05/18 04:05 PM,05/05/18 04:05 PM,,838.3699999999999,-685.6189999999999,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1974,1974,-3513.42,0 days 00:00:01.021678000,05/05/18 04:05 PM,05/05/18 04:05 PM,,,152.751,-161.98325,326.58887321416097,05/05/18 04:05 PM,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1975,1975,-2937.955,0 days 00:00:01.253878000,05/05/18 04:05 PM,05/05/18 04:05 PM,,,,-161.98325,326.58887321416097,,05/05/18 04:05 PM,A3a1,05/05/18 04:05 PM,390
1976,1976,-44.193000000000005,0 days 00:00:00.719818000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-138.422,-44.193000000000005,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1977,1977,-182.615,0 days 00:00:00.743039000,05/05/18 04:06 PM,05/05/18 04:06 PM,,34.82900000000001,-182.615,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1978,1978,-147.786,0 days 00:00:00.603719000,05/05/18 04:06 PM,05/05/18 04:06 PM,,219.38299999999998,-147.786,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1979,1979,71.597,0 days 00:00:00.580498000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-131.655,71.597,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1980,1980,-60.058,0 days 00:00:00.580499000,05/05/18 04:06 PM,05/05/18 04:06 PM,,29.363999999999997,-60.058,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1981,1981,-30.694000000000003,0 days 00:00:00.743039000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-184.716,-30.694000000000003,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1982,1982,-215.41,0 days 00:00:00.673379000,05/05/18 04:06 PM,05/05/18 04:06 PM,,136.201,-215.41,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1983,1983,-79.209,0 days 00:00:00.580498000,05/05/18 04:06 PM,05/05/18 04:06 PM,,13.705000000000013,-79.209,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1984,1984,-65.50399999999999,0 days 00:00:00.719819000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-118.67800000000003,-65.50399999999999,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1985,1985,-184.18200000000002,0 days 00:00:00.766259000,05/05/18 04:06 PM,05/05/18 04:06 PM,,52.33800000000002,-184.18200000000002,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1986,1986,-131.844,0 days 00:00:00.626938000,05/05/18 04:06 PM,05/05/18 04:06 PM,,109.25999999999999,-131.844,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1987,1987,-22.584,0 days 00:00:00.580499000,05/05/18 04:06 PM,05/05/18 04:06 PM,,180.152,-22.584,-91.04016666666669,83.19726155440159,05/05/18 04:06 PM,05/05/18 04:06 PM,A3a2,05/05/18 04:06 PM,390
1988,1988,157.56799999999998,0 days 00:00:00.394740000,05/05/18 04:00 PM,05/05/18 04:00 PM,,,157.56799999999998,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1989,1989,317.39799999999997,0 days 00:00:00.417959000,05/05/18 04:00 PM,05/05/18 04:00 PM,,,,-18.7186,72.21029991511999,,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1990,1990,331.505,0 days 00:00:00.417959000,05/05/18 04:00 PM,05/05/18 04:00 PM,,14.107000000000014,-100.561,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1991,1991,410.45599999999996,0 days 00:00:00.441179000,05/05/18 04:00 PM,05/05/18 04:00 PM,,55.730999999999995,-86.454,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1992,1992,376.88199999999995,0 days 00:00:00.487619000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-80.01400000000001,-30.723000000000003,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1993,1993,396.44699999999995,0 days 00:00:00.487619000,05/05/18 04:00 PM,05/05/18 04:00 PM,,19.564999999999998,-110.73700000000001,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1994,1994,451.25,0 days 00:00:00.510839000,05/05/18 04:00 PM,05/05/18 04:00 PM,,31.583000000000013,-91.17200000000001,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1995,1995,440.11800000000005,0 days 00:00:00.464399000,05/05/18 04:00 PM,05/05/18 04:00 PM,,35.308,-59.589,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1996,1996,475.662,0 days 00:00:00.487619000,05/05/18 04:00 PM,05/05/18 04:00 PM,,12.323999999999998,-24.281,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1997,1997,459.689,0 days 00:00:00.441179000,05/05/18 04:00 PM,05/05/18 04:00 PM,,30.467000000000002,-11.957,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1998,1998,424.895,0 days 00:00:00.417960000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-11.575000000000003,18.51,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
1999,1999,400.05199999999996,0 days 00:00:00.464399000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-71.282,6.935,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2000,2000,421.26800000000003,0 days 00:00:00.464399000,05/05/18 04:00 PM,05/05/18 04:00 PM,,21.215999999999994,-64.347,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2001,2001,455.343,0 days 00:00:00.510839000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-12.365000000000002,-43.131,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2002,2002,454.43800000000005,0 days 00:00:00.487619000,05/05/18 04:00 PM,05/05/18 04:00 PM,,22.315000000000005,-55.496,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2003,2003,471.199,0 days 00:00:00.441179000,05/05/18 04:00 PM,05/05/18 04:00 PM,,63.20099999999999,-33.181,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2004,2004,601.16,0 days 00:00:00.441179000,05/05/18 04:00 PM,05/05/18 04:00 PM,,129.96099999999998,30.02,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2005,2005,396.894,0 days 00:00:00.394739000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-157.826,159.981,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2006,2006,392.98699999999997,0 days 00:00:00.417960000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-27.128000000000004,2.155,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2007,2007,381.8,0 days 00:00:00.394739000,05/05/18 04:00 PM,05/05/18 04:00 PM,,12.034000000000002,-24.973000000000003,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2008,2008,404.88199999999995,0 days 00:00:00.441179000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-143.435,-12.939,-18.7186,72.21029991511999,05/05/18 04:00 PM,05/05/18 04:00 PM,A3a3,05/05/18 04:00 PM,390
2009,2009,241.595,0 days 00:00:00.301859000,05/05/18 04:02 PM,05/05/18 04:02 PM,,96.11,-156.374,-6.9708,47.74456267175611,05/05/18 04:02 PM,05/05/18 04:02 PM,A3a4,05/05/18 04:02 PM,390
2010,2010,283.622,0 days 00:00:00.301860000,05/05/18 04:02 PM,05/05/18 04:02 PM,,42.025999999999996,-60.263999999999996,-6.9708,47.74456267175611,05/05/18 04:02 PM,05/05/18 04:02 PM,A3a4,05/05/18 04:02 PM,390
2011,2011,300.957,0 days 00:00:00.325079000,05/05/18 04:02 PM,05/05/18 04:02 PM,,-5.884,-18.238,-6.9708,47.74456267175611,05/05/18 04:02 PM,05/05/18 04:02 PM,A3a4,05/05/18 04:02 PM,390
