,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
1,200.553,2018-07-20 17:36:13.852789,H1b3,2018-07-20 17:36:13.652236,127,447.565,2018-07-20 17:36:13.876018,2018-07-20 17:36:13.436259,2018-07-20 17:36:13.852789,200.553,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,
2,817.49,2018-07-20 17:36:14.917291,H1b3,2018-07-20 17:36:14.099801,127,448.038,2018-07-20 17:36:14.323820,2018-07-20 17:36:13.876018,,,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,
3,795.361,2018-07-20 17:36:15.343200,H1b3,2018-07-20 17:36:14.547839,127,447.798,2018-07-20 17:36:14.771738,2018-07-20 17:36:14.323820,,,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,
4,953.239,2018-07-20 17:36:15.948876,H1b3,2018-07-20 17:36:14.995637,127,431.615,2018-07-20 17:36:15.211445,2018-07-20 17:36:14.771738,2018-07-20 17:36:14.917291,-78.346,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,-5.706000000000003
5,1320.059,2018-07-20 17:36:16.747311,H1b3,2018-07-20 17:36:15.427252,127,448.076,2018-07-20 17:36:15.651290,2018-07-20 17:36:15.211445,2018-07-20 17:36:15.343200,-84.052,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,157.60000000000002
6,1277.269,2018-07-20 17:36:17.152597,H1b3,2018-07-20 17:36:15.875328,127,447.699,2018-07-20 17:36:16.099178,2018-07-20 17:36:15.651290,2018-07-20 17:36:15.948876,73.548,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,
7,1288.213,2018-07-20 17:36:17.611240,H1b3,2018-07-20 17:36:16.323027,127,447.566,2018-07-20 17:36:16.546810,2018-07-20 17:36:16.099178,,,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,
8,1295.079,2018-07-20 17:36:18.065672,H1b3,2018-07-20 17:36:16.770593,127,432.033,2018-07-20 17:36:16.986610,2018-07-20 17:36:16.546810,2018-07-20 17:36:16.747311,-23.282,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,-26.747000000000003
9,1305.368,2018-07-20 17:36:18.507994,H1b3,2018-07-20 17:36:17.202626,127,447.797,2018-07-20 17:36:17.426525,2018-07-20 17:36:16.986610,2018-07-20 17:36:17.152597,-50.029,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,10.846000000000004
10,1315.938,2018-07-20 17:36:18.966361,H1b3,2018-07-20 17:36:17.650423,127,447.916,2018-07-20 17:36:17.874381,2018-07-20 17:36:17.426525,2018-07-20 17:36:17.611240,-39.183,-32.69348387096774,58.89377059184385,1214.55215625,228.3468731070102,3,6.515999999999998
