,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
0,1,-222.452,2018-07-21 23:02:10.463126,H1a1,2018-07-21 23:02:10.685578,118.0,1327.404,2018-07-21 23:02:11.349280,2018-07-21 23:02:10.021876,2018-07-21 23:02:10.463126,-222.452,-258.735,84.12006511258451,-258.735,84.12006511258451,0,-152.36
1,2,-374.81199999999995,2018-07-21 23:02:11.638170,H1a1,2018-07-21 23:02:12.012982,118.0,1343.233,2018-07-21 23:02:12.684598,2018-07-21 23:02:11.349280,2018-07-21 23:02:11.638170,-374.81199999999995,-258.735,84.12006511258451,-258.735,84.12006511258451,0,106.17299999999999
2,3,-268.639,2018-07-21 23:02:13.087576,H1a1,2018-07-21 23:02:13.356215,118.0,1327.461,2018-07-21 23:02:14.019946,2018-07-21 23:02:12.684598,2018-07-21 23:02:13.087576,-268.639,-258.735,84.12006511258451,-258.735,84.12006511258451,0,-46.06700000000001
3,4,-314.70599999999996,2018-07-21 23:02:14.368970,H1a1,2018-07-21 23:02:14.683676,118.0,1327.234,2018-07-21 23:02:15.347293,2018-07-21 23:02:14.019946,2018-07-21 23:02:14.368970,-314.70599999999996,-258.735,84.12006511258451,-258.735,84.12006511258451,0,228.784
4,5,-85.92200000000001,2018-07-21 23:02:15.924988,H1a1,2018-07-21 23:02:16.010910,118.0,1343.185,2018-07-21 23:02:16.682502,2018-07-21 23:02:15.347293,2018-07-21 23:02:15.924988,-85.92200000000001,-258.735,84.12006511258451,-258.735,84.12006511258451,0,-156.244
5,6,-242.166,2018-07-21 23:02:17.111929,H1a1,2018-07-21 23:02:17.354095,118.0,1327.464,2018-07-21 23:02:18.017827,2018-07-21 23:02:16.682502,2018-07-21 23:02:17.111929,-242.166,-258.735,84.12006511258451,-258.735,84.12006511258451,0,-37.66399999999999
6,7,-279.83,2018-07-21 23:02:18.401729,H1a1,2018-07-21 23:02:18.681559,118.0,1327.3220000000001,2018-07-21 23:02:19.345220,2018-07-21 23:02:18.017827,2018-07-21 23:02:18.401729,-279.83,-258.735,84.12006511258451,-258.735,84.12006511258451,0,101.588
7,8,-178.24200000000002,2018-07-21 23:02:19.830639,H1a1,2018-07-21 23:02:20.008881,118.0,1327.493,2018-07-21 23:02:20.672627,2018-07-21 23:02:19.345220,2018-07-21 23:02:19.830639,-178.24200000000002,-258.735,84.12006511258451,-258.735,84.12006511258451,0,-193.267
8,9,-371.509,2018-07-21 23:02:20.964865,H1a1,2018-07-21 23:02:21.336374,118.0,1343.253,2018-07-21 23:02:22.008000,2018-07-21 23:02:20.672627,2018-07-21 23:02:20.964865,-371.509,-258.735,84.12006511258451,-258.735,84.12006511258451,0,179.48100000000005
9,10,-192.028,2018-07-21 23:02:22.487599,H1a1,2018-07-21 23:02:22.679627,118.0,1327.289,2018-07-21 23:02:23.343271,2018-07-21 23:02:22.008000,2018-07-21 23:02:22.487599,-192.028,-258.735,84.12006511258451,-258.735,84.12006511258451,0,-139.72100000000003
10,11,-331.749,2018-07-21 23:02:23.675167,H1a1,2018-07-21 23:02:24.006916,118.0,1327.45,2018-07-21 23:02:24.670641,2018-07-21 23:02:23.343271,2018-07-21 23:02:23.675167,-331.749,-258.735,84.12006511258451,-258.735,84.12006511258451,0,88.98400000000004
11,12,-242.765,2018-07-21 23:02:25.091601,H1a1,2018-07-21 23:02:25.334366,118.0,1343.145,2018-07-21 23:02:26.005938,2018-07-21 23:02:24.670641,2018-07-21 23:02:25.091601,-242.765,-258.735,84.12006511258451,-258.735,84.12006511258451,0,
12,1,-201.372,2018-07-21 23:03:33.930827,H1a2,2018-07-21 23:03:34.132199,118.0,655.789,2018-07-21 23:03:34.460093,2018-07-21 23:03:33.796469,2018-07-21 23:03:33.930827,-201.372,-146.6688695652174,59.158300666558546,-146.6688695652174,59.158300666558546,0,89.35700000000001
13,2,-112.015,2018-07-21 23:03:34.675973,H1a2,2018-07-21 23:03:34.787988,118.0,671.705,2018-07-21 23:03:35.123841,2018-07-21 23:03:34.460093,2018-07-21 23:03:34.675973,-112.015,-146.6688695652174,59.158300666558546,-146.6688695652174,59.158300666558546,0,-8.472999999999999
14,3,-120.488,2018-07-21 23:03:35.339205,H1a2,2018-07-21 23:03:35.459693,118.0,671.418,2018-07-21 23:03:35.795402,2018-07-21 23:03:35.123841,2018-07-21 23:03:35.339205,-120.488,-146.6688695652174,59.158300666558546,-146.6688695652174,59.158300666558546,0,12.364999999999995
15,4,-108.12299999999999,2018-07-21 23:03:36.022988,H1a2,2018-07-21 23:03:36.131111,118.0,655.8,2018-07-21 23:03:36.459011,2018-07-21 23:03:35.795402,2018-07-21 23:03:36.022988,-108.12299999999999,-146.6688695652174,59.158300666558546,-146.6688695652174,59.158300666558546,0,48.51000000000001
16,5,-59.613,2018-07-21 23:03:36.727298,H1a2,2018-07-21 23:03:36.786911,118.0,671.795,2018-07-21 23:03:37.122808,2018-07-21 23:03:36.459011,2018-07-21 23:03:36.727298,-59.613,-146.6688695652174,59.158300666558546,-146.6688695652174,59.158300666558546,0,-16.733999999999995
17,6,-76.347,2018-07-21 23:03:37.382359,H1a2,2018-07-21 23:03:37.458706,118.0,671.495,2018-07-21 23:03:37.794454,2018-07-21 23:03:37.122808,2018-07-21 23:03:37.382359,-76.347,-146.6688695652174,59.158300666558546,-146.6688695652174,59.158300666558546,0,-139.29000000000002
