,Asynchrony,Tap Onset,Test,True Onset,User ID,Sanitized Tap Onset,Sanitized Asynchrony
38,13.490916,2018-04-27 16:24:21.114687,P3H1b3,2018-04-27 16:24:07.623771,389,2018-04-27 16:24:19.733155,12.109384
39,14.31278,2018-04-27 16:24:22.368504,P3H1b3,2018-04-27 16:24:08.055724,389,2018-04-27 16:24:21.114687,13.058963
40,15.137965000000001,2018-04-27 16:24:23.641565,P3H1b3,2018-04-27 16:24:08.503600,389,2018-04-27 16:24:22.368504,13.864904000000001
41,16.017346,2018-04-27 16:24:24.968451,P3H1b3,2018-04-27 16:24:08.951105,389,2018-04-27 16:24:23.641565,14.690460000000002
42,17.035197,2018-04-27 16:24:26.418176,P3H1b3,2018-04-27 16:24:09.382979,389,2018-04-27 16:24:24.968451,15.585472000000001
43,17.848670000000002,2018-04-27 16:24:27.679194,P3H1b3,2018-04-27 16:24:09.830524,389,2018-04-27 16:24:26.418176,16.587652000000002
44,18.730125,2018-04-27 16:24:29.008428,P3H1b3,2018-04-27 16:24:10.278303,389,2018-04-27 16:24:27.679194,17.400891
45,14.657844,2018-04-27 16:24:30.390443,P4A1a1,2018-04-27 16:24:15.732599,389,2018-04-27 16:24:29.008428,13.275829000000002
46,14.651887,2018-04-27 16:24:31.708024,P4A1a1,2018-04-27 16:24:17.056137,389,2018-04-27 16:24:30.390443,13.334306000000002
47,14.668558,2018-04-27 16:24:33.071452,P4A1a1,2018-04-27 16:24:18.402894,389,2018-04-27 16:24:31.708024,13.30513
48,14.7102,2018-04-27 16:24:34.436632,P4A1a1,2018-04-27 16:24:19.726432,389,2018-04-27 16:24:33.071452,13.345020000000002
49,17.673156000000002,2018-04-27 16:24:38.746345,P4A1a1,2018-04-27 16:24:21.073189,389,2018-04-27 16:24:34.436632,13.363443
50,17.565753,2018-04-27 16:24:39.962479,P4A1a1,2018-04-27 16:24:22.396726,389,2018-04-27 16:24:38.746345,16.349619
51,17.530242,2018-04-27 16:24:41.273726,P4A1a1,2018-04-27 16:24:23.743484,389,2018-04-27 16:24:39.962479,16.218995
52,17.561955,2018-04-27 16:24:42.628976,P4A1a1,2018-04-27 16:24:25.067021,389,2018-04-27 16:24:41.273726,16.206705
53,17.418611000000002,2018-04-27 16:24:43.809170,P4A1a1,2018-04-27 16:24:26.390559,389,2018-04-27 16:24:42.628976,16.238417000000002
54,17.386538,2018-04-27 16:24:45.123854,P4A1a1,2018-04-27 16:24:27.737316,389,2018-04-27 16:24:43.809170,16.071854000000002
55,18.773305,2018-04-27 16:24:47.834158,P4A1a1,2018-04-27 16:24:29.060853,389,2018-04-27 16:24:45.123854,16.063001
56,18.742312000000002,2018-04-27 16:24:49.149923,P4A1a1,2018-04-27 16:24:30.407611,389,2018-04-27 16:24:47.834158,17.426547
