,Asynchrony,Tap Onset,Test,True Onset,User ID,Sanitized Tap Onset,Sanitized Asynchrony
151,28.627485,2018-04-27 14:39:20.310378,H2b4,2018-04-27 14:38:51.682893,423,2018-04-27 14:39:19.929468,28.246575
152,29.257883000000003,2018-04-27 14:39:21.276371,H2b4,2018-04-27 14:38:52.018488,423,2018-04-27 14:39:20.310378,28.291890000000002
153,25.166219,2018-04-27 14:39:21.652887,A4b3,2018-04-27 14:38:56.486668,423,2018-04-27 14:39:21.276371,24.789703000000003
154,25.657294,2018-04-27 14:39:22.561921,A4b3,2018-04-27 14:38:56.904627,423,2018-04-27 14:39:21.652887,24.748260000000002
155,25.578803,2018-04-27 14:39:22.901390,A4b3,2018-04-27 14:38:57.322587,423,2018-04-27 14:39:22.561921,25.239334000000003
156,26.224275000000002,2018-04-27 14:39:23.941601,A4b3,2018-04-27 14:38:57.717326,423,2018-04-27 14:39:22.901390,25.184064000000003
157,25.990626000000002,2018-04-27 14:39:24.125911,A4b3,2018-04-27 14:38:58.135285,423,2018-04-27 14:39:23.941601,25.806316000000002
158,26.700882,2018-04-27 14:39:25.300566,A4b3,2018-04-27 14:38:58.599684,423,2018-04-27 14:39:24.125911,25.526227000000002
159,26.621551,2018-04-27 14:39:25.685634,A4b3,2018-04-27 14:38:59.064083,423,2018-04-27 14:39:25.300566,26.236483000000003
160,27.179117,2018-04-27 14:39:26.754039,A4b3,2018-04-27 14:38:59.574922,423,2018-04-27 14:39:25.685634,26.110712000000003
161,27.014978000000003,2018-04-27 14:39:27.077519,A4b3,2018-04-27 14:39:00.062541,423,2018-04-27 14:39:26.754039,26.691498000000003
162,27.579408,2018-04-27 14:39:28.129568,A4b3,2018-04-27 14:39:00.550160,423,2018-04-27 14:39:27.077519,26.527359
163,32.068724,2018-04-27 14:39:33.083283,A4b3,2018-04-27 14:39:01.014559,423,2018-04-27 14:39:28.129568,27.115009
164,32.473355000000005,2018-04-27 14:39:33.952313,A4b3,2018-04-27 14:39:01.478958,423,2018-04-27 14:39:33.083283,31.604325000000003
165,33.368681,2018-04-27 14:39:35.265599,A4b3,2018-04-27 14:39:01.896918,423,2018-04-27 14:39:33.952313,32.055395000000004
166,34.211539,2018-04-27 14:39:36.549636,A4b3,2018-04-27 14:39:02.338097,423,2018-04-27 14:39:35.265599,32.927502000000004
167,34.841763,2018-04-27 14:39:37.667479,A4b3,2018-04-27 14:39:02.825716,423,2018-04-27 14:39:36.549636,33.72392
