,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
1,1121.883,2018-05-31 23:18:48.696223000,H1a3,2018-05-31 23:18:47.574340000,412,0 days 00:00:00.335823000,2018-05-31 23:18:47.742251500,2018-05-31 23:18:47.414381500,,,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
2,1367.514,2018-05-31 23:18:49.277677000,H1a3,2018-05-31 23:18:47.910163000,412,0 days 00:00:00.335831000,2018-05-31 23:18:48.078078500,2018-05-31 23:18:47.742251500,2018-05-31 23:18:47.869235000,-40.928,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
3,1854.611,2018-05-31 23:18:50.100605000,H1a3,2018-05-31 23:18:48.245994000,412,0 days 00:00:00.335901000,2018-05-31 23:18:48.413944500,2018-05-31 23:18:48.078078500,,,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
4,2124.671,2018-05-31 23:18:50.706566000,H1a3,2018-05-31 23:18:48.581895000,412,0 days 00:00:00.335780000,2018-05-31 23:18:48.749785000,2018-05-31 23:18:48.413944500,2018-05-31 23:18:48.696223000,114.328,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
5,2509.394,2018-05-31 23:18:51.427069000,H1a3,2018-05-31 23:18:48.917675000,412,0 days 00:00:00.319836000,2018-05-31 23:18:49.077593000,2018-05-31 23:18:48.749785000,,,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
6,2906.256,2018-05-31 23:18:52.143767000,H1a3,2018-05-31 23:18:49.237511000,412,0 days 00:00:00.335863000,2018-05-31 23:18:49.405442500,2018-05-31 23:18:49.077593000,2018-05-31 23:18:49.277677000,40.166,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
7,3270.428,2018-05-31 23:18:52.843802000,H1a3,2018-05-31 23:18:49.573374000,412,0 days 00:00:00.335713000,2018-05-31 23:18:49.741230500,2018-05-31 23:18:49.405442500,,,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
8,3663.47,2018-05-31 23:18:53.572557000,H1a3,2018-05-31 23:18:49.909087000,412,0 days 00:00:00.335848000,2018-05-31 23:18:50.077011000,2018-05-31 23:18:49.741230500,,,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
9,4056.428,2018-05-31 23:18:54.301363000,H1a3,2018-05-31 23:18:50.244935000,412,0 days 00:00:00.335932000,2018-05-31 23:18:50.412901000,2018-05-31 23:18:50.077011000,2018-05-31 23:18:50.100605000,-144.33,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,270.029
10,4506.606,2018-05-31 23:18:55.087473000,H1a3,2018-05-31 23:18:50.580867000,412,0 days 00:00:00.319732000,2018-05-31 23:18:50.740733000,2018-05-31 23:18:50.412901000,2018-05-31 23:18:50.706566000,125.699,-25.81075,108.18907967436321,4781.7339999999995,2385.170813225621,37,
