,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
1,943.239,2018-05-31 23:20:18.345028000,H1b2,2018-05-31 23:20:17.401789000,412,0 days 00:00:00.335751000,2018-05-31 23:20:17.569664500,2018-05-31 23:20:17.233862000,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
2,1016.913,2018-05-31 23:20:18.754453000,H1b2,2018-05-31 23:20:17.737540000,412,0 days 00:00:00.335980000,2018-05-31 23:20:17.905530000,2018-05-31 23:20:17.569664500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
3,1172.295,2018-05-31 23:20:19.245815000,H1b2,2018-05-31 23:20:18.073520000,412,0 days 00:00:00.319671000,2018-05-31 23:20:18.233355500,2018-05-31 23:20:17.905530000,2018-05-31 23:20:17.988895000,-84.625,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,36.462
4,1499.515,2018-05-31 23:20:19.892706000,H1b2,2018-05-31 23:20:18.393191000,412,0 days 00:00:00.335851000,2018-05-31 23:20:18.561116500,2018-05-31 23:20:18.233355500,2018-05-31 23:20:18.345028000,-48.163,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,73.574
5,1781.884,2018-05-31 23:20:20.510926000,H1b2,2018-05-31 23:20:18.729042000,412,0 days 00:00:00.335868000,2018-05-31 23:20:18.896976000,2018-05-31 23:20:18.561116500,2018-05-31 23:20:18.754453000,25.411,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
6,2142.03,2018-05-31 23:20:21.206940000,H1b2,2018-05-31 23:20:19.064910000,412,0 days 00:00:00.335766000,2018-05-31 23:20:19.232793000,2018-05-31 23:20:18.896976000,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
7,2461.413,2018-05-31 23:20:21.862089000,H1b2,2018-05-31 23:20:19.400676000,412,0 days 00:00:00.335977000,2018-05-31 23:20:19.568664500,2018-05-31 23:20:19.232793000,2018-05-31 23:20:19.245815000,-154.861,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,310.914
8,2878.727,2018-05-31 23:20:22.615380000,H1b2,2018-05-31 23:20:19.736653000,412,0 days 00:00:00.335746000,2018-05-31 23:20:19.904526000,2018-05-31 23:20:19.568664500,2018-05-31 23:20:19.892706000,156.053,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
9,3255.45,2018-05-31 23:20:23.327849000,H1b2,2018-05-31 23:20:20.072399000,412,0 days 00:00:00.319826000,2018-05-31 23:20:20.232312000,2018-05-31 23:20:19.904526000,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
10,3557.942,2018-05-31 23:20:23.950167000,H1b2,2018-05-31 23:20:20.392225000,412,0 days 00:00:00.335931000,2018-05-31 23:20:20.560190500,2018-05-31 23:20:20.232312000,2018-05-31 23:20:20.510926000,118.701,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
11,4048.972,2018-05-31 23:20:24.777128000,H1b2,2018-05-31 23:20:20.728156000,412,0 days 00:00:00.335790000,2018-05-31 23:20:20.896051000,2018-05-31 23:20:20.560190500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
12,4429.725,2018-05-31 23:20:25.493671000,H1b2,2018-05-31 23:20:21.063946000,412,0 days 00:00:00.335739000,2018-05-31 23:20:21.231815500,2018-05-31 23:20:20.896051000,2018-05-31 23:20:21.206940000,142.994,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
13,4777.779,2018-05-31 23:20:26.177464000,H1b2,2018-05-31 23:20:21.399685000,412,0 days 00:00:00.335764000,2018-05-31 23:20:21.567567000,2018-05-31 23:20:21.231815500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
14,5219.894,2018-05-31 23:20:26.955343000,H1b2,2018-05-31 23:20:21.735449000,412,0 days 00:00:00.319987000,2018-05-31 23:20:21.895442500,2018-05-31 23:20:21.567567000,2018-05-31 23:20:21.862089000,126.64,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
15,5608.282,2018-05-31 23:20:27.663718000,H1b2,2018-05-31 23:20:22.055436000,412,0 days 00:00:00.335712000,2018-05-31 23:20:22.223292000,2018-05-31 23:20:21.895442500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
16,6029.971,2018-05-31 23:20:28.421119000,H1b2,2018-05-31 23:20:22.391148000,412,0 days 00:00:00.335856000,2018-05-31 23:20:22.559076000,2018-05-31 23:20:22.223292000,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
17,6582.577,2018-05-31 23:20:29.309581000,H1b2,2018-05-31 23:20:22.727004000,412,0 days 00:00:00.335840000,2018-05-31 23:20:22.894924000,2018-05-31 23:20:22.559076000,2018-05-31 23:20:22.615380000,-111.624,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
18,6811.787,2018-05-31 23:20:29.874631000,H1b2,2018-05-31 23:20:23.062844000,412,0 days 00:00:00.335849000,2018-05-31 23:20:23.230768500,2018-05-31 23:20:22.894924000,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
19,7163.757,2018-05-31 23:20:30.562450000,H1b2,2018-05-31 23:20:23.398693000,412,0 days 00:00:00.335761000,2018-05-31 23:20:23.566573500,2018-05-31 23:20:23.230768500,2018-05-31 23:20:23.327849000,-70.844,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
20,7593.597,2018-05-31 23:20:31.328051000,H1b2,2018-05-31 23:20:23.734454000,412,0 days 00:00:00.319904000,2018-05-31 23:20:23.894406000,2018-05-31 23:20:23.566573500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
21,8022.953,2018-05-31 23:20:32.077311000,H1b2,2018-05-31 23:20:24.054358000,412,0 days 00:00:00.335837000,2018-05-31 23:20:24.222276500,2018-05-31 23:20:23.894406000,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
22,,,H1b2,2018-05-31 23:20:24.390195000,412,0 days 00:00:00.335763000,2018-05-31 23:20:24.558076500,2018-05-31 23:20:24.222276500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
23,,,H1b2,2018-05-31 23:20:24.725958000,412,0 days 00:00:00.335918000,2018-05-31 23:20:24.893917000,2018-05-31 23:20:24.558076500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
24,,,H1b2,2018-05-31 23:20:25.061876000,412,0 days 00:00:00.335729000,2018-05-31 23:20:25.229740500,2018-05-31 23:20:24.893917000,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
25,,,H1b2,2018-05-31 23:20:25.397605000,412,0 days 00:00:00.319890000,2018-05-31 23:20:25.557550000,2018-05-31 23:20:25.229740500,,,9.9682,118.0966143468041,4142.795333333333,2318.1878214827275,35,
