,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
12,2,-204.09799999999998,2018-07-21 22:44:57.804641,H1a2,2018-07-21 22:44:58.008739,115.0,655.75,2018-07-21 22:44:58.336614,2018-07-21 22:44:57.672941,2018-07-21 22:44:57.804641,-204.09799999999998,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,40.379000000000026
13,3,-163.719,2018-07-21 22:44:58.500770,H1a2,2018-07-21 22:44:58.664489,115.0,671.6289999999999,2018-07-21 22:44:59.000304,2018-07-21 22:44:58.336614,2018-07-21 22:44:58.500770,-163.719,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,49.145
14,4,-114.574,2018-07-21 22:44:59.221544,H1a2,2018-07-21 22:44:59.336118,115.0,655.6560000000001,2018-07-21 22:44:59.663946,2018-07-21 22:44:59.000304,2018-07-21 22:44:59.221544,-114.574,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,23.783
15,5,-90.791,2018-07-21 22:44:59.900983,H1a2,2018-07-21 22:44:59.991774,115.0,671.673,2018-07-21 22:45:00.327611,2018-07-21 22:44:59.663946,2018-07-21 22:44:59.900983,-90.791,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,-16.63600000000001
16,6,-107.427,2018-07-21 22:45:00.556020,H1a2,2018-07-21 22:45:00.663447,115.0,671.8839999999999,2018-07-21 22:45:00.999389,2018-07-21 22:45:00.327611,2018-07-21 22:45:00.556020,-107.427,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,-106.87200000000001
17,7,-214.299,2018-07-21 22:45:01.121032,H1a2,2018-07-21 22:45:01.335331,115.0,655.492,2018-07-21 22:45:01.663077,2018-07-21 22:45:00.999389,2018-07-21 22:45:01.121032,-214.299,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,73.27100000000002
18,8,-141.028,2018-07-21 22:45:01.849795,H1a2,2018-07-21 22:45:01.990823,115.0,671.81,2018-07-21 22:45:02.326728,2018-07-21 22:45:01.663077,2018-07-21 22:45:01.849795,-141.028,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,52.85799999999999
19,9,-88.17,2018-07-21 22:45:02.574463,H1a2,2018-07-21 22:45:02.662633,115.0,655.538,2018-07-21 22:45:02.990402,2018-07-21 22:45:02.326728,2018-07-21 22:45:02.574463,-88.17,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,
20,10,488.777,2018-07-21 22:45:03.806948,H1a2,2018-07-21 22:45:03.318171,115.0,671.705,2018-07-21 22:45:03.654024,2018-07-21 22:45:02.990402,,,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,
21,11,476.11199999999997,2018-07-21 22:45:04.465988,H1a2,2018-07-21 22:45:03.989876,115.0,671.678,2018-07-21 22:45:04.325715,2018-07-21 22:45:03.654024,2018-07-21 22:45:03.806948,-182.928,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,-12.638000000000005
22,12,488.168,2018-07-21 22:45:05.149722,H1a2,2018-07-21 22:45:04.661554,115.0,655.681,2018-07-21 22:45:04.989395,2018-07-21 22:45:04.325715,2018-07-21 22:45:04.465988,-195.56599999999997,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,28.053
23,13,393.38800000000003,2018-07-21 22:45:05.710623,H1a2,2018-07-21 22:45:05.317235,115.0,671.8539999999999,2018-07-21 22:45:05.653162,2018-07-21 22:45:04.989395,2018-07-21 22:45:05.149722,-167.513,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,-110.95299999999999
24,14,573.242,2018-07-21 22:45:06.562331,H1a2,2018-07-21 22:45:05.989089,115.0,671.578,2018-07-21 22:45:06.324878,2018-07-21 22:45:05.653162,2018-07-21 22:45:05.710623,-278.466,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,180.13
25,15,577.0409999999999,2018-07-21 22:45:07.237708,H1a2,2018-07-21 22:45:06.660667,115.0,655.597,2018-07-21 22:45:06.988465,2018-07-21 22:45:06.324878,2018-07-21 22:45:06.562331,-98.336,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,19.78
26,16,404.75300000000004,2018-07-21 22:45:07.721017,H1a2,2018-07-21 22:45:07.316264,115.0,671.672,2018-07-21 22:45:07.652100,2018-07-21 22:45:06.988465,2018-07-21 22:45:07.237708,-78.556,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,-188.363
27,17,510.82800000000003,2018-07-21 22:45:08.498764,H1a2,2018-07-21 22:45:07.987936,115.0,671.6569999999999,2018-07-21 22:45:08.323765,2018-07-21 22:45:07.652100,2018-07-21 22:45:07.721017,-266.91900000000004,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,106.08999999999996
28,18,535.251,2018-07-21 22:45:09.194844,H1a2,2018-07-21 22:45:08.659593,115.0,655.7289999999999,2018-07-21 22:45:08.987458,2018-07-21 22:45:08.323765,2018-07-21 22:45:08.498764,-160.829,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,40.351000000000006
29,19,542.544,2018-07-21 22:45:09.857866,H1a2,2018-07-21 22:45:09.315322,115.0,671.783,2018-07-21 22:45:09.651214,2018-07-21 22:45:08.987458,2018-07-21 22:45:09.194844,-120.478,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,-8.76100000000001
30,20,534.238,2018-07-21 22:45:10.521343,H1a2,2018-07-21 22:45:09.987105,115.0,655.633,2018-07-21 22:45:10.314922,2018-07-21 22:45:09.651214,2018-07-21 22:45:09.857866,-129.239,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,7.844000000000008
31,21,443.49699999999996,2018-07-21 22:45:11.086235,H1a2,2018-07-21 22:45:10.642738,115.0,671.584,2018-07-21 22:45:10.978530,2018-07-21 22:45:10.314922,2018-07-21 22:45:10.521343,-121.395,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,-106.69200000000001
32,22,459.64599999999996,2018-07-21 22:45:11.773968,H1a2,2018-07-21 22:45:11.314322,115.0,671.658,2018-07-21 22:45:11.650151,2018-07-21 22:45:10.978530,2018-07-21 22:45:11.086235,-228.08700000000002,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,16.074999999999992
33,23,545.51,2018-07-21 22:45:12.531490,H1a2,2018-07-21 22:45:11.985980,115.0,655.808,2018-07-21 22:45:12.313884,2018-07-21 22:45:11.650151,2018-07-21 22:45:11.773968,-212.012,-150.4755909090909,73.32857792784415,256.64591304347834,314.767580809153,1,
34,1,-14.502,2018-07-21 22:39:44.596815,H1a3,2018-07-21 22:39:44.611317,115.0,431.837,2018-07-21 22:39:44.827235,2018-07-21 22:39:44.387492,2018-07-21 22:39:44.596815,-14.502,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,22.58
35,2,8.078,2018-07-21 22:39:45.051232,H1a3,2018-07-21 22:39:45.043154,115.0,447.853,2018-07-21 22:39:45.267081,2018-07-21 22:39:44.827235,2018-07-21 22:39:45.051232,8.078,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-50.62900000000001
36,3,-42.551,2018-07-21 22:39:45.448456,H1a3,2018-07-21 22:39:45.491007,115.0,447.835,2018-07-21 22:39:45.714924,2018-07-21 22:39:45.267081,2018-07-21 22:39:45.448456,-42.551,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,215.38100000000003
37,4,172.83,2018-07-21 22:39:46.111672,H1a3,2018-07-21 22:39:45.938842,115.0,447.851,2018-07-21 22:39:46.162767,2018-07-21 22:39:45.714924,2018-07-21 22:39:46.111672,172.83,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-136.56799999999998
38,5,36.262,2018-07-21 22:39:46.422955,H1a3,2018-07-21 22:39:46.386693,115.0,431.57800000000003,2018-07-21 22:39:46.602482,2018-07-21 22:39:46.162767,2018-07-21 22:39:46.422955,36.262,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-87.705
39,6,-51.443000000000005,2018-07-21 22:39:46.766828,H1a3,2018-07-21 22:39:46.818271,115.0,447.81300000000005,2018-07-21 22:39:47.042177,2018-07-21 22:39:46.602482,2018-07-21 22:39:46.766828,-51.443000000000005,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-1.7190000000000012
40,7,-53.162,2018-07-21 22:39:47.212922,H1a3,2018-07-21 22:39:47.266084,115.0,447.80300000000005,2018-07-21 22:39:47.489985,2018-07-21 22:39:47.042177,2018-07-21 22:39:47.212922,-53.162,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-42.19600000000001
41,8,-95.35799999999999,2018-07-21 22:39:47.618529,H1a3,2018-07-21 22:39:47.713887,115.0,447.781,2018-07-21 22:39:47.937778,2018-07-21 22:39:47.489985,2018-07-21 22:39:47.618529,-95.35799999999999,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,63.729
42,9,-31.629,2018-07-21 22:39:48.130039,H1a3,2018-07-21 22:39:48.161668,115.0,431.70599999999996,2018-07-21 22:39:48.377521,2018-07-21 22:39:47.937778,2018-07-21 22:39:48.130039,-31.629,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
43,10,412.977,2018-07-21 22:39:49.006351,H1a3,2018-07-21 22:39:48.593374,115.0,447.792,2018-07-21 22:39:48.817270,2018-07-21 22:39:48.377521,,,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
44,11,370.595,2018-07-21 22:39:49.411761,H1a3,2018-07-21 22:39:49.041166,115.0,447.89599999999996,2018-07-21 22:39:49.265114,2018-07-21 22:39:48.817270,2018-07-21 22:39:49.006351,-34.815,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-42.486
45,12,332.155,2018-07-21 22:39:49.821217,H1a3,2018-07-21 22:39:49.489062,115.0,447.76300000000003,2018-07-21 22:39:49.712943,2018-07-21 22:39:49.265114,2018-07-21 22:39:49.411761,-77.301,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-38.306999999999995
46,13,727.86,2018-07-21 22:39:50.664685,H1a3,2018-07-21 22:39:49.936825,115.0,431.916,2018-07-21 22:39:50.152783,2018-07-21 22:39:49.712943,2018-07-21 22:39:49.821217,-115.60799999999999,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
47,14,684.7139999999999,2018-07-21 22:39:51.053455,H1a3,2018-07-21 22:39:50.368741,115.0,447.746,2018-07-21 22:39:50.592614,2018-07-21 22:39:50.152783,,,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
48,15,654.362,2018-07-21 22:39:51.470849,H1a3,2018-07-21 22:39:50.816487,115.0,447.708,2018-07-21 22:39:51.040341,2018-07-21 22:39:50.592614,2018-07-21 22:39:50.664685,-151.80200000000002,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-58.93800000000002
49,16,649.111,2018-07-21 22:39:51.913306,H1a3,2018-07-21 22:39:51.264195,115.0,447.69,2018-07-21 22:39:51.488040,2018-07-21 22:39:51.040341,2018-07-21 22:39:51.053455,-210.74,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,412.161
50,17,790.7310000000001,2018-07-21 22:39:52.502616,H1a3,2018-07-21 22:39:51.711885,115.0,431.991,2018-07-21 22:39:51.927880,2018-07-21 22:39:51.488040,2018-07-21 22:39:51.913306,201.421,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
51,18,903.377,2018-07-21 22:39:53.047253,H1a3,2018-07-21 22:39:52.143876,115.0,447.668,2018-07-21 22:39:52.367710,2018-07-21 22:39:51.927880,,,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
52,19,959.3989999999999,2018-07-21 22:39:53.550943,H1a3,2018-07-21 22:39:52.591544,115.0,447.89099999999996,2018-07-21 22:39:52.815490,2018-07-21 22:39:52.367710,2018-07-21 22:39:52.502616,-88.928,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,96.74600000000001
53,20,961.7130000000001,2018-07-21 22:39:54.001148,H1a3,2018-07-21 22:39:53.039435,115.0,447.62199999999996,2018-07-21 22:39:53.263246,2018-07-21 22:39:52.815490,2018-07-21 22:39:53.047253,7.818,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,56.06800000000001
54,21,1271.562,2018-07-21 22:39:54.758619,H1a3,2018-07-21 22:39:53.487057,115.0,431.75800000000004,2018-07-21 22:39:53.702936,2018-07-21 22:39:53.263246,2018-07-21 22:39:53.550943,63.886,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,18.447
55,22,1306.351,2018-07-21 22:39:55.225166,H1a3,2018-07-21 22:39:53.918815,115.0,447.776,2018-07-21 22:39:54.142703,2018-07-21 22:39:53.702936,2018-07-21 22:39:54.001148,82.333,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
56,23,1317.132,2018-07-21 22:39:55.683723,H1a3,2018-07-21 22:39:54.366591,115.0,447.957,2018-07-21 22:39:54.590569,2018-07-21 22:39:54.142703,,,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
57,24,1291.029,2018-07-21 22:39:56.105577,H1a3,2018-07-21 22:39:54.814548,115.0,447.97900000000004,2018-07-21 22:39:55.038537,2018-07-21 22:39:54.590569,2018-07-21 22:39:54.758619,-55.928999999999995,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,18.568000000000005
58,25,1256.607,2018-07-21 22:39:56.519134,H1a3,2018-07-21 22:39:55.262527,115.0,431.48400000000004,2018-07-21 22:39:55.478269,2018-07-21 22:39:55.038537,2018-07-21 22:39:55.225166,-37.361,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,27.073
59,26,1271.339,2018-07-21 22:39:56.965350,H1a3,2018-07-21 22:39:55.694011,115.0,447.77099999999996,2018-07-21 22:39:55.917897,2018-07-21 22:39:55.478269,2018-07-21 22:39:55.683723,-10.288,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-25.917
60,27,1282.278,2018-07-21 22:39:57.424060,H1a3,2018-07-21 22:39:56.141782,115.0,447.916,2018-07-21 22:39:56.365740,2018-07-21 22:39:55.917897,2018-07-21 22:39:56.105577,-36.205,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-34.358999999999995
61,28,1268.201,2018-07-21 22:39:57.857899,H1a3,2018-07-21 22:39:56.589698,115.0,447.64599999999996,2018-07-21 22:39:56.813521,2018-07-21 22:39:56.365740,2018-07-21 22:39:56.519134,-70.564,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-1.4300000000000068
62,29,1238.1760000000002,2018-07-21 22:39:58.275520,H1a3,2018-07-21 22:39:57.037344,115.0,431.842,2018-07-21 22:39:57.253265,2018-07-21 22:39:56.813521,2018-07-21 22:39:56.965350,-71.994,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,26.868
63,30,1232.056,2018-07-21 22:39:58.701242,H1a3,2018-07-21 22:39:57.469186,115.0,447.689,2018-07-21 22:39:57.693031,2018-07-21 22:39:57.253265,2018-07-21 22:39:57.424060,-45.126000000000005,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-13.85
64,31,1234.95,2018-07-21 22:39:59.151825,H1a3,2018-07-21 22:39:57.916875,115.0,447.972,2018-07-21 22:39:58.140861,2018-07-21 22:39:57.693031,2018-07-21 22:39:57.857899,-58.976000000000006,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-30.351
65,32,1257.588,2018-07-21 22:39:59.622435,H1a3,2018-07-21 22:39:58.364847,115.0,447.74699999999996,2018-07-21 22:39:58.588721,2018-07-21 22:39:58.140861,2018-07-21 22:39:58.275520,-89.32700000000001,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,-22.02500000000001
66,33,,,H1a3,2018-07-21 22:39:58.812594,115.0,431.69300000000004,2018-07-21 22:39:59.028440,2018-07-21 22:39:58.588721,2018-07-21 22:39:58.701242,-111.352,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,18.89
67,34,,,H1a3,2018-07-21 22:39:59.244287,115.0,447.719,2018-07-21 22:39:59.468146,2018-07-21 22:39:59.028440,2018-07-21 22:39:59.151825,-92.462,-35.8265,84.74797533610445,706.337125,537.8367571846978,4,
68,1,126.56200000000001,2018-07-21 22:43:13.722666,H1a4,2018-07-21 22:43:13.596104,115.0,335.94699999999995,2018-07-21 22:43:13.764078,2018-07-21 22:43:13.436208,2018-07-21 22:43:13.722666,126.56200000000001,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-61.363
69,2,65.199,2018-07-21 22:43:13.997250,H1a4,2018-07-21 22:43:13.932051,115.0,335.705,2018-07-21 22:43:14.099903,2018-07-21 22:43:13.764078,2018-07-21 22:43:13.997250,65.199,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-73.942
70,3,-8.743,2018-07-21 22:43:14.259013,H1a4,2018-07-21 22:43:14.267756,115.0,336.035,2018-07-21 22:43:14.435774,2018-07-21 22:43:14.099903,2018-07-21 22:43:14.259013,-8.743,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-53.257
71,4,-62.0,2018-07-21 22:43:14.541791,H1a4,2018-07-21 22:43:14.603791,115.0,335.561,2018-07-21 22:43:14.771571,2018-07-21 22:43:14.435774,2018-07-21 22:43:14.541791,-62.0,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-24.396
72,5,-86.396,2018-07-21 22:43:14.852956,H1a4,2018-07-21 22:43:14.939352,115.0,336.00300000000004,2018-07-21 22:43:15.107353,2018-07-21 22:43:14.771571,2018-07-21 22:43:14.852956,-86.396,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-4.504000000000005
73,6,-90.9,2018-07-21 22:43:15.184455,H1a4,2018-07-21 22:43:15.275355,115.0,319.921,2018-07-21 22:43:15.435315,2018-07-21 22:43:15.107353,2018-07-21 22:43:15.184455,-90.9,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,44.48800000000001
74,7,-46.412,2018-07-21 22:43:15.548864,H1a4,2018-07-21 22:43:15.595276,115.0,335.64099999999996,2018-07-21 22:43:15.763097,2018-07-21 22:43:15.435315,2018-07-21 22:43:15.548864,-46.412,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,16.369
75,8,-30.043000000000003,2018-07-21 22:43:15.900874,H1a4,2018-07-21 22:43:15.930917,115.0,336.038,2018-07-21 22:43:16.098936,2018-07-21 22:43:15.763097,2018-07-21 22:43:15.900874,-30.043000000000003,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,16.165999999999997
76,9,-13.877,2018-07-21 22:43:16.253078,H1a4,2018-07-21 22:43:16.266955,115.0,335.624,2018-07-21 22:43:16.434767,2018-07-21 22:43:16.098936,2018-07-21 22:43:16.253078,-13.877,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,16.432000000000002
77,10,2.555,2018-07-21 22:43:16.605134,H1a4,2018-07-21 22:43:16.602579,115.0,335.85699999999997,2018-07-21 22:43:16.770508,2018-07-21 22:43:16.434767,2018-07-21 22:43:16.605134,2.555,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-12.292
78,11,-9.737,2018-07-21 22:43:16.928699,H1a4,2018-07-21 22:43:16.938436,115.0,319.835,2018-07-21 22:43:17.098353,2018-07-21 22:43:16.770508,2018-07-21 22:43:16.928699,-9.737,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,7.577999999999999
79,12,-2.1590000000000003,2018-07-21 22:43:17.256112,H1a4,2018-07-21 22:43:17.258271,115.0,336.07099999999997,2018-07-21 22:43:17.426307,2018-07-21 22:43:17.098353,2018-07-21 22:43:17.256112,-2.1590000000000003,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-33.004
80,13,-35.163000000000004,2018-07-21 22:43:17.559179,H1a4,2018-07-21 22:43:17.594342,115.0,335.76599999999996,2018-07-21 22:43:17.762225,2018-07-21 22:43:17.426307,2018-07-21 22:43:17.559179,-35.163000000000004,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,4.062999999999995
81,14,-31.1,2018-07-21 22:43:17.899008,H1a4,2018-07-21 22:43:17.930108,115.0,335.68800000000005,2018-07-21 22:43:18.097952,2018-07-21 22:43:17.762225,2018-07-21 22:43:17.899008,-31.1,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-4.32
82,15,-35.42,2018-07-21 22:43:18.230376,H1a4,2018-07-21 22:43:18.265796,115.0,335.995,2018-07-21 22:43:18.433794,2018-07-21 22:43:18.097952,2018-07-21 22:43:18.230376,-35.42,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-20.601
83,16,-56.021,2018-07-21 22:43:18.545770,H1a4,2018-07-21 22:43:18.601791,115.0,319.795,2018-07-21 22:43:18.761689,2018-07-21 22:43:18.433794,2018-07-21 22:43:18.545770,-56.021,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,36.374
84,17,-19.647000000000002,2018-07-21 22:43:18.901939,H1a4,2018-07-21 22:43:18.921586,115.0,335.73900000000003,2018-07-21 22:43:19.089455,2018-07-21 22:43:18.761689,2018-07-21 22:43:18.901939,-19.647000000000002,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-28.541999999999998
85,18,-48.18899999999999,2018-07-21 22:43:19.209136,H1a4,2018-07-21 22:43:19.257325,115.0,335.88800000000003,2018-07-21 22:43:19.425269,2018-07-21 22:43:19.089455,2018-07-21 22:43:19.209136,-48.18899999999999,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-16.502000000000002
86,19,-64.691,2018-07-21 22:43:19.528522,H1a4,2018-07-21 22:43:19.593213,115.0,335.81199999999995,2018-07-21 22:43:19.761119,2018-07-21 22:43:19.425269,2018-07-21 22:43:19.528522,-64.691,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-16.62299999999999
87,20,-81.314,2018-07-21 22:43:19.847711,H1a4,2018-07-21 22:43:19.929025,115.0,335.962,2018-07-21 22:43:20.097006,2018-07-21 22:43:19.761119,2018-07-21 22:43:19.847711,-81.314,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-8.415000000000006
88,21,-89.729,2018-07-21 22:43:20.175258,H1a4,2018-07-21 22:43:20.264987,115.0,319.653,2018-07-21 22:43:20.424814,2018-07-21 22:43:20.097006,2018-07-21 22:43:20.175258,-89.729,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,-16.72
89,22,-106.449,2018-07-21 22:43:20.478191,H1a4,2018-07-21 22:43:20.584640,115.0,335.88800000000003,2018-07-21 22:43:20.752584,2018-07-21 22:43:20.424814,2018-07-21 22:43:20.478191,-106.449,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,12.165999999999995
90,23,-94.28299999999999,2018-07-21 22:43:20.826245,H1a4,2018-07-21 22:43:20.920528,115.0,335.835,2018-07-21 22:43:21.088445,2018-07-21 22:43:20.752584,2018-07-21 22:43:20.826245,-94.28299999999999,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,28.507000000000005
91,24,-65.77600000000001,2018-07-21 22:43:21.190587,H1a4,2018-07-21 22:43:21.256363,115.0,335.95099999999996,2018-07-21 22:43:21.424339,2018-07-21 22:43:21.088445,2018-07-21 22:43:21.190587,-65.77600000000001,-36.66667441860464,41.632693212541135,243.6550909090909,323.45296620128585,2,
