,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,654.661,2018-05-04 20:12:10.161108000,H1a4,2018-05-04 20:12:09.506447000,591,0 days 00:00:00.335932000,2018-05-04 20:12:09.674413000,2018-05-04 20:12:09.338671000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
2,633.849,2018-05-04 20:12:10.476228000,H1a4,2018-05-04 20:12:09.842379000,591,0 days 00:00:00.335951000,2018-05-04 20:12:10.010354500,2018-05-04 20:12:09.674413000,2018-05-04 20:12:09.927767000,85.388,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
3,674.555,2018-05-04 20:12:10.852885000,H1a4,2018-05-04 20:12:10.178330000,591,0 days 00:00:00.335759000,2018-05-04 20:12:10.346209500,2018-05-04 20:12:10.010354500,2018-05-04 20:12:10.161108000,-17.222,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
4,670.327,2018-05-04 20:12:11.184416000,H1a4,2018-05-04 20:12:10.514089000,591,0 days 00:00:00.319862000,2018-05-04 20:12:10.674020000,2018-05-04 20:12:10.346209500,2018-05-04 20:12:10.476228000,-37.861,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
5,702.48,2018-05-04 20:12:11.536431000,H1a4,2018-05-04 20:12:10.833951000,591,0 days 00:00:00.335740000,2018-05-04 20:12:11.001821000,2018-05-04 20:12:10.674020000,2018-05-04 20:12:10.852885000,18.934,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
6,984.928,2018-05-04 20:12:12.154619000,H1a4,2018-05-04 20:12:11.169691000,591,0 days 00:00:00.335774000,2018-05-04 20:12:11.337578000,2018-05-04 20:12:11.001821000,2018-05-04 20:12:11.184416000,14.725,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
7,1132.562,2018-05-04 20:12:12.638027000,H1a4,2018-05-04 20:12:11.505465000,591,0 days 00:00:00.335943000,2018-05-04 20:12:11.673436500,2018-05-04 20:12:11.337578000,2018-05-04 20:12:11.536431000,30.966,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
8,1332.58,2018-05-04 20:12:13.173988000,H1a4,2018-05-04 20:12:11.841408000,591,0 days 00:00:00.335442000,2018-05-04 20:12:12.009129000,2018-05-04 20:12:11.673436500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
9,1460.045,2018-05-04 20:12:13.636895000,H1a4,2018-05-04 20:12:12.176850000,591,0 days 00:00:00.320297000,2018-05-04 20:12:12.336998500,2018-05-04 20:12:12.009129000,2018-05-04 20:12:12.154619000,-22.231,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
10,1700.78,2018-05-04 20:12:14.197927000,H1a4,2018-05-04 20:12:12.497147000,591,0 days 00:00:00.335613000,2018-05-04 20:12:12.664953500,2018-05-04 20:12:12.336998500,2018-05-04 20:12:12.638027000,140.88,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
11,1852.13,2018-05-04 20:12:14.684890000,H1a4,2018-05-04 20:12:12.832760000,591,0 days 00:00:00.336012000,2018-05-04 20:12:13.000766000,2018-05-04 20:12:12.664953500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
12,2028.011,2018-05-04 20:12:15.196783000,H1a4,2018-05-04 20:12:13.168772000,591,0 days 00:00:00.335669000,2018-05-04 20:12:13.336606500,2018-05-04 20:12:13.000766000,2018-05-04 20:12:13.173988000,5.216,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
13,2150.983,2018-05-04 20:12:15.655424000,H1a4,2018-05-04 20:12:13.504441000,591,0 days 00:00:00.335942000,2018-05-04 20:12:13.672412000,2018-05-04 20:12:13.336606500,2018-05-04 20:12:13.636895000,132.454,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
14,2359.23,2018-05-04 20:12:16.199613000,H1a4,2018-05-04 20:12:13.840383000,591,0 days 00:00:00.335597000,2018-05-04 20:12:14.008181500,2018-05-04 20:12:13.672412000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
15,2543.542,2018-05-04 20:12:16.719522000,H1a4,2018-05-04 20:12:14.175980000,591,0 days 00:00:00.320034000,2018-05-04 20:12:14.335997000,2018-05-04 20:12:14.008181500,2018-05-04 20:12:14.197927000,21.947,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
16,2739.57,2018-05-04 20:12:17.235584000,H1a4,2018-05-04 20:12:14.496014000,591,0 days 00:00:00.335605000,2018-05-04 20:12:14.663816500,2018-05-04 20:12:14.335997000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
17,2969.148,2018-05-04 20:12:17.800767000,H1a4,2018-05-04 20:12:14.831619000,591,0 days 00:00:00.335934000,2018-05-04 20:12:14.999586000,2018-05-04 20:12:14.663816500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
18,3206.167,2018-05-04 20:12:18.373720000,H1a4,2018-05-04 20:12:15.167553000,591,0 days 00:00:00.335955000,2018-05-04 20:12:15.335530500,2018-05-04 20:12:14.999586000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
19,3390.187,2018-05-04 20:12:18.893695000,H1a4,2018-05-04 20:12:15.503508000,591,0 days 00:00:00.335453000,2018-05-04 20:12:15.671234500,2018-05-04 20:12:15.335530500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
20,4242.14,2018-05-04 20:12:20.081101000,H1a4,2018-05-04 20:12:15.838961000,591,0 days 00:00:00.320001000,2018-05-04 20:12:15.998961500,2018-05-04 20:12:15.671234500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
21,4224.839,2018-05-04 20:12:20.383801000,H1a4,2018-05-04 20:12:16.158962000,591,0 days 00:00:00.335977000,2018-05-04 20:12:16.326950500,2018-05-04 20:12:15.998961500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
22,4200.411,2018-05-04 20:12:20.695350000,H1a4,2018-05-04 20:12:16.494939000,591,0 days 00:00:00.335748000,2018-05-04 20:12:16.662813000,2018-05-04 20:12:16.326950500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
23,4179.896,2018-05-04 20:12:21.010583000,H1a4,2018-05-04 20:12:16.830687000,591,0 days 00:00:00.335853000,2018-05-04 20:12:16.998613500,2018-05-04 20:12:16.662813000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
24,4159.182,2018-05-04 20:12:21.325722000,H1a4,2018-05-04 20:12:17.166540000,591,0 days 00:00:00.335951000,2018-05-04 20:12:17.334515500,2018-05-04 20:12:16.998613500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
25,4171.307,2018-05-04 20:12:21.673798000,H1a4,2018-05-04 20:12:17.502491000,591,0 days 00:00:00.335553000,2018-05-04 20:12:17.670267500,2018-05-04 20:12:17.334515500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
26,4171.488,2018-05-04 20:12:22.009532000,H1a4,2018-05-04 20:12:17.838044000,591,0 days 00:00:00.319802000,2018-05-04 20:12:17.997945000,2018-05-04 20:12:17.670267500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
27,4232.363,2018-05-04 20:12:22.390209000,H1a4,2018-05-04 20:12:18.157846000,591,0 days 00:00:00.335969000,2018-05-04 20:12:18.325830500,2018-05-04 20:12:17.997945000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
28,4260.518,2018-05-04 20:12:22.754333000,H1a4,2018-05-04 20:12:18.493815000,591,0 days 00:00:00.335812000,2018-05-04 20:12:18.661721000,2018-05-04 20:12:18.325830500,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
29,4277.072,2018-05-04 20:12:23.106699000,H1a4,2018-05-04 20:12:18.829627000,591,0 days 00:00:00.335684000,2018-05-04 20:12:18.997469000,2018-05-04 20:12:18.661721000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
30,4334.268,2018-05-04 20:12:23.499579000,H1a4,2018-05-04 20:12:19.165311000,591,0 days 00:00:00.335827000,2018-05-04 20:12:19.333224500,2018-05-04 20:12:18.997469000,,,33.92690909090909,60.23978989248642,2764.4469062499998,1438.6675856527434
