,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,-17.066,2018-05-04 20:16:45.402595000,A2b3,2018-05-04 20:16:45.419661000,591,0 days 00:00:00.441179000,2018-05-04 20:16:45.640250500,2018-05-04 20:16:45.199071500,2018-05-04 20:16:45.402595000,-17.066,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
2,-44.827,2018-05-04 20:16:45.816013000,A2b3,2018-05-04 20:16:45.860840000,591,0 days 00:00:00.441180000,2018-05-04 20:16:46.081430000,2018-05-04 20:16:45.640250500,2018-05-04 20:16:45.816013000,-44.827,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
3,17.416,2018-05-04 20:16:46.319436000,A2b3,2018-05-04 20:16:46.302020000,591,0 days 00:00:00.464399000,2018-05-04 20:16:46.534219500,2018-05-04 20:16:46.081430000,2018-05-04 20:16:46.319436000,17.416,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
4,1.953,2018-05-04 20:16:46.768372000,A2b3,2018-05-04 20:16:46.766419000,591,0 days 00:00:00.441179000,2018-05-04 20:16:46.987008500,2018-05-04 20:16:46.534219500,2018-05-04 20:16:46.768372000,1.953,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
5,33.602,2018-05-04 20:16:47.241200000,A2b3,2018-05-04 20:16:47.207598000,591,0 days 00:00:00.441179000,2018-05-04 20:16:47.428187500,2018-05-04 20:16:46.987008500,2018-05-04 20:16:47.241200000,33.602,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
6,-37.012,2018-05-04 20:16:47.611765000,A2b3,2018-05-04 20:16:47.648777000,591,0 days 00:00:00.441179000,2018-05-04 20:16:47.869366500,2018-05-04 20:16:47.428187500,2018-05-04 20:16:47.611765000,-37.012,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
7,-7.054,2018-05-04 20:16:48.082902000,A2b3,2018-05-04 20:16:48.089956000,591,0 days 00:00:00.441179000,2018-05-04 20:16:48.310545500,2018-05-04 20:16:47.869366500,2018-05-04 20:16:48.082902000,-7.054,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
8,-5.565,2018-05-04 20:16:48.525570000,A2b3,2018-05-04 20:16:48.531135000,591,0 days 00:00:00.441179000,2018-05-04 20:16:48.751724500,2018-05-04 20:16:48.310545500,2018-05-04 20:16:48.525570000,-5.565,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
9,-9.527,2018-05-04 20:16:48.962787000,A2b3,2018-05-04 20:16:48.972314000,591,0 days 00:00:00.441179000,2018-05-04 20:16:49.192903500,2018-05-04 20:16:48.751724500,2018-05-04 20:16:48.962787000,-9.527,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
10,-22.159,2018-05-04 20:16:49.391334000,A2b3,2018-05-04 20:16:49.413493000,591,0 days 00:00:00.464400000,2018-05-04 20:16:49.645693000,2018-05-04 20:16:49.192903500,2018-05-04 20:16:49.391334000,-22.159,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
11,-38.088,2018-05-04 20:16:49.839805000,A2b3,2018-05-04 20:16:49.877893000,591,0 days 00:00:00.441179000,2018-05-04 20:16:50.098482500,2018-05-04 20:16:49.645693000,2018-05-04 20:16:49.839805000,-38.088,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
12,-44.584,2018-05-04 20:16:50.274488000,A2b3,2018-05-04 20:16:50.319072000,591,0 days 00:00:00.441179000,2018-05-04 20:16:50.539661500,2018-05-04 20:16:50.098482500,2018-05-04 20:16:50.274488000,-44.584,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
13,17.075,2018-05-04 20:16:50.777326000,A2b3,2018-05-04 20:16:50.760251000,591,0 days 00:00:00.441179000,2018-05-04 20:16:50.980840500,2018-05-04 20:16:50.539661500,2018-05-04 20:16:50.777326000,17.075,-20.889263157894742,26.023339474919442,-20.889263157894742,26.023339474919442
