,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,-74.311,2018-05-04 19:59:34.084129000,P8A2a1,2018-05-04 19:59:34.158440000,591,0 days 00:00:01.323537000,2018-05-04 19:59:34.820208500,2018-05-04 19:59:33.485061000,2018-05-04 19:59:34.084129000,-74.311,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
2,-96.895,2018-05-04 19:59:35.385082000,P8A2a1,2018-05-04 19:59:35.481977000,591,0 days 00:00:01.323538000,2018-05-04 19:59:36.143746000,2018-05-04 19:59:34.820208500,2018-05-04 19:59:35.385082000,-96.895,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
3,-15.956,2018-05-04 19:59:36.789559000,P8A2a1,2018-05-04 19:59:36.805515000,591,0 days 00:00:01.346757000,2018-05-04 19:59:37.478893500,2018-05-04 19:59:36.143746000,2018-05-04 19:59:36.789559000,-15.956,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
4,-14.688,2018-05-04 19:59:38.137584000,P8A2a1,2018-05-04 19:59:38.152272000,591,0 days 00:00:01.323537000,2018-05-04 19:59:38.814040500,2018-05-04 19:59:37.478893500,2018-05-04 19:59:38.137584000,-14.688,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
5,0.949,2018-05-04 19:59:39.476758000,P8A2a1,2018-05-04 19:59:39.475809000,591,0 days 00:00:01.346758000,2018-05-04 19:59:40.149188000,2018-05-04 19:59:38.814040500,2018-05-04 19:59:39.476758000,0.949,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
6,-79.86,2018-05-04 19:59:40.742707000,P8A2a1,2018-05-04 19:59:40.822567000,591,0 days 00:00:01.323537000,2018-05-04 19:59:41.484335500,2018-05-04 19:59:40.149188000,2018-05-04 19:59:40.742707000,-79.86,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
7,-39.537,2018-05-04 19:59:42.106567000,P8A2a1,2018-05-04 19:59:42.146104000,591,0 days 00:00:01.346758000,2018-05-04 19:59:42.819483000,2018-05-04 19:59:41.484335500,2018-05-04 19:59:42.106567000,-39.537,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
8,-51.309,2018-05-04 19:59:43.441553000,P8A2a1,2018-05-04 19:59:43.492862000,591,0 days 00:00:01.323537000,2018-05-04 19:59:44.154630500,2018-05-04 19:59:42.819483000,2018-05-04 19:59:43.441553000,-51.309,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
9,-43.066,2018-05-04 19:59:44.773333000,P8A2a1,2018-05-04 19:59:44.816399000,591,0 days 00:00:01.323537000,2018-05-04 19:59:45.478167500,2018-05-04 19:59:44.154630500,2018-05-04 19:59:44.773333000,-43.066,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
10,-8.874,2018-05-04 19:59:46.131062000,P8A2a1,2018-05-04 19:59:46.139936000,591,0 days 00:00:01.346758000,2018-05-04 19:59:46.813315000,2018-05-04 19:59:45.478167500,2018-05-04 19:59:46.131062000,-8.874,-40.769052631578944,30.878453644848797,-40.769052631578944,30.878453644848797
