,Asynchrony,IOI,Max,Mean Asynchrony,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Std Dev Asynchrony,Tap Onset,Test,True Onset,Unnamed: 0,Unnamed: 0.1,User ID
14,-221.635,655.685,2018-07-21 21:53:02.733225,-152.15682608695653,2018-07-21 21:53:02.069495,0,44.25100000000001,-221.635,-152.15682608695653,51.81554052567993,2018-07-21 21:53:02.183748,51.81554052567993,2018-07-21 21:53:02.183748,H1a2,2018-07-21 21:53:02.405383,14,3,130
15,-177.384,671.658,2018-07-21 21:53:03.396897,-152.15682608695653,2018-07-21 21:53:02.733225,0,44.928,-177.384,-152.15682608695653,51.81554052567993,2018-07-21 21:53:02.883684,51.81554052567993,2018-07-21 21:53:02.883684,H1a2,2018-07-21 21:53:03.061068,15,4,130
16,-132.45600000000002,671.5980000000002,2018-07-21 21:53:04.068525,-152.15682608695653,2018-07-21 21:53:03.396897,0,-45.15100000000001,-132.45600000000002,-152.15682608695653,51.81554052567993,2018-07-21 21:53:03.600270,51.81554052567993,2018-07-21 21:53:03.600270,H1a2,2018-07-21 21:53:03.732726,16,5,130
17,-177.607,655.76,2018-07-21 21:53:04.732204,-152.15682608695653,2018-07-21 21:53:04.068525,0,-17.27000000000001,-177.607,-152.15682608695653,51.81554052567993,2018-07-21 21:53:04.226717,51.81554052567993,2018-07-21 21:53:04.226717,H1a2,2018-07-21 21:53:04.404324,17,6,130
18,-194.877,671.5,2018-07-21 21:53:05.395834,-152.15682608695653,2018-07-21 21:53:04.732204,0,24.536,-194.877,-152.15682608695653,51.81554052567993,2018-07-21 21:53:04.865207,51.81554052567993,2018-07-21 21:53:04.865207,H1a2,2018-07-21 21:53:05.060084,18,7,130
19,-170.34099999999995,655.7330000000002,2018-07-21 21:53:06.059450,-152.15682608695653,2018-07-21 21:53:05.395834,0,36.227,-170.34099999999995,-152.15682608695653,51.81554052567993,2018-07-21 21:53:05.561243,51.81554052567993,2018-07-21 21:53:05.561243,H1a2,2018-07-21 21:53:05.731584,19,8,130
20,-134.114,671.725,2018-07-21 21:53:06.723180,-152.15682608695653,2018-07-21 21:53:06.059450,0,-41.24500000000001,-134.114,-152.15682608695653,51.81554052567993,2018-07-21 21:53:06.253203,51.81554052567993,2018-07-21 21:53:06.253203,H1a2,2018-07-21 21:53:06.387317,20,9,130
21,-175.359,671.559,2018-07-21 21:53:07.394821,-152.15682608695653,2018-07-21 21:53:06.723180,0,-4.1159999999999854,-175.359,-152.15682608695653,51.81554052567993,2018-07-21 21:53:06.883683,51.81554052567993,2018-07-21 21:53:06.883683,H1a2,2018-07-21 21:53:07.059042,21,10,130
22,-179.475,655.952,2018-07-21 21:53:08.058577,-152.15682608695653,2018-07-21 21:53:07.394821,0,48.089,-179.475,-152.15682608695653,51.81554052567993,2018-07-21 21:53:07.551126,51.81554052567993,2018-07-21 21:53:07.551126,H1a2,2018-07-21 21:53:07.730601,22,11,130
23,-131.386,671.4060000000002,2018-07-21 21:53:08.722256,-152.15682608695653,2018-07-21 21:53:08.058577,0,-36.611999999999995,-131.386,-152.15682608695653,51.81554052567993,2018-07-21 21:53:08.255167,51.81554052567993,2018-07-21 21:53:08.255167,H1a2,2018-07-21 21:53:08.386553,23,12,130
24,-167.998,671.7130000000002,2018-07-21 21:53:09.393815,-152.15682608695653,2018-07-21 21:53:08.722256,0,3.772999999999996,-167.998,-152.15682608695653,51.81554052567993,2018-07-21 21:53:08.889961,51.81554052567993,2018-07-21 21:53:08.889961,H1a2,2018-07-21 21:53:09.057959,24,13,130
25,-164.225,655.85,2018-07-21 21:53:10.057597,-152.15682608695653,2018-07-21 21:53:09.393815,0,23.888000000000005,-164.225,-152.15682608695653,51.81554052567993,2018-07-21 21:53:09.565447,51.81554052567993,2018-07-21 21:53:09.565447,H1a2,2018-07-21 21:53:09.729672,25,14,130
26,-140.33700000000002,671.5110000000002,2018-07-21 21:53:10.721277,-152.15682608695653,2018-07-21 21:53:10.057597,0,12.161,-140.33700000000002,-152.15682608695653,51.81554052567993,2018-07-21 21:53:10.245185,51.81554052567993,2018-07-21 21:53:10.245185,H1a2,2018-07-21 21:53:10.385522,26,15,130
27,-128.17600000000002,655.696,2018-07-21 21:53:11.384881,-152.15682608695653,2018-07-21 21:53:10.721277,0,-45.76000000000002,-128.17600000000002,-152.15682608695653,51.81554052567993,2018-07-21 21:53:10.928857,51.81554052567993,2018-07-21 21:53:10.928857,H1a2,2018-07-21 21:53:11.057033,27,16,130
28,-173.93599999999995,671.6569999999998,2018-07-21 21:53:12.048558,-152.15682608695653,2018-07-21 21:53:11.384881,0,12.235000000000017,-173.93599999999995,-152.15682608695653,51.81554052567993,2018-07-21 21:53:11.538793,51.81554052567993,2018-07-21 21:53:11.538793,H1a2,2018-07-21 21:53:11.712729,28,17,130
29,-161.701,671.659,2018-07-21 21:53:12.720215,-152.15682608695653,2018-07-21 21:53:12.048558,0,3.7129999999999934,-161.701,-152.15682608695653,51.81554052567993,2018-07-21 21:53:12.222685,51.81554052567993,2018-07-21 21:53:12.222685,H1a2,2018-07-21 21:53:12.384386,29,18,130
30,-157.988,655.816,2018-07-21 21:53:13.383953,-152.15682608695653,2018-07-21 21:53:12.720215,0,7.301999999999992,-157.988,-152.15682608695653,51.81554052567993,2018-07-21 21:53:12.898057,51.81554052567993,2018-07-21 21:53:12.898057,H1a2,2018-07-21 21:53:13.056045,30,19,130
31,-150.686,671.487,2018-07-21 21:53:14.047604,-152.15682608695653,2018-07-21 21:53:13.383953,0,-32.62299999999999,-150.686,-152.15682608695653,51.81554052567993,2018-07-21 21:53:13.561175,51.81554052567993,2018-07-21 21:53:13.561175,H1a2,2018-07-21 21:53:13.711861,31,20,130
32,-183.30900000000003,655.815,2018-07-21 21:53:14.711256,-152.15682608695653,2018-07-21 21:53:14.047604,0,32.054,-183.30900000000003,-152.15682608695653,51.81554052567993,2018-07-21 21:53:14.200039,51.81554052567993,2018-07-21 21:53:14.200039,H1a2,2018-07-21 21:53:14.383348,32,21,130
33,-151.255,671.5310000000002,2018-07-21 21:53:15.374928,-152.15682608695653,2018-07-21 21:53:14.711256,0,4.185000000000001,-151.255,-152.15682608695653,51.81554052567993,2018-07-21 21:53:14.887908,51.81554052567993,2018-07-21 21:53:14.887908,H1a2,2018-07-21 21:53:15.039163,33,22,130
34,-147.07,671.6289999999998,2018-07-21 21:53:16.046509,-152.15682608695653,2018-07-21 21:53:15.374928,0,,-147.07,-152.15682608695653,51.81554052567993,2018-07-21 21:53:15.563624,51.81554052567993,2018-07-21 21:53:15.563624,H1a2,2018-07-21 21:53:15.710694,34,23,130
35,50.593,447.961,2018-07-21 21:47:46.866256,-83.57532352941176,2018-07-21 21:47:46.418431,0,-128.69,50.593,-83.57532352941176,35.50916702701943,2018-07-21 21:47:46.692868,35.50916702701943,2018-07-21 21:47:46.692868,H1a3,2018-07-21 21:47:46.642275,35,1,130
36,-78.097,431.664,2018-07-21 21:47:47.306068,-83.57532352941176,2018-07-21 21:47:46.866256,0,-30.26400000000001,-78.097,-83.57532352941176,35.50916702701943,2018-07-21 21:47:47.012139,35.50916702701943,2018-07-21 21:47:47.012139,H1a3,2018-07-21 21:47:47.090236,36,2,130
37,-108.361,447.717,2018-07-21 21:47:47.745758,-83.57532352941176,2018-07-21 21:47:47.306068,0,-46.563,-108.361,-83.57532352941176,35.50916702701943,2018-07-21 21:47:47.413539,35.50916702701943,2018-07-21 21:47:47.413539,H1a3,2018-07-21 21:47:47.521900,37,3,130
38,-154.924,447.815,2018-07-21 21:47:48.193524,-83.57532352941176,2018-07-21 21:47:47.745758,0,27.053000000000008,-154.924,-83.57532352941176,35.50916702701943,2018-07-21 21:47:47.814693,35.50916702701943,2018-07-21 21:47:47.814693,H1a3,2018-07-21 21:47:47.969617,38,4,130
39,-127.871,447.831,2018-07-21 21:47:48.641348,-83.57532352941176,2018-07-21 21:47:48.193524,0,-17.940000000000012,-127.871,-83.57532352941176,35.50916702701943,2018-07-21 21:47:48.289561,35.50916702701943,2018-07-21 21:47:48.289561,H1a3,2018-07-21 21:47:48.417432,39,5,130
40,-145.811,431.871,2018-07-21 21:47:49.081198,-83.57532352941176,2018-07-21 21:47:48.641348,0,51.232000000000006,-145.811,-83.57532352941176,35.50916702701943,2018-07-21 21:47:48.719452,35.50916702701943,2018-07-21 21:47:48.719452,H1a3,2018-07-21 21:47:48.865263,40,6,130
41,-94.579,447.627,2018-07-21 21:47:49.520948,-83.57532352941176,2018-07-21 21:47:49.081198,0,-9.534000000000006,-94.579,-83.57532352941176,35.50916702701943,2018-07-21 21:47:49.202555,35.50916702701943,2018-07-21 21:47:49.202555,H1a3,2018-07-21 21:47:49.297134,41,7,130
42,-104.113,447.745,2018-07-21 21:47:49.968634,-83.57532352941176,2018-07-21 21:47:49.520948,0,14.897999999999994,-104.113,-83.57532352941176,35.50916702701943,2018-07-21 21:47:49.640648,35.50916702701943,2018-07-21 21:47:49.640648,H1a3,2018-07-21 21:47:49.744761,42,8,130
43,-89.215,447.915,2018-07-21 21:47:50.416464,-83.57532352941176,2018-07-21 21:47:49.968634,0,10.689999999999998,-89.215,-83.57532352941176,35.50916702701943,2018-07-21 21:47:50.103291,35.50916702701943,2018-07-21 21:47:50.103291,H1a3,2018-07-21 21:47:50.192506,43,9,130
44,-78.525,431.668,2018-07-21 21:47:50.856255,-83.57532352941176,2018-07-21 21:47:50.416464,0,26.84200000000001,-78.525,-83.57532352941176,35.50916702701943,2018-07-21 21:47:50.561896,35.50916702701943,2018-07-21 21:47:50.561896,H1a3,2018-07-21 21:47:50.640421,44,10,130
45,-51.683,447.711,2018-07-21 21:47:51.295945,-83.57532352941176,2018-07-21 21:47:50.856255,0,-13.744000000000007,-51.683,-83.57532352941176,35.50916702701943,2018-07-21 21:47:51.020406,35.50916702701943,2018-07-21 21:47:51.020406,H1a3,2018-07-21 21:47:51.072089,45,11,130
46,-65.42699999999999,447.909,2018-07-21 21:47:51.743754,-83.57532352941176,2018-07-21 21:47:51.295945,0,-13.903999999999995,-65.42699999999999,-83.57532352941176,35.50916702701943,2018-07-21 21:47:51.454373,35.50916702701943,2018-07-21 21:47:51.454373,H1a3,2018-07-21 21:47:51.519800,46,12,130
47,-79.331,447.72,2018-07-21 21:47:52.191569,-83.57532352941176,2018-07-21 21:47:51.743754,0,-5.649000000000001,-79.331,-83.57532352941176,35.50916702701943,2018-07-21 21:47:51.888378,35.50916702701943,2018-07-21 21:47:51.888378,H1a3,2018-07-21 21:47:51.967709,47,13,130
48,-84.98,431.811,2018-07-21 21:47:52.631334,-83.57532352941176,2018-07-21 21:47:52.191569,0,47.121,-84.98,-83.57532352941176,35.50916702701943,2018-07-21 21:47:52.330449,35.50916702701943,2018-07-21 21:47:52.330449,H1a3,2018-07-21 21:47:52.415429,48,14,130
49,-37.859,447.763,2018-07-21 21:47:53.071121,-83.57532352941176,2018-07-21 21:47:52.631334,0,-38.31500000000001,-37.859,-83.57532352941176,35.50916702701943,2018-07-21 21:47:52.809381,35.50916702701943,2018-07-21 21:47:52.809381,H1a3,2018-07-21 21:47:52.847240,49,15,130
50,-76.17399999999998,447.836,2018-07-21 21:47:53.518921,-83.57532352941176,2018-07-21 21:47:53.071121,0,-5.61699999999999,-76.17399999999998,-83.57532352941176,35.50916702701943,2018-07-21 21:47:53.218829,35.50916702701943,2018-07-21 21:47:53.218829,H1a3,2018-07-21 21:47:53.295003,50,16,130
51,-81.791,447.763,2018-07-21 21:47:53.966720,-83.57532352941176,2018-07-21 21:47:53.518921,0,-38.348,-81.791,-83.57532352941176,35.50916702701943,2018-07-21 21:47:53.661048,35.50916702701943,2018-07-21 21:47:53.661048,H1a3,2018-07-21 21:47:53.742839,51,17,130
52,-120.139,431.73800000000006,2018-07-21 21:47:54.406471,-83.57532352941176,2018-07-21 21:47:53.966720,0,2.283999999999992,-120.139,-83.57532352941176,35.50916702701943,2018-07-21 21:47:54.070463,35.50916702701943,2018-07-21 21:47:54.070463,H1a3,2018-07-21 21:47:54.190602,52,18,130
53,-117.855,447.729,2018-07-21 21:47:54.846204,-83.57532352941176,2018-07-21 21:47:54.406471,0,18.963000000000008,-117.855,-83.57532352941176,35.50916702701943,2018-07-21 21:47:54.504485,35.50916702701943,2018-07-21 21:47:54.504485,H1a3,2018-07-21 21:47:54.622340,53,19,130
54,-98.892,448.048,2018-07-21 21:47:55.294093,-83.57532352941176,2018-07-21 21:47:54.846204,0,22.76599999999999,-98.892,-83.57532352941176,35.50916702701943,2018-07-21 21:47:54.971177,35.50916702701943,2018-07-21 21:47:54.971177,H1a3,2018-07-21 21:47:55.070069,54,20,130
55,-76.126,447.732,2018-07-21 21:47:55.741983,-83.57532352941176,2018-07-21 21:47:55.294093,0,6.756,-76.126,-83.57532352941176,35.50916702701943,2018-07-21 21:47:55.441991,35.50916702701943,2018-07-21 21:47:55.441991,H1a3,2018-07-21 21:47:55.518117,55,21,130
56,-69.37,431.641,2018-07-21 21:47:56.181670,-83.57532352941176,2018-07-21 21:47:55.741983,0,10.529000000000003,-69.37,-83.57532352941176,35.50916702701943,2018-07-21 21:47:55.896479,35.50916702701943,2018-07-21 21:47:55.896479,H1a3,2018-07-21 21:47:55.965849,56,22,130
57,-58.841,447.775,2018-07-21 21:47:56.621377,-83.57532352941176,2018-07-21 21:47:56.181670,0,-42.61899999999999,-58.841,-83.57532352941176,35.50916702701943,2018-07-21 21:47:56.338649,35.50916702701943,2018-07-21 21:47:56.338649,H1a3,2018-07-21 21:47:56.397490,57,23,130
58,-101.46,447.853,2018-07-21 21:47:57.069192,-83.57532352941176,2018-07-21 21:47:56.621377,0,-17.864000000000004,-101.46,-83.57532352941176,35.50916702701943,2018-07-21 21:47:56.743805,35.50916702701943,2018-07-21 21:47:56.743805,H1a3,2018-07-21 21:47:56.845265,58,24,130
59,-119.324,447.762,2018-07-21 21:47:57.516999,-83.57532352941176,2018-07-21 21:47:57.069192,0,35.37600000000001,-119.324,-83.57532352941176,35.50916702701943,2018-07-21 21:47:57.173794,35.50916702701943,2018-07-21 21:47:57.173794,H1a3,2018-07-21 21:47:57.293118,59,25,130
60,-83.948,431.864,2018-07-21 21:47:57.956812,-83.57532352941176,2018-07-21 21:47:57.516999,0,-10.277000000000001,-83.948,-83.57532352941176,35.50916702701943,2018-07-21 21:47:57.656932,35.50916702701943,2018-07-21 21:47:57.656932,H1a3,2018-07-21 21:47:57.740880,60,26,130
61,-94.225,447.636,2018-07-21 21:47:58.396562,-83.57532352941176,2018-07-21 21:47:57.956812,0,10.908,-94.225,-83.57532352941176,35.50916702701943,2018-07-21 21:47:58.078519,35.50916702701943,2018-07-21 21:47:58.078519,H1a3,2018-07-21 21:47:58.172744,61,27,130
62,-83.31700000000002,447.874,2018-07-21 21:47:58.844317,-83.57532352941176,2018-07-21 21:47:58.396562,0,-13.701000000000008,-83.31700000000002,-83.57532352941176,35.50916702701943,2018-07-21 21:47:58.537063,35.50916702701943,2018-07-21 21:47:58.537063,H1a3,2018-07-21 21:47:58.620380,62,28,130
63,-97.018,447.701,2018-07-21 21:47:59.292105,-83.57532352941176,2018-07-21 21:47:58.844317,0,23.033,-97.018,-83.57532352941176,35.50916702701943,2018-07-21 21:47:58.971236,35.50916702701943,2018-07-21 21:47:58.971236,H1a3,2018-07-21 21:47:59.068254,63,29,130
64,-73.985,431.788,2018-07-21 21:47:59.731849,-83.57532352941176,2018-07-21 21:47:59.292105,0,18.549,-73.985,-83.57532352941176,35.50916702701943,2018-07-21 21:47:59.441970,35.50916702701943,2018-07-21 21:47:59.441970,H1a3,2018-07-21 21:47:59.515955,64,30,130
65,-55.43600000000001,447.736,2018-07-21 21:48:00.171611,-83.57532352941176,2018-07-21 21:47:59.731849,0,-9.675999999999997,-55.43600000000001,-83.57532352941176,35.50916702701943,2018-07-21 21:47:59.892307,35.50916702701943,2018-07-21 21:47:59.892307,H1a3,2018-07-21 21:47:59.947743,65,31,130
66,-65.112,447.798,2018-07-21 21:48:00.619378,-83.57532352941176,2018-07-21 21:48:00.171611,0,6.667999999999991,-65.112,-83.57532352941176,35.50916702701943,2018-07-21 21:48:00.330367,35.50916702701943,2018-07-21 21:48:00.330367,H1a3,2018-07-21 21:48:00.395479,66,32,130
67,-58.444,447.80800000000005,2018-07-21 21:48:01.067181,-83.57532352941176,2018-07-21 21:48:00.619378,0,-1.4769999999999968,-58.444,-83.57532352941176,35.50916702701943,2018-07-21 21:48:00.784833,35.50916702701943,2018-07-21 21:48:00.784833,H1a3,2018-07-21 21:48:00.843277,67,33,130
68,-59.92100000000001,431.779,2018-07-21 21:48:01.506974,-83.57532352941176,2018-07-21 21:48:01.067181,0,,-59.92100000000001,-83.57532352941176,35.50916702701943,2018-07-21 21:48:01.231164,35.50916702701943,2018-07-21 21:48:01.231164,H1a3,2018-07-21 21:48:01.291085,68,34,130
69,121.49,335.908,2018-07-21 21:51:16.289742,-46.35713333333333,2018-07-21 21:51:15.953807,0,-118.902,121.49,-46.35713333333333,38.69976124638591,2018-07-21 21:51:16.243278,38.69976124638591,2018-07-21 21:51:16.243278,H1a4,2018-07-21 21:51:16.121788,69,1,130
70,2.588,319.833,2018-07-21 21:51:16.617613,-46.35713333333333,2018-07-21 21:51:16.289742,0,7.71,2.588,-46.35713333333333,38.69976124638591,2018-07-21 21:51:16.460284,38.69976124638591,2018-07-21 21:51:16.460284,H1a4,2018-07-21 21:51:16.457696,70,2,130
71,10.298,335.709,2018-07-21 21:51:16.945384,-46.35713333333333,2018-07-21 21:51:16.617613,0,3.84,10.298,-46.35713333333333,38.69976124638591,2018-07-21 21:51:16.787827,38.69976124638591,2018-07-21 21:51:16.787827,H1a4,2018-07-21 21:51:16.777529,71,3,130
72,14.138,335.98,2018-07-21 21:51:17.281228,-46.35713333333333,2018-07-21 21:51:16.945384,0,-16.317999999999998,14.138,-46.35713333333333,38.69976124638591,2018-07-21 21:51:17.127376,38.69976124638591,2018-07-21 21:51:17.127376,H1a4,2018-07-21 21:51:17.113238,72,4,130
73,-2.18,335.686,2018-07-21 21:51:17.617061,-46.35713333333333,2018-07-21 21:51:17.281228,0,0.03000000000000025,-2.18,-46.35713333333333,38.69976124638591,2018-07-21 21:51:17.447038,38.69976124638591,2018-07-21 21:51:17.447038,H1a4,2018-07-21 21:51:17.449218,73,5,130
74,-2.15,335.787,2018-07-21 21:51:17.952797,-46.35713333333333,2018-07-21 21:51:17.617061,0,-16.455000000000002,-2.15,-46.35713333333333,38.69976124638591,2018-07-21 21:51:17.782754,38.69976124638591,2018-07-21 21:51:17.782754,H1a4,2018-07-21 21:51:17.784904,74,6,130
75,-18.605,335.8830000000001,2018-07-21 21:51:18.288632,-46.35713333333333,2018-07-21 21:51:17.952797,0,-12.614,-18.605,-46.35713333333333,38.69976124638591,2018-07-21 21:51:18.102086,38.69976124638591,2018-07-21 21:51:18.102086,H1a4,2018-07-21 21:51:18.120691,75,7,130
76,-31.219,319.931,2018-07-21 21:51:18.616539,-46.35713333333333,2018-07-21 21:51:18.288632,0,24.01400000000001,-31.219,-46.35713333333333,38.69976124638591,2018-07-21 21:51:18.425355,38.69976124638591,2018-07-21 21:51:18.425355,H1a4,2018-07-21 21:51:18.456574,76,8,130
77,-7.205,335.884,2018-07-21 21:51:18.944447,-46.35713333333333,2018-07-21 21:51:18.616539,0,-24.83,-7.205,-46.35713333333333,38.69976124638591,2018-07-21 21:51:18.769300,38.69976124638591,2018-07-21 21:51:18.769300,H1a4,2018-07-21 21:51:18.776505,77,9,130
78,-32.035,335.801,2018-07-21 21:51:19.280289,-46.35713333333333,2018-07-21 21:51:18.944447,0,12.492999999999995,-32.035,-46.35713333333333,38.69976124638591,2018-07-21 21:51:19.080354,38.69976124638591,2018-07-21 21:51:19.080354,H1a4,2018-07-21 21:51:19.112389,78,10,130
79,-19.542,335.811,2018-07-21 21:51:19.616095,-46.35713333333333,2018-07-21 21:51:19.280289,0,-0.14899999999999736,-19.542,-46.35713333333333,38.69976124638591,2018-07-21 21:51:19.428648,38.69976124638591,2018-07-21 21:51:19.428648,H1a4,2018-07-21 21:51:19.448190,79,11,130
80,-19.691,335.875,2018-07-21 21:51:19.951939,-46.35713333333333,2018-07-21 21:51:19.616095,0,-8.466000000000001,-19.691,-46.35713333333333,38.69976124638591,2018-07-21 21:51:19.764310,38.69976124638591,2018-07-21 21:51:19.764310,H1a4,2018-07-21 21:51:19.784001,80,12,130
81,-28.157,319.823,2018-07-21 21:51:20.279787,-46.35713333333333,2018-07-21 21:51:19.951939,0,11.921,-28.157,-46.35713333333333,38.69976124638591,2018-07-21 21:51:20.091719,38.69976124638591,2018-07-21 21:51:20.091719,H1a4,2018-07-21 21:51:20.119876,81,13,130
82,-16.236,335.704,2018-07-21 21:51:20.607551,-46.35713333333333,2018-07-21 21:51:20.279787,0,-45.02800000000001,-16.236,-46.35713333333333,38.69976124638591,2018-07-21 21:51:20.423463,38.69976124638591,2018-07-21 21:51:20.423463,H1a4,2018-07-21 21:51:20.439699,82,14,130
83,-61.264,335.897,2018-07-21 21:51:20.943351,-46.35713333333333,2018-07-21 21:51:20.607551,0,-4.205999999999996,-61.264,-46.35713333333333,38.69976124638591,2018-07-21 21:51:20.714139,38.69976124638591,2018-07-21 21:51:20.714139,H1a4,2018-07-21 21:51:20.775403,83,15,130
84,-65.47,335.915,2018-07-21 21:51:21.279258,-46.35713333333333,2018-07-21 21:51:20.943351,0,-12.837000000000005,-65.47,-46.35713333333333,38.69976124638591,2018-07-21 21:51:21.045830,38.69976124638591,2018-07-21 21:51:21.045830,H1a4,2018-07-21 21:51:21.111300,84,16,130
85,-78.307,335.8780000000001,2018-07-21 21:51:21.615154,-46.35713333333333,2018-07-21 21:51:21.279258,0,8.286000000000001,-78.307,-46.35713333333333,38.69976124638591,2018-07-21 21:51:21.368908,38.69976124638591,2018-07-21 21:51:21.368908,H1a4,2018-07-21 21:51:21.447215,85,17,130
86,-70.021,335.6430000000001,2018-07-21 21:51:21.950914,-46.35713333333333,2018-07-21 21:51:21.615154,0,-0.14000000000000054,-70.021,-46.35713333333333,38.69976124638591,2018-07-21 21:51:21.713072,38.69976124638591,2018-07-21 21:51:21.713072,H1a4,2018-07-21 21:51:21.783093,86,18,130
87,-70.161,319.899,2018-07-21 21:51:22.278686,-46.35713333333333,2018-07-21 21:51:21.950914,0,7.643999999999997,-70.161,-46.35713333333333,38.69976124638591,2018-07-21 21:51:22.048575,38.69976124638591,2018-07-21 21:51:22.048575,H1a4,2018-07-21 21:51:22.118736,87,19,130
88,-62.517,335.978,2018-07-21 21:51:22.606624,-46.35713333333333,2018-07-21 21:51:22.278686,0,-0.1419999999999959,-62.517,-46.35713333333333,38.69976124638591,2018-07-21 21:51:22.376118,38.69976124638591,2018-07-21 21:51:22.376118,H1a4,2018-07-21 21:51:22.438635,88,20,130
89,-62.659,335.733,2018-07-21 21:51:22.942480,-46.35713333333333,2018-07-21 21:51:22.606624,0,4.119,-62.659,-46.35713333333333,38.69976124638591,2018-07-21 21:51:22.711954,38.69976124638591,2018-07-21 21:51:22.711954,H1a4,2018-07-21 21:51:22.774613,89,21,130
