,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
0,1,-157.609,2018-07-21 21:51:37.409843,H1a1,2018-07-21 21:51:37.567452,130,1343.1629999999998,2018-07-21 21:51:38.239034,2018-07-21 21:51:36.903681,2018-07-21 21:51:37.409843,-157.609,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-8.151999999999987
1,2,-165.761,2018-07-21 21:51:38.744854,H1a1,2018-07-21 21:51:38.910615,130,1327.4979999999998,2018-07-21 21:51:39.574364,2018-07-21 21:51:38.239034,2018-07-21 21:51:38.744854,-165.761,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-17.712000000000018
2,3,-183.47299999999998,2018-07-21 21:51:40.054640,H1a1,2018-07-21 21:51:40.238113,130,1327.2089999999998,2018-07-21 21:51:40.901718,2018-07-21 21:51:39.574364,2018-07-21 21:51:40.054640,-183.47299999999998,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-61.899999999999984
3,4,-245.373,2018-07-21 21:51:41.319949,H1a1,2018-07-21 21:51:41.565322,130,1343.4579999999999,2018-07-21 21:51:42.237051,2018-07-21 21:51:40.901718,2018-07-21 21:51:41.319949,-245.373,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-74.18299999999998
4,5,-319.556,2018-07-21 21:51:42.589224,H1a1,2018-07-21 21:51:42.908780,130,1327.354,2018-07-21 21:51:43.572457,2018-07-21 21:51:42.237051,2018-07-21 21:51:42.589224,-319.556,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-82.79299999999999
5,6,-402.349,2018-07-21 21:51:43.833785,H1a1,2018-07-21 21:51:44.236134,130,1327.236,2018-07-21 21:51:44.899752,2018-07-21 21:51:43.572457,2018-07-21 21:51:43.833785,-402.349,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,19.581999999999994
6,7,-382.767,2018-07-21 21:51:45.180603,H1a1,2018-07-21 21:51:45.563370,130,1327.494,2018-07-21 21:51:46.227117,2018-07-21 21:51:44.899752,2018-07-21 21:51:45.180603,-382.767,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,80.971
7,8,-301.796,2018-07-21 21:51:46.589068,H1a1,2018-07-21 21:51:46.890864,130,1343.318,2018-07-21 21:51:47.562523,2018-07-21 21:51:46.227117,2018-07-21 21:51:46.589068,-301.796,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-53.50700000000001
8,9,-355.30300000000005,2018-07-21 21:51:47.878879,H1a1,2018-07-21 21:51:48.234182,130,1327.203,2018-07-21 21:51:48.897783,2018-07-21 21:51:47.562523,2018-07-21 21:51:47.878879,-355.30300000000005,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,130.317
9,10,-224.986,2018-07-21 21:51:49.336399,H1a1,2018-07-21 21:51:49.561385,130,1327.53,2018-07-21 21:51:50.225150,2018-07-21 21:51:48.897783,2018-07-21 21:51:49.336399,-224.986,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-115.93
10,11,-340.916,2018-07-21 21:51:50.547999,H1a1,2018-07-21 21:51:50.888915,130,1343.4229999999998,2018-07-21 21:51:51.560627,2018-07-21 21:51:50.225150,2018-07-21 21:51:50.547999,-340.916,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,-73.98500000000001
11,12,-414.901,2018-07-21 21:51:51.817437,H1a1,2018-07-21 21:51:52.232338,130,1327.3529999999998,2018-07-21 21:51:52.896015,2018-07-21 21:51:51.560627,2018-07-21 21:51:51.817437,-414.901,-291.2325,93.03409242608568,-291.2325,93.03409242608568,0,
12,1,61.146,2018-07-21 21:53:01.123229,H1a2,2018-07-21 21:53:01.062083,130,671.523,2018-07-21 21:53:01.397845,2018-07-21 21:53:00.734082,2018-07-21 21:53:01.123229,61.146,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,-200.584
13,2,-139.438,2018-07-21 21:53:01.594168,H1a2,2018-07-21 21:53:01.733606,130,671.7769999999999,2018-07-21 21:53:02.069495,2018-07-21 21:53:01.397845,2018-07-21 21:53:01.594168,-139.438,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,-82.197
14,3,-221.635,2018-07-21 21:53:02.183748,H1a2,2018-07-21 21:53:02.405383,130,655.685,2018-07-21 21:53:02.733225,2018-07-21 21:53:02.069495,2018-07-21 21:53:02.183748,-221.635,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,44.25100000000001
15,4,-177.38400000000001,2018-07-21 21:53:02.883684,H1a2,2018-07-21 21:53:03.061068,130,671.658,2018-07-21 21:53:03.396897,2018-07-21 21:53:02.733225,2018-07-21 21:53:02.883684,-177.38400000000001,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,44.928000000000004
16,5,-132.45600000000002,2018-07-21 21:53:03.600270,H1a2,2018-07-21 21:53:03.732726,130,671.5980000000001,2018-07-21 21:53:04.068525,2018-07-21 21:53:03.396897,2018-07-21 21:53:03.600270,-132.45600000000002,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,-45.15100000000001
17,6,-177.607,2018-07-21 21:53:04.226717,H1a2,2018-07-21 21:53:04.404324,130,655.76,2018-07-21 21:53:04.732204,2018-07-21 21:53:04.068525,2018-07-21 21:53:04.226717,-177.607,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,-17.27000000000001
18,7,-194.877,2018-07-21 21:53:04.865207,H1a2,2018-07-21 21:53:05.060084,130,671.5,2018-07-21 21:53:05.395834,2018-07-21 21:53:04.732204,2018-07-21 21:53:04.865207,-194.877,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,24.535999999999998
19,8,-170.34099999999998,2018-07-21 21:53:05.561243,H1a2,2018-07-21 21:53:05.731584,130,655.7330000000001,2018-07-21 21:53:06.059450,2018-07-21 21:53:05.395834,2018-07-21 21:53:05.561243,-170.34099999999998,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,36.227
20,9,-134.114,2018-07-21 21:53:06.253203,H1a2,2018-07-21 21:53:06.387317,130,671.725,2018-07-21 21:53:06.723180,2018-07-21 21:53:06.059450,2018-07-21 21:53:06.253203,-134.114,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,-41.24500000000001
21,10,-175.359,2018-07-21 21:53:06.883683,H1a2,2018-07-21 21:53:07.059042,130,671.559,2018-07-21 21:53:07.394821,2018-07-21 21:53:06.723180,2018-07-21 21:53:06.883683,-175.359,-152.15682608695653,51.81554052567993,-152.15682608695653,51.81554052567993,0,-4.1159999999999854
