,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,-29.228,2018-05-05 17:12:49.648788000,A4a4,2018-05-05 17:12:49.678016000,486.0,0 days 00:00:00.301859000,2018-05-05 17:12:49.828945500,2018-05-05 17:12:49.515476000,2018-05-05 17:12:49.648788000,-29.228,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
2,-52.657,2018-05-05 17:12:49.927218000,A4a4,2018-05-05 17:12:49.979875000,486.0,0 days 00:00:00.325079000,2018-05-05 17:12:50.142414500,2018-05-05 17:12:49.828945500,2018-05-05 17:12:49.927218000,-52.657,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
3,-50.237,2018-05-05 17:12:50.254717000,A4a4,2018-05-05 17:12:50.304954000,486.0,0 days 00:00:00.301860000,2018-05-05 17:12:50.455884000,2018-05-05 17:12:50.142414500,2018-05-05 17:12:50.254717000,-50.237,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
4,-42.61,2018-05-05 17:12:50.564204000,A4a4,2018-05-05 17:12:50.606814000,486.0,0 days 00:00:00.301859000,2018-05-05 17:12:50.757743500,2018-05-05 17:12:50.455884000,2018-05-05 17:12:50.564204000,-42.61,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
5,-15.004,2018-05-05 17:12:50.893669000,A4a4,2018-05-05 17:12:50.908673000,486.0,0 days 00:00:00.325080000,2018-05-05 17:12:51.071213000,2018-05-05 17:12:50.757743500,2018-05-05 17:12:50.893669000,-15.004,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
6,-55.86,2018-05-05 17:12:51.177893000,A4a4,2018-05-05 17:12:51.233753000,486.0,0 days 00:00:00.348299000,2018-05-05 17:12:51.407902500,2018-05-05 17:12:51.071213000,2018-05-05 17:12:51.177893000,-55.86,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
7,-66.731,2018-05-05 17:12:51.515321000,A4a4,2018-05-05 17:12:51.582052000,486.0,0 days 00:00:00.325079000,2018-05-05 17:12:51.744591500,2018-05-05 17:12:51.407902500,2018-05-05 17:12:51.515321000,-66.731,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
8,-75.987,2018-05-05 17:12:51.831144000,A4a4,2018-05-05 17:12:51.907131000,486.0,0 days 00:00:00.371520000,2018-05-05 17:12:52.092891000,2018-05-05 17:12:51.744591500,2018-05-05 17:12:51.831144000,-75.987,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
9,-111.781,2018-05-05 17:12:52.166870000,A4a4,2018-05-05 17:12:52.278651000,486.0,0 days 00:00:00.348299000,2018-05-05 17:12:52.452800500,2018-05-05 17:12:52.092891000,2018-05-05 17:12:52.166870000,-111.781,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
10,-120.239,2018-05-05 17:12:52.506711000,A4a4,2018-05-05 17:12:52.626950000,486.0,0 days 00:00:00.348299000,2018-05-05 17:12:52.801099500,2018-05-05 17:12:52.452800500,2018-05-05 17:12:52.506711000,-120.239,-54.55105263157895,33.291219548893544,-54.55105263157895,33.291219548893544
