,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony
1,70.796,2018-05-05 17:06:42.751516000,H2b2,2018-05-05 17:06:42.680720000,486,0 days 00:00:00.335939000,2018-05-05 17:06:42.848689500,2018-05-05 17:06:42.512848000,2018-05-05 17:06:42.751516000,70.796,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
2,152.515,2018-05-05 17:06:43.169174000,H2b2,2018-05-05 17:06:43.016659000,486,0 days 00:00:00.335882000,2018-05-05 17:06:43.184600000,2018-05-05 17:06:42.848689500,2018-05-05 17:06:43.169174000,152.515,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
3,266.702,2018-05-05 17:06:43.619243000,H2b2,2018-05-05 17:06:43.352541000,486,0 days 00:00:00.319557000,2018-05-05 17:06:43.512319500,2018-05-05 17:06:43.184600000,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
4,373.356,2018-05-05 17:06:44.045454000,H2b2,2018-05-05 17:06:43.672098000,486,0 days 00:00:00.335991000,2018-05-05 17:06:43.840093500,2018-05-05 17:06:43.512319500,2018-05-05 17:06:43.619243000,-52.855,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
5,487.55,2018-05-05 17:06:44.495639000,H2b2,2018-05-05 17:06:44.008089000,486,0 days 00:00:00.336006000,2018-05-05 17:06:44.176092000,2018-05-05 17:06:43.840093500,2018-05-05 17:06:44.045454000,37.365,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
6,605.883,2018-05-05 17:06:44.949978000,H2b2,2018-05-05 17:06:44.344095000,486,0 days 00:00:00.335485000,2018-05-05 17:06:44.511837500,2018-05-05 17:06:44.176092000,2018-05-05 17:06:44.495639000,151.544,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
7,761.955,2018-05-05 17:06:45.441535000,H2b2,2018-05-05 17:06:44.679580000,486,0 days 00:00:00.336010000,2018-05-05 17:06:44.847585000,2018-05-05 17:06:44.511837500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
8,872.035,2018-05-05 17:06:45.887625000,H2b2,2018-05-05 17:06:45.015590000,486,0 days 00:00:00.319765000,2018-05-05 17:06:45.175472500,2018-05-05 17:06:44.847585000,2018-05-05 17:06:44.949978000,-65.612,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
9,1014.783,2018-05-05 17:06:46.350138000,H2b2,2018-05-05 17:06:45.335355000,486,0 days 00:00:00.335801000,2018-05-05 17:06:45.503255500,2018-05-05 17:06:45.175472500,2018-05-05 17:06:45.441535000,106.18,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
10,1170.386,2018-05-05 17:06:46.841542000,H2b2,2018-05-05 17:06:45.671156000,486,0 days 00:00:00.335779000,2018-05-05 17:06:45.839045500,2018-05-05 17:06:45.503255500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
11,1292.918,2018-05-05 17:06:47.299853000,H2b2,2018-05-05 17:06:46.006935000,486,0 days 00:00:00.336161000,2018-05-05 17:06:46.175015500,2018-05-05 17:06:45.839045500,2018-05-05 17:06:45.887625000,-119.31,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
12,1501.403,2018-05-05 17:06:47.844499000,H2b2,2018-05-05 17:06:46.343096000,486,0 days 00:00:00.335494000,2018-05-05 17:06:46.510843000,2018-05-05 17:06:46.175015500,2018-05-05 17:06:46.350138000,7.042,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
13,1620.411,2018-05-05 17:06:48.299001000,H2b2,2018-05-05 17:06:46.678590000,486,0 days 00:00:00.335920000,2018-05-05 17:06:46.846550000,2018-05-05 17:06:46.510843000,2018-05-05 17:06:46.841542000,162.952,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
14,1751.41,2018-05-05 17:06:48.765920000,H2b2,2018-05-05 17:06:47.014510000,486,0 days 00:00:00.319969000,2018-05-05 17:06:47.174494500,2018-05-05 17:06:46.846550000,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
15,1914.403,2018-05-05 17:06:49.248882000,H2b2,2018-05-05 17:06:47.334479000,486,0 days 00:00:00.335789000,2018-05-05 17:06:47.502373500,2018-05-05 17:06:47.174494500,2018-05-05 17:06:47.299853000,-34.626,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
16,2053.705,2018-05-05 17:06:49.723973000,H2b2,2018-05-05 17:06:47.670268000,486,0 days 00:00:00.335574000,2018-05-05 17:06:47.838055000,2018-05-05 17:06:47.502373500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
17,2164.203,2018-05-05 17:06:50.170045000,H2b2,2018-05-05 17:06:48.005842000,486,0 days 00:00:00.335856000,2018-05-05 17:06:48.173770000,2018-05-05 17:06:47.838055000,2018-05-05 17:06:47.844499000,-161.343,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
18,2290.877,2018-05-05 17:06:50.632575000,H2b2,2018-05-05 17:06:48.341698000,486,0 days 00:00:00.335949000,2018-05-05 17:06:48.509672500,2018-05-05 17:06:48.173770000,2018-05-05 17:06:48.299001000,-42.697,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
19,2446.503,2018-05-05 17:06:51.124150000,H2b2,2018-05-05 17:06:48.677647000,486,0 days 00:00:00.319841000,2018-05-05 17:06:48.837567500,2018-05-05 17:06:48.509672500,2018-05-05 17:06:48.765920000,88.273,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
20,2589.371,2018-05-05 17:06:51.586859000,H2b2,2018-05-05 17:06:48.997488000,486,0 days 00:00:00.335687000,2018-05-05 17:06:49.165331500,2018-05-05 17:06:48.837567500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
21,2760.945,2018-05-05 17:06:52.094120000,H2b2,2018-05-05 17:06:49.333175000,486,0 days 00:00:00.335937000,2018-05-05 17:06:49.501143500,2018-05-05 17:06:49.165331500,2018-05-05 17:06:49.248882000,-84.293,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
22,2916.353,2018-05-05 17:06:52.585465000,H2b2,2018-05-05 17:06:49.669112000,486,0 days 00:00:00.335639000,2018-05-05 17:06:49.836931500,2018-05-05 17:06:49.501143500,2018-05-05 17:06:49.723973000,54.861,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
23,3022.999,2018-05-05 17:06:53.027750000,H2b2,2018-05-05 17:06:50.004751000,486,0 days 00:00:00.335945000,2018-05-05 17:06:50.172723500,2018-05-05 17:06:49.836931500,2018-05-05 17:06:50.170045000,165.294,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
24,3129.306,2018-05-05 17:06:53.470002000,H2b2,2018-05-05 17:06:50.340696000,486,0 days 00:00:00.319786000,2018-05-05 17:06:50.500589000,2018-05-05 17:06:50.172723500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
25,3276.22,2018-05-05 17:06:53.936702000,H2b2,2018-05-05 17:06:50.660482000,486,0 days 00:00:00.336089000,2018-05-05 17:06:50.828526500,2018-05-05 17:06:50.500589000,2018-05-05 17:06:50.632575000,-27.907,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
26,3419.267,2018-05-05 17:06:54.415838000,H2b2,2018-05-05 17:06:50.996571000,486,0 days 00:00:00.335853000,2018-05-05 17:06:51.164497500,2018-05-05 17:06:50.828526500,2018-05-05 17:06:51.124150000,127.579,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
27,3566.206,2018-05-05 17:06:54.898630000,H2b2,2018-05-05 17:06:51.332424000,486,0 days 00:00:00.335821000,2018-05-05 17:06:51.500334500,2018-05-05 17:06:51.164497500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
28,3668.874,2018-05-05 17:06:55.337119000,H2b2,2018-05-05 17:06:51.668245000,486,0 days 00:00:00.335490000,2018-05-05 17:06:51.835990000,2018-05-05 17:06:51.500334500,2018-05-05 17:06:51.586859000,-81.386,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
29,3787.541,2018-05-05 17:06:55.791276000,H2b2,2018-05-05 17:06:52.003735000,486,0 days 00:00:00.335783000,2018-05-05 17:06:52.171626500,2018-05-05 17:06:51.835990000,2018-05-05 17:06:52.094120000,90.385,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
30,3906.312,2018-05-05 17:06:56.245830000,H2b2,2018-05-05 17:06:52.339518000,486,0 days 00:00:00.320074000,2018-05-05 17:06:52.499555000,2018-05-05 17:06:52.171626500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
31,4011.771,2018-05-05 17:06:56.671363000,H2b2,2018-05-05 17:06:52.659592000,486,0 days 00:00:00.335956000,2018-05-05 17:06:52.827570000,2018-05-05 17:06:52.499555000,2018-05-05 17:06:52.585465000,-74.127,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
32,4142.767,2018-05-05 17:06:57.138315000,H2b2,2018-05-05 17:06:52.995548000,486,0 days 00:00:00.335490000,2018-05-05 17:06:53.163293000,2018-05-05 17:06:52.827570000,2018-05-05 17:06:53.027750000,32.202,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
33,4282.032,2018-05-05 17:06:57.613070000,H2b2,2018-05-05 17:06:53.331038000,486,0 days 00:00:00.336201000,2018-05-05 17:06:53.499138500,2018-05-05 17:06:53.163293000,2018-05-05 17:06:53.470002000,138.964,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
34,,,H2b2,2018-05-05 17:06:53.667239000,486,0 days 00:00:00.335525000,2018-05-05 17:06:53.835001500,2018-05-05 17:06:53.499138500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
35,,,H2b2,2018-05-05 17:06:54.002764000,486,0 days 00:00:00.320229000,2018-05-05 17:06:54.162878500,2018-05-05 17:06:53.835001500,2018-05-05 17:06:53.936702000,-66.062,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
36,,,H2b2,2018-05-05 17:06:54.322993000,486,0 days 00:00:00.335442000,2018-05-05 17:06:54.490714000,2018-05-05 17:06:54.162878500,2018-05-05 17:06:54.415838000,92.845,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
37,,,H2b2,2018-05-05 17:06:54.658435000,486,0 days 00:00:00.336017000,2018-05-05 17:06:54.826443500,2018-05-05 17:06:54.490714000,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
38,,,H2b2,2018-05-05 17:06:54.994452000,486,0 days 00:00:00.336024000,2018-05-05 17:06:55.162464000,2018-05-05 17:06:54.826443500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
39,,,H2b2,2018-05-05 17:06:55.330476000,486,0 days 00:00:00.335576000,2018-05-05 17:06:55.498264000,2018-05-05 17:06:55.162464000,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
40,,,H2b2,2018-05-05 17:06:55.666052000,486,0 days 00:00:00.319757000,2018-05-05 17:06:55.825930500,2018-05-05 17:06:55.498264000,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
41,,,H2b2,2018-05-05 17:06:55.985809000,486,0 days 00:00:00.335924000,2018-05-05 17:06:56.153771000,2018-05-05 17:06:55.825930500,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
42,,,H2b2,2018-05-05 17:06:56.321733000,486,0 days 00:00:00.335600000,2018-05-05 17:06:56.489533000,2018-05-05 17:06:56.153771000,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
43,,,H2b2,2018-05-05 17:06:56.657333000,486,0 days 00:00:00.335913000,2018-05-05 17:06:56.825289500,2018-05-05 17:06:56.489533000,,,25.714576923076926,97.90021668869709,2160.356303030303,1317.5761094017607
